Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
DUHAIL,9337975,309599000,Bahamas,315,50,137535,121639,"Ras Laffan Anch., Qatar",2021-04-18-02:41,"Mab Tapud, Thailand",,2021-05-03-23:19,12.0,,214.6°,0.0 kn,-,2021-05-05,2021-05-04-00:10
AL SHEEHANIYA,9360831,538003364,Marshall Islands,315,50,136980,122006,"Dapeng, China",2021-05-05-03:32,"GUANGDONG, CHINA",,2021-05-04-19:19,11.0,,23.4°,1.0 kn,Under way,2021-05-05,2021-05-05-03:40
AL BAHIYA,9431147,538003349,Marshall Islands,315,50,136980,121957,"Ras Laffan Anch., Qatar",2021-04-30-07:09,QA RLF ANCHORAGE,,2021-04-30-08:08,12.2,,36.2°,0.0 kn,At anchor,2021-05-05,2021-05-05-08:09
AL KHATTIYA,9431111,538003350,Marshall Islands,315,50,136980,121946,"Swinoujscie, Poland",2021-04-29-14:52,"Port Said, Egypt",,2021-05-10-18:00,9.6,,102.3°,17.1 kn,Under way,2021-05-05,2021-05-05-08:58
AL NUAMAN,9431135,538003351,Marshall Islands,315,50,136980,121910,"Ras Laffan, Qatar",2021-04-27-07:14,EAST CHINA SEA,,2021-05-11-22:22,12.2,,123.0°,17.4 kn,-,2021-05-05,2021-05-05-08:55
AL KARAANA,9431123,538003358,Marshall Islands,315,50,136980,122052,"As Suways (Suez) Anch., Egypt",2021-04-14-05:26,"Revithoussa Desfa LNG Term., Greece",,2021-05-05-15:00,12.0,,1.9°,15.0 kn,Under way,2021-05-05,2021-05-05-08:58
ONAIZA,9397353,538003363,Marshall Islands,315,50,136980,121939,"Ras Laffan Anch., Qatar",2021-05-05-03:20,"Soroosh Term., Iran",,2021-05-05-09:09,9.1,,164.8°,0.2 kn,At anchor,2021-05-05,2021-05-05-08:11
AL SADD,9397341,538003361,Marshall Islands,315,50,136980,121913,"Ras Laffan, Qatar",2021-04-26-17:26,FAR EAST,,2021-05-16-21:21,12.2,,143.1°,17.4 kn,-,2021-05-05,2021-04-27-18:39
SEISHU MARU,9666558,311000261,Bahamas,288,49,136740,86414,"Kawasaki, Japan",2021-04-25-01:17,AU_ASB,,2021-05-13-00:00,9.5,,168.5°,10.8 kn,-,2021-05-05,2021-04-25-07:38
ESSHU MARU,9666560,311000285,Bahamas,288,49,136740,86455,"Mab Tapud Anch., Thailand",2021-04-25-02:32,ASBN AU,,2021-05-07-07:00,10.0,,153.7°,10.1 kn,-,2021-05-05,2021-04-27-15:52
LNG SATURN,9696149,311000439,Bahamas,288,49,136739,86044,"Singapore Anch. 1, Singapore",2021-04-30-04:49,Destination not available,,-,9.8,,151.8°,0.0 kn,-,2021-05-05,2021-04-30-07:07
LNG JUROJIN,9666998,311000420,Bahamas,288,49,136739,86121,"Shikama, Japan",2021-05-05-01:52,"Gladstone, Australia",,2021-05-22-11:01,9.8,,181.4°,13.2 kn,Moored,2021-05-05,2021-05-05-08:31
PACIFIC MIMOSA,9743875,431778000,Japan,288,49,136716,86497,"Bintulu, Sarawak, Malaysia",2021-04-19-03:09,"Prigorodnoye, Russia",,2021-05-08-20:00,9.5,,10.5°,10.5 kn,-,2021-05-05,2021-04-27-23:29
LNG MARS,9645748,431177000,Japan,288,49,136710,86161,"Kagoshima, Japan",2021-05-04-00:41,"Himeji, Japan",,2021-05-05-20:30,11.1,,99.9°,10.6 kn,-,2021-05-05,2021-03-22-15:16
FRAIHA,9360817,538003101,Marshall Islands,306,50,136685,121914,"Ras Laffan, Qatar",2021-04-24-18:06,"Jintang, China",,2021-05-10-06:00,12.1,,50.0°,17.8 kn,-,2021-05-05,2021-05-03-06:41
MURWAB,9360805,538003100,Marshall Islands,315,50,136685,121843,"Port Said Anch., Egypt",2021-05-01-02:52,"Ras Laffan, Qatar",,2021-05-08-16:00,9.3,,148.0°,18.6 kn,-,2021-05-05,2021-05-03-03:53
UMM AL AMAD,9360829,538003073,Marshall Islands,315,50,136685,121730,"Ras Laffan, Qatar",2021-05-03-04:07,"Incheon, Korea",,2021-05-18-22:00,12.1,,74.0°,17.7 kn,-,2021-05-05,2021-05-03-21:34
AL AAMRIYA,9338266,538003099,Marshall Islands,315,50,136685,121935,"Yangkou, China",2021-05-03-01:40,"Singapore, Singapore",,2021-05-08-22:10,9.4,,229.7°,20.4 kn,Under way,2021-05-05,2021-05-05-02:21
AL ORAIQ,9360790,538003072,Marshall Islands,315,50,136685,122079,"Ras Laffan, Qatar",2021-04-28-13:11,"As Suways / Suez Port, Egypt",,2021-05-06-12:00,12.1,,331.0°,15.1 kn,Under way,2021-05-05,2021-05-05-05:38
AL GHARRAFA,9337717,538002920,Marshall Islands,315,50,136410,106898,"Port Qasim Anch., Pakistan",2021-05-05-08:13,Destination not available,,-,10.8,,71.3°,15.2 kn,-,2021-05-05,2021-05-02-23:25
TEMBEK,9337731,538002921,Marshall Islands,315,50,136410,106896,"Ras Laffan, Qatar",2021-05-04-07:50,"As Suways / Suez Port, Egypt",,2021-05-12-18:18,12.1,,79.0°,15.5 kn,-,2021-05-05,2021-05-04-13:05
AL GATTARA,9337705,538002917,Marshall Islands,315,50,136410,106898,"Ras Laffan, Qatar",2021-05-05-06:38,FAR EAST,,2021-05-20-22:22,12.2,,71.2°,15.1 kn,Under way,2021-05-05,2021-05-05-08:58
AL HAMLA,9337743,538002922,Marshall Islands,315,50,136410,106983,"Ras Laffan, Qatar",2021-05-02-01:56,JP FTS,,2021-05-24-21:21,12.4,,137.6°,15.4 kn,-,2021-05-05,2021-05-04-20:01
AL UTOURIYA,9360867,538003020,Marshall Islands,315,50,136355,104561,"Ras Laffan Anch., Qatar",2021-04-25-20:53,Destination not available,,-,9.5,,295.7°,0.0 kn,At anchor,2021-05-05,2021-05-05-08:03
AL SAHLA,9360855,538003019,Marshall Islands,315,50,136355,104666,"Ras Laffan Anch., Qatar",2021-04-25-10:14,"Mab Tapud, Thailand",,2021-05-06-17:22,12.2,,333.0°,16.6 kn,Under way,2021-05-05,2021-05-05-00:06
AL THUMAMA,9360843,538003018,Marshall Islands,315,50,136355,104701,"Ningbo, China",2021-04-30-05:52,SIN PGBG,,2021-05-05-07:07,9.3,,304.4°,0.2 kn,At anchor,2021-05-05,2021-05-05-08:57
MESAIMEER,9337729,538003360,Marshall Islands,315,50,136168,107160,"Ras Laffan, Qatar",2021-04-28-11:23,"As Suways / Suez Port, Egypt",,2021-05-05-10:18,10.4,,336.0°,16.2 kn,-,2021-05-05,2021-05-05-08:57
AL REKAYYAT,9397339,538003347,Marshall Islands,315,50,136168,107160,"Ras Laffan Anch., Qatar",2021-05-04-13:14,"Mina' al Ahmadi, Kuwait",,2021-05-14-03:03,11.0,,236.3°,0.1 kn,At anchor,2021-05-05,2021-05-05-07:57
AL KHARAITIYAT,9397327,538003352,Marshall Islands,315,50,136168,107153,"Singapore Anch. 1, Singapore",2021-05-05-05:06,RL QATAR,,2021-05-13-21:21,9.6,,304.0°,16.0 kn,-,2021-05-05,2021-05-05-08:53
LNG SAKURA,9774135,311000760,Bahamas,300,49,135977,82137,"Singapore Anch. 1, Singapore",2021-04-29-09:48,FOR ORDERS,,2021-05-01-00:00,9.7,,318.0°,9.6 kn,-,2021-05-05,2021-04-30-10:34
SOHSHU MARU,9791212,311000580,Bahamas,300,49,135951,82254,"Dunkerque, France",2021-04-22-15:30,"Corpus Christi, United States (USA)",,2021-05-06-15:00,10.3,,242.9°,13.8 kn,-,2021-05-05,2021-05-04-03:22
SHINSHU MARU,9791200,311000845,Bahamas,300,49,135951,82287,"Dapeng Anch., China",2021-04-10-07:07,"Balboa, Panama",,2021-05-06-23:00,9.8,,115.5°,17.7 kn,-,2021-05-05,2021-04-30-11:00
AL KHUWAIR,9360908,311000140,Bahamas,315,50,135848,109555,"Ras Laffan, Qatar",2021-04-24-02:16,"Zhoushan, China",,2021-05-09-16:01,12.2,,53.0°,16.5 kn,-,2021-05-05,2021-05-03-17:51
AL KHARSAAH,9360881,309333000,Bahamas,315,50,135848,109484,"Singapore Anch. 1, Singapore",2021-05-04-12:16,"Ras Laffan, Qatar",,2021-05-13-21:01,9.4,,213.9°,0.3 kn,At anchor,2021-05-05,2021-05-05-08:59
AL HUWAILA,9360879,309255000,Bahamas,315,50,135848,109503,"Singapore Anch. 1, Singapore",2021-05-05-04:26,"Ras Laffan, Qatar",,2021-05-14-03:00,9.3,,218.3°,0.2 kn,At anchor,2021-05-05,2021-05-05-08:59
AL SHAMAL,9360893,309781000,Bahamas,315,50,135848,109662,"Mab Tapud Anch., Thailand",2021-04-17-09:03,"Ras Laffan Anch., Qatar",,2021-04-29-15:30,9.3,,54.4°,0.0 kn,At anchor,2021-05-05,2021-05-05-08:40
SERI CAMAR,9714305,533130687,Malaysia,290,49,133948,84295,"Bintulu, Sarawak, Malaysia",2021-05-04-08:06,Destination not available,,-,9.3,,247.4°,17.9 kn,-,2021-05-05,2021-05-02-07:45
SERI CEMARA,9756389,533130753,Malaysia,290,49,133948,84291,"Dongjiakou, China",2021-05-05-05:35,"Kota Kinabalu, Malaysia",,2021-05-15-00:00,9.4,,99.6°,14.0 kn,Under way,2021-05-05,2021-05-05-07:56
SERI CAMELLIA,9714276,533130463,Malaysia,290,46,133948,84333,"Boryeong, Korea",2021-04-11-06:13,MY BKI(KK OPL),,2021-05-04-12:00,11.3,,164.1°,0.1 kn,At anchor,2021-05-05,2021-05-05-08:57
SERI CENDERAWASIH,9714288,533180210,Malaysia,290,46,133948,84303,"Gladstone, Australia",2021-05-03-13:04,"Pengerang, Malaysia",,2021-05-28-00:00,11.1,,55.0°,11.6 kn,-,2021-05-05,2021-05-03-17:50
SERI CEMPAKA,9714290,533130607,Malaysia,290,49,133948,84311,"Hongqiao, China",2021-05-02-08:26,"Bintulu, Sarawak, Malaysia",,2021-05-07-23:00,9.2,,207.3°,14.4 kn,-,2021-05-05,2021-05-04-10:00
RUDOLF SAMOYLOVICH,9750713,311000627,Bahamas,299,50,128975,96703,"Rotterdam, Netherlands",2021-05-04-23:19,"Sabetta, Russia",,2021-05-11-13:00,10.7,,44.0°,18.1 kn,-,2021-05-05,2021-05-05-08:37
EDUARD TOLL,9750696,311000548,Bahamas,299,50,128975,96840,"Sabetta, Russia",2021-04-26-09:01,"Dunkerque, France",,2021-05-04-19:58,11.9,,-,0.0 kn,Moored,2021-05-05,2021-05-05-08:43
NIKOLAY YEVGENOV,9750725,311000631,Bahamas,299,50,128969,96821,"Sabetta, Russia",2021-05-03-12:03,"Dunkerque, France",,2021-05-10-00:01,12.0,,44.8°,15.3 kn,-,2021-05-05,2021-04-28-14:50
YAKOV GAKKEL,9750672,311000634,Bahamas,299,50,128969,96839,"Sabetta, Russia",2021-04-27-23:31,"Zeebrugge, Belgium",,2021-05-05-20:44,11.8,,66.4°,12.2 kn,Under way,2021-05-05,2021-05-05-08:58
GEORGIY USHAKOV,9750749,311000633,Bahamas,299,50,128969,96796,"Dunkerque, France",2021-05-03-00:38,"Sabetta, Russia",,2021-05-10-01:00,10.8,,24.8°,19.4 kn,Under way,2021-05-05,2021-05-05-08:22
VLADIMIR VORONIN,9750737,311000632,Bahamas,299,50,128969,96840,"Murmansk, Russia",2021-05-02-19:06,ICE TRIALS,,2021-05-06-00:01,11.0,,60.6°,1.6 kn,-,2021-05-05,2021-05-02-18:12
MARVEL EAGLE,9759240,374375000,Panama,300,49,128917,83571,"Gatun Anch., Panama",2021-04-30-15:03,FOR ORDERS,,2021-04-30-11:00,11.2,,179.5°,16.0 kn,-,2021-05-05,2021-04-30-23:53
MARVEL PELICAN,9759252,356051000,Panama,300,49,128917,83636,"Thamesport, United Kingdom (UK)",2021-04-24-05:42,"Cameron, United States (USA)",,2021-05-13-11:00,9.5,,244.0°,15.6 kn,-,2021-05-05,2021-04-25-17:47
VLADIMIR RUSANOV,9750701,477150100,Hong Kong,299,50,128806,96844,"Montoir, France",2021-04-29-05:13,"Sabetta, Russia",,2021-05-08-02:00,11.0,,50.0°,19.3 kn,Under way,2021-05-05,2021-05-04-22:20
CHRISTOPHE DE MARGERIE,9737187,212611000,Cyprus,299,50,128806,96779,"Rotterdam Maasvlakte, Netherlands",2021-04-29-21:02,RU SAB / SABETTA,,2021-05-06-20:00,11.3,,100.3°,16.7 kn,-,2021-05-05,2021-05-03-21:14
FEDOR LITKE,9768370,212660000,Cyprus,299,50,128806,96839,"Sabetta, Russia",2021-05-02-00:39,"Zeebrugge, Belgium",,2021-05-08-15:00,11.9,,60.4°,16.7 kn,-,2021-05-05,2021-04-25-20:14
GEORGIY BRUSILOV,9768382,212770000,Cyprus,299,50,128806,96847,"Zeebrugge, Belgium",2021-05-02-08:11,"Sabetta, Russia",,2021-05-08-18:00,10.7,,46.3°,18.6 kn,Under way,2021-05-05,2021-05-05-08:59
VLADIMIR VIZE,9750658,477194200,Hong Kong,299,50,128806,96851,"Zeebrugge, Belgium",2021-04-29-15:37,"Sabetta, Russia",,2021-05-06-02:00,10.8,,61.1°,19.6 kn,-,2021-05-05,2021-05-02-23:24
BORIS VILKITSKY,9768368,212654000,Cyprus,299,50,128806,96958,"Sabetta, Russia",2021-04-30-15:46,"Zeebrugge, Belgium",,2021-05-07-22:00,12.0,,207.0°,16.4 kn,Under way,2021-05-05,2021-05-05-04:21
LNG FUKUROKUJU,9666986,311000365,Bahamas,293,49,127242,83809,"Port Rashid, Egypt",2021-04-24-13:49,LT KLI,,2021-05-06-21:00,11.6,,157.0°,13.1 kn,Under way,2021-05-05,2021-05-05-08:44
CASTILLO DE CALDELAS,9742819,248720000,Malta,297,49,126004,93241,"Sabine, United States (USA)",2021-05-02-09:36,"Jintang, China",,2021-06-09-16:00,12.0,,125.8°,16.1 kn,-,2021-05-05,2021-05-03-03:23
CASTILLO DE MERIDA,9742807,248516000,Malta,287,49,126004,93241,"Ras Laffan, Qatar",2021-04-29-18:49,EGSCN,,2021-06-05-14:00,11.7,,329.7°,19.1 kn,Under way,2021-05-05,2021-05-05-08:50
PACIFIC ARCADIA,9621077,311072200,Bahamas,288,49,123005,78311,"Lese, Papua New Guinea",2021-04-11-21:11,KWS  JP,,2021-05-11-00:45,11.2,,178.0°,17.4 kn,-,2021-05-05,2021-04-01-06:58
NIKOLAY ZUBOV,9768526,209351000,Cyprus,299,50,122806,96865,"Sabetta, Russia",2021-04-28-23:56,"Sines, Portugal",,2021-05-07-14:00,12.0,,198.5°,21.0 kn,Under way,2021-05-05,2021-05-05-08:57
BORIS DAVYDOV,9768394,209356000,Cyprus,299,50,122806,96765,"Sabetta, Russia",2021-05-04-17:50,"Ferrol, Spain",,2021-05-12-21:00,12.0,,54.0°,10.5 kn,-,2021-05-05,2021-04-25-00:31
CYGNUS PASSAGE,9376294,309739000,Bahamas,288,49,122444,79555,"Kawasaki, Japan",2021-05-02-00:03,"Yura, Wakayama, Japan",,2021-05-09-11:00,9.3,,232.0°,10.1 kn,-,2021-05-05,2021-05-02-08:46
ALTO ACRUX,9343106,308592000,Bahamas,288,49,122361,80229,"Bintulu, Sarawak, Malaysia",2021-05-04-12:12,Destination not available,,-,9.3,,187.0°,13.4 kn,-,2021-05-05,2021-03-30-22:59
ADRIANO KNUTSEN,9831220,224983000,Spain,299,48,122261,96354,"Sines, Portugal",2021-04-29-11:25,"Corpus Christi, United States (USA)",,2021-05-12-11:00,9.4,,258.0°,16.0 kn,-,2021-05-05,2021-04-29-16:17
TRAIANO KNUTSEN,9854765,257575000,Norway,299,48,122261,95870,"Ingleside, United States (USA)",2021-04-28-03:34,"Huelva, Spain",,2021-05-10-01:00,11.8,,5.6°,20.0 kn,-,2021-05-05,2021-04-30-15:09
GRAND ANIVA,9338955,212883000,Cyprus,288,49,122239,74044,"Niigata, Japan",2021-04-28-00:35,"Oita, Japan",,2021-05-08-22:30,11.4,,334.0°,12.6 kn,-,2021-05-05,2021-04-28-03:55
PRISM BRILLIANCE,9810551,371086000,Panama,299,48,122166,97494,"Freeport, United States (USA)",2021-04-24-12:45,"Swinoujscie, Poland",,2021-05-13-22:00,11.2,,2.9°,14.5 kn,-,2021-05-05,2021-04-27-16:19
PRISM AGILITY,9810549,372487000,Panama,299,48,122166,97494,"Ingleside, United States (USA)",2021-04-01-00:25,"Yung An, Taiwan",,2021-05-10-20:00,10.9,,130.0°,15.1 kn,-,2021-05-05,2021-05-05-08:32
ENERGY UNIVERSE,9758844,354114000,Panama,300,49,122142,88700,"Ishikariwan Shinko, Japan",2021-05-05-01:22,"Manila, Philippines",,2021-05-12-02:00,9.7,,174.4°,19.5 kn,-,2021-05-05,2021-03-21-01:19
ENERGY LIBERTY,9736092,431540000,Japan,300,49,121982,88676,"Singapore Anch. 1, Singapore",2021-04-15-01:40,"Singapore, Singapore",,2021-04-15-02:23,6.0,,0.0°,0.0 kn,Moored,2021-05-05,2021-05-05-03:40
ENERGY GLORY,9752565,431776000,Japan,300,49,121981,88677,"Withnell Bay, Australia",2021-05-04-03:16,"Yokohama, Japan",,2021-05-13-22:30,11.8,,33.2°,14.9 kn,-,2021-05-05,2021-05-04-06:13
LNG JUPITER,9341689,311019200,Bahamas,290,49,121675,81950,"Naoetsu, Japan",2021-04-25-23:46,"Barrow Island, Australia",,2021-05-09-00:00,9.6,,121.6°,11.5 kn,-,2021-05-05,2021-04-24-17:32
ARCTIC PRINCESS,9271248,257739000,Norway,288,49,121597,84878,"Ferrol, Spain",2021-04-30-14:38,Destination not available,,-,9.2,,231.2°,0.0 kn,Moored,2021-05-05,2021-05-05-08:54
ARCTIC LADY,9284192,257742000,Norway,288,49,121597,84878,"Ras Laffan, Qatar",2021-05-01-16:04,"Escobar LNG LNG Term., Argentina",,2021-05-26-03:01,9.5,,134.6°,16.4 kn,-,2021-05-05,2021-05-02-22:23
LNG BARKA,9341299,308579000,Bahamas,290,49,121514,82308,"KinNakagusuku, Japan",2021-04-13-04:18,"Yokohama, Japan",,2021-05-09-21:00,10.4,,294.5°,16.6 kn,-,2021-05-05,2021-05-04-18:24
ENERGY CONFIDENCE,9405588,432694000,Japan,290,49,121413,75891,"Darwin, Australia",2021-05-04-22:21,"Oita, Japan",,2021-05-17-23:30,11.9,,320.0°,9.4 kn,Under way,2021-05-05,2021-05-04-23:44
GASLOG WARSAW,9816763,241662000,Greece,297,47,120859,92996,"Ingleside, United States (USA)",2021-04-29-14:06,ATLANTIC BASIN,,2021-05-14-02:01,11.0,,30.5°,15.4 kn,-,2021-05-05,2021-05-02-11:08
GASLOG WINDSOR,9819650,310787000,Bermuda,297,47,120709,98000,"Experience FPSO, Brazil",2021-04-11-12:53,NORTH SEA,,2021-05-14-06:00,11.1,,108.5°,10.9 kn,-,2021-05-05,2021-04-26-22:05
GRAND MEREYA,9338929,209856000,Cyprus,290,49,120525,74497,"Tianjin Anch., China",2021-04-28-01:58,"Prigorodnoye, Russia",,2021-05-11-00:00,9.7,,107.6°,12.8 kn,-,2021-05-05,2021-04-30-07:29
GAIL BHUWAN,9877145,209997000,Cyprus,-,-,119891,98300,"Mina' al Ahmadi, Kuwait",2021-05-03-04:35,"As Suways / Suez Port, Egypt",,2021-05-10-21:00,9.9,,70.0°,19.4 kn,-,2021-05-05,2021-05-04-04:21
LNG SCHNEEWEISSCHEN,9771913,357315000,Panama,298,48,119660,98747,"Freeport Anch., United States (USA)",2021-04-14-20:59,"Boryeong, Korea",,2021-05-22-22:00,11.5,,87.0°,16.9 kn,-,2021-05-05,2021-05-04-01:57
ENERGY FRONTIER,9245720,432420000,Japan,290,49,119393,73795,"Hitachi, Japan",2021-04-25-02:53,"Dampier, Australia",,2021-05-06-21:00,9.7,,211.0°,15.2 kn,-,2021-05-05,2021-04-25-16:00
ENERGY ADVANCE,9269180,432495000,Japan,290,49,119233,73739,"Hitachi, Japan",2021-04-20-02:57,"Prigorodnoye, Russia",,2021-05-07-00:00,9.6,,38.7°,13.5 kn,-,2021-05-05,2021-04-20-15:21
LNG DREAM,9277620,309065000,Bahamas,290,49,118876,80889,"Kokura, Japan",2021-04-28-03:36,"Dampier, Australia",,2021-05-09-23:00,9.8,,30.5°,12.7 kn,-,2021-05-05,2021-04-10-08:36
ENERGY NAVIGATOR,9355264,432634000,Japan,290,49,118842,73640,"Singapore Anch. 1, Singapore",2021-04-20-06:34,"Singapore, Singapore",,2021-04-20-07:25,9.7,,13.6°,0.0 kn,-,2021-05-05,2021-04-23-05:11
TAITAR NO. 4,9403657,351767000,Panama,290,49,118634,77053,"Ras Laffan, Qatar",2021-04-22-00:54,"Taichung, Taiwan",,2021-05-04-22:20,11.3,,359.4°,0.0 kn,Moored,2021-05-05,2021-05-05-08:59
TAITAR NO. 1,9403669,371846000,Panama,290,49,118634,77089,"Taichung, Taiwan",2021-05-01-21:53,RAS LFFAN QATAR,,2021-05-14-21:30,9.6,,206.7°,18.5 kn,-,2021-05-05,2021-05-02-10:17
TAITAR NO. 3,9403671,372195000,Panama,290,49,118634,77089,"Taichung, Taiwan",2021-04-24-01:36,"Ras Laffan, Qatar",,2021-05-07-00:01,10.0,,311.6°,17.2 kn,-,2021-05-05,2021-05-04-13:23
TAITAR NO. 2,9403645,372307000,Panama,290,49,118634,77089,"Ras Laffan, Qatar",2021-05-02-07:41,FOR ORDERS,,2021-05-14-22:00,9.2,,131.3°,18.0 kn,-,2021-05-05,2021-05-04-19:37
IBRI LNG,9317315,355580000,Panama,290,49,118608,77282,"Adriatic LNG LNG Term., Italy",2021-05-04-11:22,"Chioggia, Italy",,2021-05-04-08:00,11.5,,136.0°,0.0 kn,Moored,2021-05-05,2021-05-05-08:33
ARCTIC VOYAGER,9275335,309998000,Bahamas,290,49,118571,75485,"Bilbao Anch., Spain",2021-04-23-04:15,"Ferrol, Spain",,2021-05-03-02:25,9.2,,14.2°,0.0 kn,Moored,2021-05-05,2021-05-05-08:52
ARCTIC DISCOVERER,9276389,309481000,Bahamas,290,49,118571,75485,"Experience FPSO, Brazil",2021-04-25-02:05,USGULF,,2021-05-31-11:00,10.2,,196.6°,9.9 kn,-,2021-05-05,2021-04-25-13:10
LALLA FATMA N'SOUMER,9275347,311775000,Bahamas,290,49,118363,80920,"Arzew, Algeria",2021-05-01-14:03,FOS CAVAOU FRANCE,,2021-05-05-11:00,11.5,,12.9°,7.4 kn,Under way,2021-05-05,2021-05-05-08:56
ELISA LARUS,9852975,228385600,France,297,46,118286,82244,"Dunkerque, France",2021-04-26-17:50,GULF OF MEXICO,,2021-05-24-11:00,9.7,,241.1°,12.2 kn,-,2021-05-05,2021-05-03-06:09
FUJI LNG,9275359,229443000,Malta,290,49,118219,77351,"Sergipe Anch., Brazil",2021-04-23-11:38,Destination not available,,-,10.7,,121.1°,10.9 kn,-,2021-05-05,2021-04-12-03:45
SYMPHONIC BREEZE,9330745,309839000,Bahamas,290,49,117895,77163,"Singapore, Singapore",2021-05-01-03:19,"Darwin, Australia",,2021-05-08-00:01,10.2,,50.3°,10.9 kn,-,2021-05-05,2021-05-01-09:21
DIAMOND GAS METROPOLIS,9862487,311000968,Bahamas,297,46,117564,81950,"Cameron, United States (USA)",2021-04-09-23:53,"Singapore, Singapore",,2021-05-10-23:30,10.9,,56.6°,19.0 kn,-,2021-05-05,2021-05-02-16:52
YAMAL SPIRIT,9781920,311000666,Bahamas,294,48,117162,91610,"Port Said Anch., Egypt",2021-05-02-03:32,Destination not available,,-,11.5,,148.0°,19.6 kn,-,2021-05-05,2021-05-04-03:41
SK AUDACE,9693161,373808000,Panama,292,48,117031,94665,"Sabine, United States (USA)",2021-05-01-08:17,"Rio de Janeiro, Brazil",,2021-05-13-09:00,11.0,,135.0°,18.7 kn,-,2021-05-05,2021-05-02-10:53
SK RESOLUTE,9693173,354184000,Panama,292,48,117031,94665,"Yung An, Taiwan",2021-04-21-05:42,"Balboa, Panama",,2021-05-14-19:00,9.6,,51.8°,17.8 kn,-,2021-05-05,2021-04-24-16:17
SCF LA PEROUSE,9849887,636019530,Liberia,299,46,116779,81855,"Rotterdam Maasvlakte, Netherlands",2021-05-05-00:43,"Rotterdam, Netherlands",,2021-05-04-04:00,11.2,,254.4°,0.0 kn,Moored,2021-05-05,2021-05-05-08:56
SCF BARENTS,9864746,636019878,Liberia,299,46,116779,81855,"Punta Europa, Equatorial Guinea",2021-04-27-08:04,Destination not available,,-,11.0,,8.0°,18.2 kn,Under way,2021-05-05,2021-05-05-08:54
SCF TIMMERMAN,9870525,636020078,Liberia,299,46,116779,81855,"Panama Canal Anch. Pacific, Panama",2021-05-01-22:11,CHINA FOR ORDER,,2021-05-30-22:00,11.2,,181.4°,16.1 kn,-,2021-05-05,2021-05-01-23:42
UMM AL ASHTAN,9074652,636010647,Liberia,290,48,116703,73100,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-02-06:04,AE DAS>IN DBL,,2021-05-06-18:30,11.5,,120.4°,9.3 kn,-,2021-05-05,2021-05-02-22:02
AL HAMRA,9074640,636010544,Liberia,289,48,116703,72990,"Hazira, India",2021-05-02-05:56,"Das Island, United Arab Emirates (UAE)",,2021-05-05-03:46,9.6,,353.7°,0.0 kn,Moored,2021-05-05,2021-05-05-04:46
MUBARAZ,9074626,636010373,Liberia,290,48,116703,72950,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-04-29-18:34,"Dahej, India",,2021-05-06-18:18,11.4,,110.2°,15.5 kn,Under way,2021-05-05,2021-05-05-00:34
MRAWEH,9074638,636010457,Liberia,290,48,116703,73040,"Shanghai, China",2021-04-30-03:42,Destination not available,,-,8.1,,144.7°,0.0 kn,Moored,2021-05-05,2021-05-05-07:26
LNG ABALAMABIE,9690171,310731000,Bermuda,292,48,116568,86925,"Aliaga, Turkey",2021-04-27-10:47,"Bonny, Nigeria",,2021-05-20-14:30,9.3,,224.3°,9.8 kn,Under way,2021-05-05,2021-05-05-00:06
LNG FINIMA II,9690145,310722000,Bermuda,292,48,116568,86867,"Bonny, Nigeria",2021-04-20-10:20,"Tianjin Xingang, China",,2021-05-25-05:00,11.5,,157.5°,17.6 kn,-,2021-05-05,2021-04-24-16:42
LNG ABUJA II,9690169,310730000,Bermuda,292,48,116568,87147,"Escombreras, Spain",2021-04-28-12:47,AFRICA,,2021-04-24-08:00,9.3,,186.0°,1.8 kn,Under way,2021-05-05,2021-05-05-08:58
LNG PORT-HARCOURT II,9690157,310719000,Bermuda,292,48,116568,87139,"Bonny, Nigeria",2021-04-30-09:26,Destination not available,,-,9.7,,1.9°,17.7 kn,Under way,2021-05-05,2021-05-05-08:47
LA SEINE,9845764,215503000,Malta,299,46,116542,93200,"Fos sur mer, France",2021-04-26-00:43,FREEPORT USA,,2021-05-09-06:00,9.8,,272.0°,18.3 kn,-,2021-05-05,2021-04-28-02:57
FLEX AURORA,9857365,538008764,Marshall Islands,297,46,116430,83000,"Sabine, United States (USA)",2021-05-04-01:33,"SABINE PASS, USA",,2021-05-03-06:00,9.7,,341.0°,0.0 kn,Moored,2021-05-05,2021-05-05-08:58
COOL DISCOVERER,9861031,215567000,Malta,299,46,116354,92800,"Ingleside, United States (USA)",2021-05-03-06:08,FOR ORDERS,,2021-05-02-16:00,9.3,,56.0°,22.4 kn,-,2021-05-05,2021-05-05-08:43
LA MANCHA KNUTSEN,9721724,224444000,Spain,284,46,116246,92802,"Wheatstone LNG Term., Australia",2021-05-04-16:03,CHN,,2021-05-17-00:01,11.8,,179.0°,12.3 kn,-,2021-05-05,2021-05-03-14:20
RIOJA KNUTSEN,9721736,224451000,Spain,290,46,116246,92782,"Rotterdam Maasvlakte, Netherlands",2021-05-04-20:42,"Corpus Christi, United States (USA)",,2021-05-17-11:00,9.4,,254.9°,20.1 kn,Under way,2021-05-05,2021-05-05-08:58
