Atime,D_EU,D_NA,D_AS,A_EU,A_NA,A_AS,Eur_Spot_12,Eur_Spot_9,Eur_Spot_6,Eur_Spot_3,Eur_Spot_0,Eur_Spot_-3,Eur_Spot_-6,Eur_Spot_-9,Eur_Spot_-12,Eur_Spot_-15,Eur_Spot_-18,Eur_Spot_-21,US_Spot_12,US_Spot_9,US_Spot_6,US_Spot_3,US_Spot_0,US_Spot_-3,US_Spot_-6,US_Spot_-9,US_Spot_-12,US_Spot_-15,US_Spot_-18,US_Spot_-21,Eur_Fut_12,Eur_Fut_9,Eur_Fut_6,Eur_Fut_3,Eur_Fut_0,Eur_Fut_-3,Eur_Fut_-6,Eur_Fut_-9,Eur_Fut_-12,Eur_Fut_-15,Eur_Fut_-18,Eur_Fut_-21
2021-03-26,4,12,23,5,11,21,18.6874782608696,18.4761956521739,18.2408695652174,18.0879565217391,17.9674347826087,17.6307826086956,17.373347826087,17.0265652173913,16.7734130434783,16.4755652173913,16.3369130434783,16.4232826086957,2.51695652173913,2.53391304347826,2.54782608695652,2.56434782608696,2.5695652173913,2.60739130434783,2.68869565217391,3.13130434782609,2.83195652173913,3.07,3.58195652173913,4.5704347826087,18.8008695652174,18.5117608695652,18.2203260869565,17.9940652173913,17.8313695652174,17.6010217391304,17.2585434782609,16.8825,16.6994565217391,16.3476304347826,16.2398260869565,16.3007173913043
2021-03-27,7,8,19,10,7,20,18.7694318181818,18.4179545454546,18.2297727272727,18.0868636363636,17.9190681818182,17.6654090909091,17.4344545454545,17.2817954545455,16.9843863636364,16.6913181818182,16.4768636363636,16.5167727272727,2.51977272727273,2.52863636363636,2.56204545454545,2.57772727272727,2.71,2.80045454545455,2.76318181818182,2.93022727272727,3.03431818181818,3.08477272727273,3.46386363636364,3.96977272727273,18.7932272727273,18.5613409090909,18.1927045454545,17.9586590909091,17.9256363636364,17.5474090909091,17.2783636363636,17.1108636363636,16.9980454545455,16.6181818181818,16.3863181818182,16.5125681818182
2021-03-28,4,9,21,6,9,22,18.712488372093,18.3757441860465,18.1661627906977,17.8870930232558,17.7273488372093,17.4796511627907,17.2950232558139,17.2309069767442,17.1908372093023,17.1083023255814,16.826511627907,16.8363488372093,2.52418604651163,2.53395348837209,2.59558139534884,2.64023255813953,2.79604651162791,2.73116279069768,2.90697674418605,3.70767441860465,3.25279069767442,3.6646511627907,4.08046511627907,3.98441860465116,18.5782790697674,18.4821162790698,18.114023255814,17.8194186046512,17.6239302325581,17.4604651162791,17.1621627906977,17.1071860465116,17.0581395348837,17.0442093023256,16.8155581395349,16.8703488372093
2021-03-29,10,7,23,9,10,26,18.9343396226415,18.6351886792453,18.381358490566,18.0435849056604,18.0217735849057,17.9556037735849,17.5191132075472,17.3979056603773,17.1861886792453,16.9346037735849,16.5585849056604,16.615320754717,2.51849056603774,2.51754716981132,2.55415094339623,2.56679245283019,2.68509433962264,2.75283018867925,2.69,2.69264150943396,3.01018867924528,3.20584905660377,3.56603773584906,3.31226415094339,18.7402830188679,18.8145660377358,18.413358490566,18.0900377358491,17.8200188679245,17.790320754717,17.5642075471698,17.1055849056604,16.9590566037736,16.8871132075472,16.6313773584906,16.3854528301887
2021-03-30,5,8,23,5,7,23,18.8813829787234,18.7080212765957,18.4628723404255,18.1743829787234,17.9433191489362,17.8194680851064,17.6297872340426,17.2593829787234,17.0287872340426,16.9898723404255,16.6771063829787,16.5463404255319,2.51297872340426,2.51851063829787,2.53489361702128,2.56404255319149,2.57531914893617,2.58340425531915,2.67425531914894,2.86340425531915,2.97744680851064,3.35617021276596,4.00617021276596,3.54127659574468,18.7712127659574,18.7257234042553,18.544914893617,18.1931489361702,17.8772127659575,17.7325957446809,17.5244255319149,17.1459787234043,17.0516170212766,16.7761276595745,16.6554893617021,16.3747234042553
2021-03-31,8,11,22,9,9,22,18.7564042553192,18.6451489361702,18.2854468085106,18.1313829787234,17.953170212766,17.8421914893617,17.6033191489362,17.4371276595745,17.3158936170213,16.9945531914894,16.6697659574468,16.5710212765957,2.51723404255319,2.53574468085106,2.55170212765957,2.56042553191489,2.59489361702128,2.7331914893617,3.6936170212766,2.86106382978723,2.99063829787234,3.10148936170213,3.26085106382979,3.42170212765957,18.828,18.5839361702128,18.4070212765957,18.0882127659574,17.8752127659574,17.6438936170213,17.5349574468085,17.2213404255319,17.130085106383,16.9034680851064,16.7704680851064,16.5566595744681
2021-04-01,6,12,21,7,10,23,18.8419622641509,18.7639811320755,18.5093773584906,18.256641509434,18.0156037735849,17.8315660377358,17.7330566037736,17.4339622641509,17.2550377358491,16.935358490566,16.7191886792453,16.5866037735849,2.50981132075472,2.52943396226415,2.54584905660377,2.66415094339623,2.74169811320755,2.77056603773585,2.77547169811321,2.70943396226415,2.70716981132075,2.98358490566038,3.87094339622641,4.03094339622642,18.9067547169811,18.6182452830189,18.5309622641509,18.2671886792453,17.9939245283019,17.6226603773585,17.6004716981132,17.3832264150943,17.1694716981132,16.8252264150943,16.7607358490566,16.5579245283019
2021-04-02,9,11,34,9,11,37,19.1613384615384,18.9767076923077,18.8647230769231,18.4881076923077,18.2292615384615,18.0569538461539,17.8596307692308,17.5267230769231,17.3602923076923,17.2441692307692,17.0538769230769,16.7043692307692,2.52015384615385,2.50046153846154,2.50630769230769,2.54076923076923,2.59261538461539,2.90676923076923,2.64830769230769,2.66292307692308,2.64076923076923,2.73630769230769,3.29107692307692,4.05123076923077,19.0083384615385,18.8085384615385,18.8085692307692,18.6711846153846,18.2172923076923,17.9480615384615,17.7721230769231,17.4954615384615,17.1482923076923,17.1218153846154,17.0447538461538,16.6843538461538
2021-04-03,8,7,25,10,9,25,19.1344814814815,18.8299444444444,18.6917407407407,18.4069074074074,18.2236111111111,17.9479814814815,17.8356481481482,17.6665,17.5313333333333,17.3354259259259,17.1691481481481,16.9191851851852,2.52796296296296,2.52555555555556,2.51722222222222,2.54018518518519,2.62240740740741,3.05907407407407,3.20111111111111,2.81407407407407,2.84277777777778,2.89833333333333,3.32907407407408,3.30203703703704,19.0227777777778,18.7347222222222,18.6473703703704,18.542462962963,18.2010185185185,17.9657222222222,17.6875925925926,17.5535,17.3083518518518,17.2999074074074,17.1658888888889,16.9483888888889
2021-04-04,5,5,19,2,6,15,19.4231935483871,19.0300967741936,18.8533870967742,18.6357096774194,18.3247741935484,18.1775161290323,18.0550967741935,17.9089677419355,17.8072580645161,17.7221290322581,17.4145806451613,16.9268709677419,2.51967741935484,2.49806451612903,2.51870967741935,2.61612903225806,3.23548387096774,2.66193548387097,2.71612903225806,2.80290322580645,2.8858064516129,2.76322580645161,2.71290322580645,2.97354838709677,19.2852258064516,19.0252903225806,18.882935483871,18.7062580645161,18.4758709677419,18.1237419354839,17.8654838709677,17.8928387096774,17.584064516129,17.5031290322581,17.2437419354839,17.0491290322581
2021-04-05,9,9,43,9,10,35,19.6555921052631,19.2652236842105,18.9961315789474,18.8216842105263,18.5905526315789,18.3115921052632,18.1174605263158,17.9877368421053,17.6922631578947,17.4231315789474,17.2324473684211,17.0600921052631,2.54039473684211,2.52092105263158,2.51078947368421,2.50407894736842,2.52578947368421,2.55447368421053,2.60276315789474,2.84657894736842,2.65315789473684,2.67710526315789,2.72657894736842,2.86486842105263,19.5373157894737,19.1853684210526,18.8676578947368,18.8259736842105,18.6582631578947,18.3532763157895,18.07325,17.8281184210526,17.6558421052632,17.2225526315789,17.1309868421053,16.9681447368421
2021-04-06,5,13,23,10,10,20,19.6973703703704,19.2709444444444,18.8126111111111,18.8776111111111,18.4678888888889,18.3023148148148,18.1545555555556,18.2062037037037,17.9761296296296,17.5391851851852,17.4484444444444,17.3759074074074,2.5662962962963,2.57018518518519,2.52407407407407,2.5262962962963,2.57796296296296,3.10574074074074,3.28555555555556,2.93666666666667,2.86759259259259,2.82555555555556,2.77092592592593,3.09425925925926,19.5237777777778,19.0384074074074,18.8343518518518,18.6294814814815,18.6777962962963,18.2960740740741,18.0583148148148,18.0561111111111,17.9927777777778,17.6191296296296,17.3542777777778,17.3133703703704
2021-04-07,9,8,26,9,3,33,19.9354909090909,19.5225818181818,19.1130181818182,18.9611636363636,18.6826545454546,18.4529090909091,18.1317818181818,18.0844,17.9344909090909,17.5987818181818,17.4751090909091,17.3742727272727,2.55818181818182,2.52763636363636,2.50181818181818,2.50236363636364,2.522,2.54345454545455,2.55709090909091,2.566,2.66509090909091,3.14054545454546,2.73727272727273,2.76381818181818,19.6770181818182,19.4185636363636,19.0941090909091,18.8851454545455,18.8006363636364,18.5044363636364,18.2228363636364,17.9650181818182,17.8239818181818,17.5634181818182,17.2957272727273,17.0628545454545
2021-04-08,12,9,22,9,10,23,19.7995,19.5369,19.18062,18.84108,18.74872,18.34822,18.1341,17.9527,17.78714,17.53258,17.36516,17.2087,2.5634,2.5324,2.516,2.5102,2.5248,2.5424,2.566,2.578,2.6504,2.8266,2.9086,3.2096,19.6839,19.35648,19.03416,18.86974,18.65964,18.47826,18.20954,17.87828,17.76816,17.44158,17.2476,17.08746
2021-04-09,12,8,31,8,7,33,19.8911833333333,19.4902166666667,19.13645,18.8261333333333,18.6986166666667,18.39245,18.25905,18.04375,17.8554,17.7605833333333,17.60395,17.52605,2.59316666666667,2.5635,2.578,2.869,2.586,2.61266666666667,2.65366666666667,3.10266666666667,2.85033333333333,3.007,3.11716666666667,2.85183333333333,19.70355,19.2986666666667,18.9846,18.8377666666667,18.6185666666667,18.4707666666667,18.2976333333333,18.07265,17.8679833333333,17.6039666666667,17.4831166666667,17.4645333333333
2021-04-10,13,15,32,13,11,32,20.0542173913044,19.8168985507246,19.4104637681159,19.0888260869565,18.8639855072464,18.7305942028985,18.5002753623188,18.1820869565217,17.9734927536232,17.7060724637681,17.4000144927536,17.2589275362319,2.60333333333333,2.5863768115942,2.54884057971015,2.60217391304348,2.6336231884058,2.56405797101449,2.55202898550725,2.57855072463768,2.58782608695652,2.61217391304348,2.68144927536232,3.25260869565217,19.9702173913043,19.6022753623188,19.3398550724638,18.9780869565217,18.7232028985507,18.6653768115942,18.5367391304348,18.2357101449275,17.9044492753623,17.6807536231884,17.4104347826087,17.0451304347826
2021-04-11,14,2,27,9,5,31,20.0495185185185,19.7063148148148,19.4643518518518,19.0711851851852,18.8375740740741,18.562537037037,18.3419444444444,18.1090185185185,17.9200925925926,17.8731851851852,17.7286851851852,17.4652407407407,2.60444444444444,2.56277777777778,2.52481481481481,2.51259259259259,2.56666666666667,2.9312962962963,2.60611111111111,2.63925925925926,2.61722222222222,2.72814814814815,2.9462962962963,2.81888888888889,19.7929444444444,19.5441851851852,19.2900555555556,19.0526666666667,18.7624814814815,18.6432037037037,18.4190740740741,18.1542592592593,17.8672037037037,17.7580555555556,17.6562962962963,17.3956851851852
2021-04-12,10,10,28,11,7,27,20.1169245283019,19.741679245283,19.521358490566,19.1096226415094,18.8291320754717,18.6100188679245,18.3722641509434,18.1684905660377,17.895358490566,17.7849811320755,17.6347358490566,17.4908301886792,2.62056603773585,2.57264150943396,2.55207547169811,2.56660377358491,2.91716981132075,2.60301886792453,2.62943396226415,2.58283018867925,2.60339622641509,2.67358490566038,2.90075471698113,3.3,19.7777358490566,19.5572264150943,19.2573396226415,19.1040188679245,18.8153018867925,18.5226981132075,18.3822452830189,18.202,17.8996226415094,17.724641509434,17.5098113207547,17.4438679245283
2021-04-13,6,11,27,8,11,24,20.4807090909091,20.2792727272727,20.0618909090909,19.5631090909091,19.1854545454545,19.0470909090909,18.7787818181818,18.5351272727273,18.1715454545454,18.1323454545455,17.9840181818182,17.6724909090909,2.66690909090909,2.62454545454545,2.578,2.53145454545455,2.50181818181818,2.50527272727273,2.50690909090909,2.54327272727273,2.56218181818182,2.56945454545455,2.67927272727273,2.76527272727273,20.1381090909091,20.1402363636364,19.8138,19.4861636363636,19.1099636363636,18.9071818181818,18.8972545454545,18.6166363636364,18.2134181818182,17.9931454545455,17.8150181818182,17.6228727272727
2021-04-14,9,8,36,13,6,35,20.2901304347826,20.2110869565217,19.8512028985507,19.4812173913044,19.2883913043478,18.9679275362319,18.8809710144928,18.4920434782609,18.3269420289855,18.1160289855072,17.9717391304348,17.8283913043478,2.66869565217391,2.64304347826087,2.62710144927536,2.74434782608696,2.69057971014493,2.57652173913044,2.57869565217391,2.85782608695652,2.62086956521739,2.63855072463768,2.65985507246377,2.73159420289855,20.0800144927536,19.9446376811594,19.6526231884058,19.3234782608696,19.0288260869565,18.9877246376812,18.8478260869565,18.6077826086957,18.3659565217391,18.0808405797102,17.9121884057971,17.7490869565217
2021-04-15,14,10,39,16,8,32,20.244,20.2641176470588,19.8791323529412,19.5393529411765,19.1894411764706,18.9078529411765,18.8177647058823,18.5501470588235,18.3314705882353,18.0547794117647,17.8489852941176,17.62675,2.65544117647059,2.63764705882353,2.59132352941177,2.55411764705882,2.57191176470588,2.84676470588235,2.70132352941177,2.63823529411765,2.58323529411765,2.60691176470588,2.62794117647059,2.73411764705882,20.0140588235294,19.8805882352941,19.7367352941177,19.3703382352941,19.0070294117647,18.8933382352941,18.7355588235294,18.6360588235294,18.3813382352941,18.0840588235294,17.8701617647059,17.5755294117647
2021-04-16,10,7,25,8,2,28,20.3240638297872,20.0431489361702,19.9454893617021,19.6138510638298,19.2411914893617,18.7881276595745,18.6824468085106,18.3555319148936,18.1483191489362,17.9103404255319,17.786,17.7110638297872,2.67212765957447,2.63404255319149,2.58404255319149,2.56425531914894,2.53595744680851,2.52553191489362,2.52212765957447,2.54446808510638,2.58255319148936,2.66,3.50787234042553,2.85702127659574,20.1091489361702,19.7902978723404,19.727914893617,19.4172127659574,19.1292127659574,18.8782978723404,18.5189574468085,18.5393191489362,18.1897234042553,17.9674255319149,17.6856382978723,17.5736382978723
2021-04-17,7,11,16,6,9,16,20.5744090909091,20.2114318181818,20.2681363636364,19.8690681818182,19.5578863636364,19.1855,18.8898181818182,18.856,18.5046136363636,18.2283181818182,17.8607272727273,17.7089318181818,2.71431818181818,2.64477272727273,2.6325,2.59204545454545,2.55090909090909,2.51409090909091,2.50568181818182,2.51181818181818,2.53772727272727,2.56636363636364,2.59204545454545,2.64636363636364,20.4682272727273,20.0487727272727,20.01775,19.7439545454545,19.3638409090909,19.0541818181818,18.7656136363636,18.7265227272727,18.6312045454545,18.2820454545454,17.8088636363636,17.6142272727273
2021-04-18,10,8,29,13,9,25,20.5189333333333,20.2838166666667,20.2025166666667,19.8113,19.4281833333333,19.09245,18.80895,18.6682,18.42745,18.1992833333333,17.96095,17.8534,2.72216666666667,2.6685,2.635,2.60066666666667,2.55166666666667,2.5665,2.87033333333334,2.587,2.62316666666667,2.7295,3.23133333333333,3.23916666666667,20.3571833333333,20.0334166666667,19.8984333333333,19.5864166666667,19.2228833333333,18.9161,18.7756333333333,18.61995,18.4943166666667,18.2944333333333,17.9795666666667,17.7815666666667
2021-04-19,8,9,27,13,5,30,20.9478,20.3506666666667,20.3516166666667,20.2556333333333,19.93015,19.50635,19.0625666666667,18.9725666666667,18.6339333333333,18.4607166666667,18.2120833333333,18.11495,2.76616666666667,2.6985,2.64566666666667,2.60916666666667,2.57583333333333,2.546,2.513,2.51183333333333,2.50983333333333,2.543,2.5625,2.5775,21.1584,20.1847,20.0486166666667,20.07065,19.8018666666667,19.4132833333333,19.07365,18.7917333333333,18.78455,18.47555,18.2003,18.01475
2021-04-20,9,7,39,10,10,33,21.0615074626866,20.5237910447761,20.3062537313433,20.3453582089552,19.8884925373134,19.5734626865672,19.2303134328358,18.9803880597015,18.7785970149254,18.4644626865672,18.2952388059701,18.0836567164179,2.78358208955224,2.75522388059701,2.68597014925373,2.68507462686567,2.73865671641791,2.60313432835821,2.53791044776119,2.52731343283582,2.53373134328358,2.6310447761194,2.79089552238806,2.82850746268657,21.1695074626866,20.483671641791,20.0500298507463,20.046552238806,19.7882686567164,19.354,19.0453582089552,18.8884925373134,18.8484626865672,18.6090298507463,18.301328358209,18.0050447761194
2021-04-21,16,5,22,15,7,18,21.2774150943396,20.6732452830189,20.2690943396226,20.3324150943396,20.0442264150943,19.6588490566038,19.3513396226415,18.930679245283,18.9511886792453,18.542037735849,18.3812830188679,18.0309245283019,2.77094339622641,2.72660377358491,2.64962264150944,2.63264150943396,2.60188679245283,2.55150943396226,2.53094339622641,2.50735849056604,2.50867924528302,2.52207547169811,2.56150943396226,2.57660377358491,21.3977169811321,20.7166603773585,20.0869622641509,20.0451886792453,19.8975471698113,19.546320754717,19.1368113207547,18.9084339622641,18.7567169811321,18.7343396226415,18.3254150943396,17.9758113207547
2021-04-22,16,6,26,13,5,24,21.4129433962264,20.826641509434,20.3904905660377,20.2462075471698,20.1171132075472,19.7228301886792,19.3077547169811,18.9958867924528,18.7796226415094,18.5275283018868,18.3000188679245,18.1749622641509,2.78924528301887,2.73339622641509,2.68452830188679,2.62905660377359,2.59679245283019,2.56698113207547,2.54037735849057,2.5188679245283,2.52132075471698,2.52735849056604,2.55830188679245,2.64754716981132,21.4558867924528,20.798358490566,20.1836037735849,19.8799056603774,19.9200188679245,19.6174905660377,19.2191320754717,18.9046037735849,18.7371886792453,18.621320754717,18.3152452830189,18.1124528301887
2021-04-23,12,10,26,10,6,29,21.5919827586207,21.1016724137931,20.5551896551724,20.3799137931034,20.2776896551724,19.9044137931034,19.5461379310345,19.1993965517241,19.0226724137931,18.8063620689655,18.4715517241379,18.2040172413793,2.8148275862069,2.76741379310345,2.71913793103448,2.65948275862069,2.62827586206897,2.57655172413793,2.53465517241379,2.5148275862069,2.50172413793103,2.51568965517241,2.57913793103448,2.92396551724138,21.7016034482759,21.0883275862069,20.4271724137931,20.1423275862069,20.0381896551724,19.7473448275862,19.366224137931,19.0159482758621,18.9091896551724,18.8417931034483,18.5906034482759,18.1519310344828
2021-04-24,9,3,24,10,2,28,21.4387678571429,21.0159107142857,20.4579642857143,20.1200714285714,20.0762142857143,19.7507678571429,19.4861964285714,19.116125,18.8614464285714,18.7138392857143,18.3398571428571,18.1216964285714,2.78642857142857,2.75125,2.69660714285714,2.64803571428571,2.66035714285714,2.95321428571429,2.61,2.60571428571429,2.54232142857143,2.54142857142857,2.56535714285714,2.65714285714286,21.4275892857143,21.0734821428571,20.40725,19.8145,19.7185535714286,19.6092142857143,19.2377678571429,18.9690357142857,18.7796428571429,18.6702678571429,18.5055892857143,18.08225
2021-04-25,5,8,28,6,9,28,21.9381785714286,21.3694285714286,20.7343928571429,20.3773214285714,20.3261071428571,20.0510892857143,19.8203928571429,19.3150535714286,19.0827321428571,18.9073035714286,18.6456071428571,18.3985,2.83428571428571,2.79053571428572,2.73517857142857,2.68535714285714,2.64857142857143,2.59857142857143,2.56339285714286,2.53696428571429,2.54839285714286,2.88285714285714,2.58696428571429,2.61892857142857,22.015875,21.5343214285714,20.7593035714286,20.141,19.9782321428571,19.8732857142857,19.5162678571429,19.2636428571429,18.952125,18.7908214285714,18.707875,18.4090357142857
2021-04-26,10,8,29,7,9,35,21.9199682539683,21.2717301587302,20.7324920634921,20.2903174603175,20.0442063492064,19.9176349206349,19.6007142857143,19.3061587301587,18.9687936507936,18.7641746031746,18.5832222222222,18.2822063492063,2.79285714285714,2.78095238095238,2.72793650793651,2.6931746031746,2.64904761904762,2.62079365079365,2.59460317460317,2.64920634920635,2.66920634920635,2.58888888888889,2.63603174603175,2.80952380952381,21.807253968254,21.3150158730159,20.7157777777778,20.0767142857143,19.7795714285714,19.7278253968254,19.4230317460317,19.1190317460318,18.8714444444444,18.6382698412698,18.5667301587302,18.3701746031746
2021-04-27,7,3,23,10,3,24,21.9114651162791,21.5431860465116,20.934,20.5071860465116,20.3877441860465,20.1057906976744,19.8620465116279,19.4392790697674,19.1886976744186,18.9462093023256,18.6916744186046,18.4226279069767,2.82720930232558,2.79558139534884,2.76418604651163,2.68860465116279,2.64558139534884,2.60348837209302,2.55744186046512,2.51395348837209,2.51302325581395,2.50883720930233,2.51488372093023,2.54325581395349,21.9212093023256,21.5641395348837,20.9685581395349,20.3598139534884,20.1109069767442,19.9465813953488,19.6478372093023,19.372976744186,19.0225581395349,18.9316511627907,18.7642093023256,18.4740930232558
2021-04-28,8,5,27,7,5,26,22.1003043478261,21.5526739130435,20.9662826086957,20.5660217391304,20.3097173913044,20.0047608695652,19.828152173913,19.4454565217391,19.1316956521739,18.8356739130435,18.6077391304348,18.3698260869565,2.82826086956522,2.80086956521739,2.77391304347826,2.72173913043478,2.69391304347826,2.64260869565217,2.595,2.55913043478261,2.53652173913044,2.56434782608696,3.00978260869565,2.72934782608696,22.2404782608696,21.5402608695652,20.9290652173913,20.474152173913,20.1380652173913,19.8104347826087,19.5595869565217,19.2315652173913,18.9746304347826,18.8245434782609,18.6324565217391,18.4366086956522
2021-04-29,5,8,30,5,10,32,22.360037037037,21.7105185185185,21.1846296296296,20.847,20.4014074074074,20.1886851851852,20.1019259259259,19.7919074074074,19.4290740740741,19.0605555555556,18.856462962963,18.6376296296296,2.84537037037037,2.83925925925926,2.7987037037037,2.79240740740741,2.90148148148148,3.09388888888889,2.68814814814815,2.65425925925926,2.55444444444444,2.54351851851852,2.52907407407407,2.54037037037037,22.5912222222222,21.8435925925926,21.1732777777778,20.8144074074074,20.2221111111111,19.9295,19.8296111111111,19.6091296296296,19.4062037037037,19.0387407407407,18.8526481481481,18.7205555555556
2021-04-30,12,6,25,11,6,27,23.2297924528302,22.6119622641509,21.8691509433962,21.3162075471698,20.6908113207547,20.4274339622642,20.4140754716981,20.0858490566038,19.7185471698113,19.3389622641509,19.0233773584906,18.9732075471698,2.86584905660377,2.85981132075472,2.84339622641509,2.80075471698113,2.75962264150943,2.69471698113207,2.67716981132076,2.62245283018868,2.57830188679245,2.65,2.66660377358491,2.58962264150943,23.4620377358491,22.6368113207547,22.0183962264151,21.418,20.6320377358491,20.0949433962264,20.0270377358491,19.8677924528302,19.4522452830189,19.1184528301887,18.918641509434,18.8367358490566
2021-05-01,9,6,28,3,11,28,22.8743962264151,22.2195471698113,21.7109056603774,21.0330377358491,20.646358490566,20.3971698113208,20.2239245283019,19.9100566037736,19.5374716981132,19.1924716981132,18.9447358490566,18.6552075471698,2.8611320754717,2.84622641509434,2.80339622641509,2.76528301886793,2.70320754716981,2.65716981132075,2.61792452830189,2.58415094339623,2.55075471698113,2.52716981132076,2.51509433962264,2.52283018867925,22.8971886792453,22.2932641509434,21.7042452830189,20.9838490566038,20.4242264150943,20.1479056603774,19.9292641509434,19.7428490566038,19.3531698113208,19.1092452830189,18.8591886792453,18.681641509434
2021-05-02,5,3,20,4,4,24,23.3068205128205,22.6281538461538,22.3389487179487,21.4928717948718,20.8865128205128,20.486358974359,20.2961282051282,20.2197179487179,19.8320256410256,19.4226666666667,19.1816923076923,18.8828461538462,2.88025641025641,2.87641025641026,2.83051282051282,2.8174358974359,2.73615384615385,2.70102564102564,2.63769230769231,2.60076923076923,2.58717948717949,2.53846153846154,2.51358974358974,2.51179487179487,23.4821794871795,22.853358974359,22.3765641025641,21.6195641025641,20.9011025641026,20.4009743589744,20.0215897435897,20.1114358974359,19.7394358974359,19.2824358974359,19.0532820512821,18.8301538461538
2021-05-03,6,4,25,10,5,21,23.5522142857143,23.0489285714286,22.4459285714286,21.7200238095238,21.0041428571429,20.6154047619048,20.4633333333333,20.3980714285714,19.9827380952381,19.5787142857143,19.3565714285714,18.9919285714286,2.88857142857143,2.86452380952381,2.84595238095238,2.81928571428571,2.77690476190476,2.72214285714286,2.66547619047619,2.63023809523809,2.59380952380952,2.52857142857143,2.51833333333333,2.49928571428572,23.8448095238095,23.066,22.462,21.8956428571429,21.053880952381,20.4513095238095,20.1689047619048,20.0850238095238,19.780880952381,19.4175,19.0660952380952,19.0498809523809
2021-05-04,9,4,32,5,8,31,23.5402962962963,22.7317222222222,22.0881296296296,21.6979259259259,21.1273703703704,20.7407407407407,20.2738888888889,20.045462962963,19.9126296296296,19.5448703703704,19.2737037037037,18.855037037037,2.88425925925926,2.86092592592593,2.82240740740741,2.8,2.75703703703704,2.70351851851852,2.6562962962963,2.6037037037037,2.57407407407407,2.54777777777778,2.53259259259259,2.52185185185185,23.6884074074074,22.9913703703704,22.220962962963,21.6149074074074,21.1440740740741,20.6618518518518,20.1014444444444,19.8463888888889,19.7113333333333,19.5096296296296,19.1876481481481,18.8505740740741
2021-05-05,10,5,27,8,7,28,24.2726041666667,23.4913541666667,22.8051666666667,22.3669791666667,21.6587083333333,21.1592083333333,20.5597708333333,20.3405416666667,20.3215,19.9452291666667,19.5829166666667,19.2040625,2.91479166666667,2.88479166666667,2.86,2.834375,2.80708333333333,2.759375,2.70395833333334,2.63645833333333,2.62770833333333,2.58041666666667,2.54541666666667,2.5275,24.3974375,23.8386458333333,22.943,22.2794166666667,21.7744791666667,21.0964791666667,20.4752916666667,20.0389791666667,19.9951666666667,19.8503125,19.4122291666667,19.0432708333333
2021-05-06,5,6,36,8,5,30,23.8441206896552,23.0405862068966,22.1839655172414,21.5521551724138,21.2154310344828,20.9154655172414,20.4835517241379,20.0749482758621,19.9228620689655,19.6933448275862,19.3886551724138,19.0799310344828,2.89120689655173,2.87241379310345,2.84775862068966,2.80344827586207,2.77913793103448,2.7351724137931,2.69293103448276,2.67362068965517,2.95189655172414,2.6201724137931,2.59793103448276,2.54379310344828,23.8490344827586,23.3361379310345,22.4662586206896,21.6180344827586,21.1221551724138,20.8458965517241,20.4132586206897,19.7887068965517,19.5943103448276,19.4501034482759,19.2201551724138,19.0091379310345
2021-05-07,6,7,23,9,5,24,24.7396458333333,24.1618958333333,23.3982916666667,22.4898958333333,22.2336458333333,21.4990416666667,21.0182708333333,20.4617083333333,20.2923333333333,20.2176666666667,19.8192291666667,19.4528333333333,2.91833333333333,2.91479166666667,2.88625,2.85479166666667,2.83791666666667,2.806875,2.73479166666667,2.70208333333333,2.643125,2.60645833333333,2.56541666666667,2.5425,24.4121458333333,24.4192708333333,23.62625,22.6506458333333,22.0809791666667,21.549875,21.0092916666667,20.3339166666667,19.9815416666667,20.0061666666667,19.6986875,19.3054791666667
2021-05-08,9,5,25,9,5,30,24.4952452830189,23.9471509433962,23.4658679245283,22.5580188679245,22.0324716981132,21.2388301886793,20.8991509433962,20.6266603773585,20.330679245283,20.1109811320755,19.7854150943396,19.4168867924528,2.89660377358491,2.90415094339623,2.87622641509434,2.88301886792453,2.82660377358491,2.91433962264151,2.89811320754717,2.79150943396226,2.66679245283019,2.63150943396226,2.59283018867924,2.57264150943396,24.1876037735849,24.021679245283,23.4236603773585,22.8286226415094,22.0768301886792,21.1444339622642,20.7084905660377,20.4110566037736,20.0099056603774,19.9404716981132,19.5883018867925,19.3131886792453
2021-05-09,8,5,23,9,6,20,24.3098604651163,24.259511627907,23.4191395348837,22.8186511627907,22.1678139534884,21.6243953488372,21.0941162790698,20.4976511627907,20.1810465116279,20.1623953488372,19.8341860465116,19.5502790697674,2.88744186046512,2.89046511627907,2.87162790697674,2.84441860465116,2.83441860465116,2.79883720930232,2.76372093023256,2.71767441860465,2.65697674418605,2.63697674418605,2.60348837209302,2.55813953488372,24.287976744186,24.1906511627907,23.7313255813953,23.0684186046512,22.2358837209302,21.6581162790698,21.2577209302326,20.4843023255814,19.9920697674419,19.875511627907,19.6936976744186,19.3111395348837
2021-05-10,5,6,27,4,3,26,24.1977608695652,23.8560217391304,23.4830434782609,22.7804347826087,22.0088913043478,21.4927826086956,20.8658043478261,20.5703913043478,20.2146956521739,19.9969347826087,19.7303043478261,19.4605434782609,2.8895652173913,2.88891304347826,2.85760869565217,2.84673913043478,2.79478260869565,2.77826086956522,2.73304347826087,2.68673913043478,2.65804347826087,2.62021739130435,2.57695652173913,2.54673913043478,24.2456739130435,23.8124782608696,23.4143260869565,22.8335,22.1469782608696,21.4506304347826,20.9379565217391,20.5652826086957,20.1158695652174,19.8089347826087,19.5808260869565,19.2279347826087
