IMO,Port,Country,Arrival,Departure,In Port
7390181,Jakarta Terminal Anch., Indonesia,"03/10, 03:05","03/11, 09:41",1d 6h
7390181,Jakarta Term., Indonesia,"03/11, 09:53","03/14, 07:43",2d 21h
7390181,Jakarta Anch., Indonesia,"03/14, 08:04","03/21, 08:02",6d 23h
7390181,Jakarta Terminal Anch., Indonesia,"04/03, 02:22",,
7390181,Bontang, Indonesia,"04/07, 15:03","04/10, 06:22",2d 15h
7390181,Jakarta Terminal Anch., Indonesia,"04/14, 00:25","04/19, 00:02",4d 23h
8110203,Sungai Linggi, Malaysia,"02/19, 23:58",,
8608872,Yanai, Japan,"03/06, 02:24","03/07, 01:41",23h 16m
8608872,Dampier Anch., Australia,"03/17, 01:29","03/22, 01:28",4d 23h
8608872,Withnell Bay, Australia,"03/25, 05:56","03/26, 04:11",22h 15m
8608872,Dampier Anch., Australia,"03/26, 05:56","03/29, 06:19",3d
8608872,Sakai, Japan,"04/13, 01:36","04/14, 02:46",1d 1h
8608872,Withnell Bay, Australia,"04/28, 00:51",,
8608872,Dampier Anch., Australia,"04/29, 04:43","05/02, 01:17",2d 20h
8608884,Singapore Anch. 5, Singapore,"02/15, 13:21","02/15, 16:01",2h 39m
8608884,Singapore, Singapore,"02/16, 11:50","02/20, 07:58",3d 20h
8608884,Dampier Anch., Australia,"03/05, 08:14","03/16, 00:10",10d 15h
8608884,Withnell Bay, Australia,"03/16, 02:59","03/17, 04:04",1d 1h
8608884,Oita, Japan,"03/29, 00:37","03/30, 03:54",1d 3h
8608884,Withnell Bay, Australia,"04/19, 00:50","04/20, 04:14",1d 3h
8608884,Yokohama, Japan,"05/04, 02:03","05/05, 06:40",1d 4h
8701791,Nagoya, Japan,"02/16, 01:48","02/17, 00:16",22h 28m
8701791,Taichung, Taiwan,"03/02, 22:44","03/03, 22:42",23h 57m
8701791,Bitung Anch., Indonesia,"03/08, 21:57","03/12, 02:00",3d 4h
8701791,Kokura, Japan,"03/23, 01:25","03/24, 07:17",1d 5h
8701791,Taichung, Taiwan,"04/10, 01:10","04/11, 01:33",1d
8701791,Bitung Anch., Indonesia,"04/14, 23:23","04/16, 20:19",1d 20h
8701791,Dongjiakou, China,"04/28, 23:09","04/30, 00:36",1d 1h
8706155,Bontang, Indonesia,"02/23, 14:30","02/25, 18:19",2d 3h
8706155,Jakarta Term., Indonesia,"03/03, 00:07","03/06, 02:05",3d 1h
8706155,Bontang, Indonesia,"03/23, 22:46","03/25, 16:13",1d 17h
8706155,Jakarta Term., Indonesia,"03/29, 00:28","03/31, 10:50",2d 10h
8706155,Bontang, Indonesia,"04/22, 08:42","04/24, 03:15",1d 18h
8706155,Jakarta Term., Indonesia,"04/27, 00:22",,
8706155,Bontang, Indonesia,"05/08, 09:57",,
8913150,Mizushima, Japan,"02/19, 04:20","02/20, 06:33",1d 2h
8913150,Withnell Bay, Australia,"03/07, 00:22","03/08, 01:15",1d
8913150,Yanai, Japan,"03/20, 02:10","03/21, 02:09",23h 59m
8913150,Singapore Anch. 5, Singapore,"04/03, 04:35","04/04, 01:01",20h 25m
8913150,Singapore, Singapore,"04/04, 03:47",,
9001772,Hongqiao, China,"02/23, 00:47","02/24, 02:38",1d 1h
9001772,Hongqiao, China,"03/07, 23:13","03/09, 01:38",1d 2h
9001772,Bintulu,"Sarawak, Malaysia","03/21, 11:17","03/22, 08:55",21h 38m
9001772,Shanghai, China,"03/30, 05:23","03/31, 03:09",21h 46m
9001772,Hongqiao, China,"04/11, 03:34","04/13, 05:02",2d 1h
9001772,Bintulu,"Sarawak, Malaysia","04/19, 04:23","04/19, 22:05",17h 41m
9001772,Shanghai, China,"04/25, 02:05",,
9001772,Bintulu,"Sarawak, Malaysia","05/01, 07:20","05/02, 05:26",22h 5m
9001772,Hongqiao, China,"05/07, 00:58","05/08, 02:41",1d 1h
9001784,Shanghai, China,"02/17, 07:41","02/18, 05:02",21h 21m
9001784,Shanghai Anch., China,"02/18, 09:48",,
9001784,Bintulu,"Sarawak, Malaysia","02/26, 12:45","02/27, 03:07",14h 21m
9001784,Shanghai, China,"03/04, 07:18","03/05, 05:45",22h 27m
9001784,Shanghai, China,"03/19, 06:36","03/20, 05:12",22h 35m
9001784,Shanghai, China,"04/15, 06:01","04/16, 03:34",21h 32m
9001784,Bintulu,"Sarawak, Malaysia","04/23, 04:21","04/23, 21:01",16h 40m
9001784,Shanghai, China,"04/29, 05:09","04/30, 03:34",22h 25m
9016492,Macun, China,"03/01, 09:19","03/02, 09:39",1d
9016492,Dongguan, China,"03/14, 06:05","03/15, 00:06",18h
9016492,Macun, China,"03/25, 22:30","03/26, 15:02",16h 32m
9016492,Macun, China,"04/05, 04:30","04/06, 01:23",20h 53m
9016492,Yangpu Anch., China,"04/06, 08:40","04/06, 19:20",10h 40m
9016492,Bintulu,"Sarawak, Malaysia","04/22, 07:13","04/23, 06:50",23h 37m
9016492,Macun, China,"04/28, 07:26",,
9016492,Bintulu,"Sarawak, Malaysia","05/03, 14:18","05/04, 09:21",19h 3m
9016492,Macun, China,"05/09, 07:30","05/10, 07:55",1d
9018555,Incheon, Korea,"02/24, 04:22","02/25, 02:26",22h 4m
9018555,Anjeong, Korea,"03/14, 03:59","03/15, 02:03",22h 4m
9018555,Anjeong, Korea,"03/31, 04:36","04/01, 02:39",22h 2m
9018555,Oita, Japan,"04/19, 00:51","04/19, 23:31",22h 39m
9018555,Anjeong, Korea,"05/06, 04:23","05/07, 01:58",21h 34m
9030802,Bintulu,"Sarawak, Malaysia","02/27, 03:02",,
9030802,Sakaide, Japan,"03/06, 05:06","03/07, 06:56",1d 1h
9030802,Kitakyushu, Japan,"03/24, 01:52","03/25, 03:41",1d 1h
9030802,Bintulu,"Sarawak, Malaysia","04/06, 09:07","04/06, 09:07",
9030802,Anegasaki, Japan,"04/13, 03:14","04/14, 04:27",1d 1h
9030802,Bintulu,"Sarawak, Malaysia","04/20, 07:25","04/21, 07:02",23h 37m
9030802,Sakai, Japan,"04/27, 05:58","04/28, 08:40",1d 2h
9030814,Nagoya, Japan,"02/28, 04:58","03/01, 04:11",23h 12m
9030814,Boryeong, Korea,"03/16, 01:27","03/17, 03:37",1d 2h
9030814,Mab Tapud, Thailand,"03/26, 23:16","03/28, 00:48",1d 1h
9030814,Hongqiao, China,"04/16, 06:13","04/17, 07:30",1d 1h
9030814,Kawasaki, Japan,"05/06, 03:14","05/07, 01:27",22h 13m
9030826,Bintulu,"Sarawak, Malaysia","02/13, 01:47","02/14, 00:17",22h 29m
9030826,Yokohama, Japan,"02/21, 03:08","02/22, 04:33",1d 1h
9030826,Yokkaichi, Japan,"03/07, 06:33","03/08, 04:37",22h 3m
9030826,Nagoya, Japan,"04/03, 00:47","04/04, 00:17",23h 29m
9030826,Bintulu,"Sarawak, Malaysia","04/18, 04:44","04/19, 09:33",1d 4h
9030826,Nagoya, Japan,"04/26, 01:21","04/27, 02:14",1d
9030838,Nagoya Anch., Japan,"02/26, 23:53","02/27, 05:52",5h 59m
9030838,Nagoya, Japan,"02/27, 06:36","02/28, 03:53",21h 17m
9030838,Anjeong, Korea,"03/18, 01:09","03/19, 01:21",1d
9030838,Okpo Anch., Korea,"03/19, 03:40",,
9030838,Incheon, Korea,"04/02, 02:07","04/03, 00:41",22h 34m
9030838,Yokkaichi, Japan,"04/21, 05:22","04/22, 03:20",21h 57m
9030838,Nagoya Anch., Japan,"04/22, 03:44",,
9030838,Bintulu,"Sarawak, Malaysia","05/02, 07:28","05/03, 04:39",21h 10m
9030838,Hongqiao, China,"05/09, 02:37","05/10, 03:53",1d 1h
9035852,Al Fujayrah Anch., United Arab Emirates (UAE),"03/17, 05:54","03/19, 19:01",2d 13h
9035852,Das Island Anch., United Arab Emirates (UAE),"03/21, 05:31","03/22, 03:13",21h 42m
9035852,Das Island, United Arab Emirates (UAE),"03/22, 04:28","03/23, 04:58",1d
9035852,Dahej, India,"04/01, 00:00","04/02, 08:56",1d 8h
9035852,Al Fujayrah Anch., United Arab Emirates (UAE),"04/06, 04:53","04/11, 11:21",5d 6h
9035852,Das Island Anch., United Arab Emirates (UAE),"04/26, 05:23","04/26, 19:57",14h 33m
9035852,Das Island, United Arab Emirates (UAE),"04/26, 21:10",,
9035852,Al Fujayrah Anch., United Arab Emirates (UAE),"04/30, 04:28","05/03, 15:30",3d 11h
9035852,Dahej, India,"05/10, 21:26",,
9035864,Shenzhen, China,"03/04, 14:54","03/15, 03:31",10d 12h
9035864,Pasir Gudang,"Johor Anch., Malaysia","03/21, 01:54","03/21, 09:30",7h 36m
9035864,Al Fujayrah Anch., United Arab Emirates (UAE),"04/02, 07:32","04/08, 06:21",5d 22h
9035864,Das Island Anch., United Arab Emirates (UAE),"04/09, 08:59","04/11, 14:08",2d 5h
9035864,Al Fujayrah Anch., United Arab Emirates (UAE),"04/15, 13:21","04/20, 06:48",4d 17h
9035864,Dahej, India,"05/02, 01:36","05/03, 10:22",1d 8h
9035864,Dubai Anch., United Arab Emirates (UAE),"05/08, 08:04",,
9035864,Das Island Anch., United Arab Emirates (UAE),"05/11, 07:34",,
9038440,Kalba Anch., United Arab Emirates (UAE),"03/15, 01:37","03/16, 18:01",1d 16h
9038440,Al Fujayrah Anch., United Arab Emirates (UAE),"03/16, 20:10","03/23, 17:13",6d 21h
9038440,Das Island Anch., United Arab Emirates (UAE),"03/31, 13:05","04/09, 21:28",9d 8h
9038440,Al Fujayrah Anch., United Arab Emirates (UAE),"04/12, 20:37","04/21, 17:57",8d 21h
9038440,Dabhol Port, India,"04/30, 03:26","04/30, 18:30",15h 4m
9038440,Dabhol Port, India,"05/02, 04:29","05/02, 14:52",10h 23m
9038440,Dabhol Port, India,"05/04, 11:14","05/05, 06:40",19h 26m
9038452,Das Island, United Arab Emirates (UAE),"02/12, 19:28","02/12, 19:28",
9038452,Kawasaki, Japan,"03/03, 05:55","03/04, 05:13",23h 17m
9038452,Shenzhen, China,"03/11, 08:42","04/02, 14:48",22d 6h
9038452,Singapore Anch. 1, Singapore,"04/26, 02:56","04/27, 13:37",1d 10h
9038816,Gladstone, Australia,"02/13, 16:44","02/15, 03:58",1d 11h
9038816,Incheon, Korea,"02/27, 03:45","02/28, 04:41",1d
9038816,Gladstone, Australia,"03/13, 14:56","03/14, 20:56",1d 5h
9038816,Pyeongtaek, Korea,"03/27, 05:00","03/28, 02:41",21h 41m
9038816,Gladstone, Australia,"04/09, 01:10","04/10, 04:00",1d 2h
9038816,Incheon, Korea,"04/23, 06:19","04/24, 03:43",21h 23m
9038816,Gladstone, Australia,"05/06, 12:11","05/07, 14:14",1d 2h
9043677,Singapore Anch. 3, Singapore,"03/15, 06:14","03/15, 22:58",16h 43m
9043677,Singapore, Singapore,"03/16, 00:29","03/19, 04:09",3d 3h
9043677,Singapore Anch. 3, Singapore,"03/19, 05:38","04/10, 02:17",21d 20h
9045132,Anegasaki, Japan,"03/03, 05:40","03/04, 10:11",1d 4h
9045132,Withnell Bay, Australia,"03/14, 04:45","03/15, 03:53",23h 7m
9045132,Sakai, Japan,"03/25, 01:33","03/26, 02:35",1d 1h
9045132,Withnell Bay, Australia,"04/05, 07:56","04/06, 13:12",1d 5h
9045132,Dampier Anch., Australia,"04/07, 12:20","04/09, 03:23",1d 15h
9045132,Mizushima, Japan,"04/19, 01:57","04/20, 04:44",1d 2h
9045132,Withnell Bay, Australia,"05/06, 04:11","05/07, 02:56",22h 45m
9060534,Bontang, Indonesia,"02/20, 13:05","02/21, 14:09",1d 1h
9060534,Singapore Anch. 1, Singapore,"03/06, 04:37","03/07, 00:43",20h 5m
9060534,Batu Ampar Anch., Indonesia,"03/13, 02:14","03/15, 04:03",2d 1h
9060534,Batam, Indonesia,"03/15, 05:41",,
9061928,Gladstone, Australia,"02/20, 08:41","02/21, 18:46",1d 10h
9061928,Anjeong, Korea,"03/06, 03:43","03/07, 02:11",22h 28m
9061928,Gladstone, Australia,"03/21, 21:02","03/23, 01:46",1d 4h
9061928,Incheon, Korea,"04/04, 03:26","04/05, 01:51",22h 25m
9061928,Gladstone, Australia,"04/18, 05:50","04/19, 09:58",1d 4h
9061928,Anjeong, Korea,"05/02, 04:26","05/03, 02:10",21h 44m
9064073,Dapeng, China,"02/27, 06:30","03/01, 02:07",1d 19h
9064073,Bontang, Indonesia,"03/14, 13:16","03/15, 16:20",1d 3h
9064073,Dapeng, China,"03/23, 06:23","03/24, 07:09",1d
9064073,Bontang, Indonesia,"03/31, 23:05","04/02, 03:13",1d 4h
9064073,Dapeng, China,"04/11, 03:29","04/13, 03:23",1d 23h
9064073,Pasir Gudang,"Johor Anch., Malaysia","04/22, 04:06","04/22, 23:05",18h 58m
9064073,Pasir Gudang,"Johor, Malaysia","04/23, 01:19",,
9064085,Singapore, Singapore,"04/17, 04:36","04/17, 04:36",
9064085,Pasir Gudang,"Johor Anch., Malaysia","04/17, 22:57","04/20, 04:50",2d 5h
9074626,Das Island, United Arab Emirates (UAE),"03/11, 10:12","03/14, 14:02",3d 3h
9074626,Dahej, India,"03/19, 01:14","03/20, 09:31",1d 8h
9074626,Al Fujayrah Anch., United Arab Emirates (UAE),"03/24, 03:35","03/26, 06:07",2d 2h
9074626,Dahej, India,"04/08, 20:42","04/10, 05:12",1d 8h
9074626,Al Fujayrah Anch., United Arab Emirates (UAE),"04/14, 03:26","04/17, 03:22",2d 23h
9074626,Das Island Anch., United Arab Emirates (UAE),"04/17, 21:49","04/19, 20:19",1d 22h
9074626,Das Island, United Arab Emirates (UAE),"04/19, 21:26","04/21, 09:28",1d 12h
9074626,Al Fujayrah Anch., United Arab Emirates (UAE),"04/29, 04:11","04/29, 18:34",14h 22m
9074626,Dahej, India,"05/06, 18:54","05/08, 03:41",1d 8h
9074638,Das Island Anch., United Arab Emirates (UAE),"03/17, 04:40","03/17, 05:09",29m
9074638,Das Island, United Arab Emirates (UAE),"03/17, 07:38","03/19, 16:13",2d 8h
9074638,Gaolan, China,"04/05, 03:46","04/06, 09:21",1d 5h
9074638,Pasir Gudang,"Johor Anch., Malaysia","04/10, 02:35",,
9074638,Singapore Anch. 1, Singapore,"04/10, 14:45","04/12, 14:32",1d 23h
9074638,Shanghai, China,"04/18, 10:11","04/30, 03:42",11d 17h
9074640,Al Fujayrah Anch., United Arab Emirates (UAE),"03/16, 05:52","03/23, 17:00",7d 11h
9074640,Das Island Anch., United Arab Emirates (UAE),"03/24, 13:12","03/26, 08:09",1d 18h
9074640,Das Island, United Arab Emirates (UAE),"03/26, 09:15","03/27, 09:53",1d
9074640,Dabhol Port, India,"04/02, 03:47","04/02, 23:20",19h 32m
9074640,Al Fujayrah Anch., United Arab Emirates (UAE),"04/07, 05:55","04/13, 06:05",6d
9074640,Das Island Anch., United Arab Emirates (UAE),"04/14, 08:05","04/15, 03:05",19h
9074640,Das Island, United Arab Emirates (UAE),"04/15, 04:19","04/17, 10:14",2d 5h
9074640,Hazira, India,"05/01, 00:46","05/02, 05:56",1d 5h
9074640,Das Island, United Arab Emirates (UAE),"05/05, 03:46","05/06, 05:06",1d 1h
9074640,Dubai Anch., United Arab Emirates (UAE),"05/06, 15:56","05/09, 06:52",2d 14h
9074652,Das Island, United Arab Emirates (UAE),"02/22, 07:57","02/22, 20:43",12h 46m
9074652,Kisarazu, Japan,"03/11, 01:48","03/12, 02:52",1d 1h
9074652,Al Fujayrah Anch., United Arab Emirates (UAE),"03/31, 03:16","04/02, 12:54",2d 9h
9074652,Das Island Anch., United Arab Emirates (UAE),"04/04, 03:22","04/07, 09:08",3d 5h
9074652,Das Island, United Arab Emirates (UAE),"04/07, 10:16","04/08, 11:41",1d 1h
9074652,Dahej, India,"04/14, 11:31","04/15, 13:18",1d 1h
9074652,Das Island Anch., United Arab Emirates (UAE),"04/22, 03:03","04/22, 20:01",16h 58m
9074652,Das Island, United Arab Emirates (UAE),"04/22, 21:09","04/24, 14:25",1d 17h
9074652,Al Fujayrah Anch., United Arab Emirates (UAE),"04/26, 04:35",,
9074652,Dabhol Port, India,"05/06, 10:40","05/07, 12:27",1d 1h
9075333,Anjeong, Korea,"02/15, 05:42","02/16, 01:35",19h 53m
9075333,Incheon, Korea,"03/05, 02:22","03/06, 01:26",23h 3m
9075333,Pyeongtaek, Korea,"03/20, 23:11","03/21, 23:43",1d
9075333,Incheon, Korea,"04/06, 03:31","04/07, 01:26",21h 55m
9075333,Anjeong, Korea,"04/22, 03:57","04/23, 01:12",21h 14m
9075333,Pyeongtaek, Korea,"05/07, 04:01","05/08, 01:07",21h 5m
9085613,Ras Laffan, Qatar,"02/19, 05:56","02/20, 04:05",22h 9m
9085613,Anegasaki, Japan,"03/12, 02:00","03/13, 02:43",1d
9085613,Singapore Anch. 1, Singapore,"03/20, 00:40","03/20, 15:25",14h 45m
9085613,Ras Laffan, Qatar,"03/28, 16:20","03/29, 16:00",23h 39m
9085613,Anegasaki, Japan,"04/15, 04:30","04/16, 06:01",1d 1h
9085613,Ras Laffan Anch., Qatar,"05/04, 08:08",,
9085625,Ras Laffan, Qatar,"02/24, 15:41","02/24, 18:36",2h 54m
9085625,Yokkaichi, Japan,"03/15, 02:09","03/16, 00:18",22h 9m
9085625,Pasir Gudang,"Johor Anch., Malaysia","03/24, 00:11","04/04, 07:47",11d 7h
9085625,Ras Laffan Anch., Qatar,"04/15, 03:49","04/20, 12:32",5d 8h
9085625,Ras Laffan, Qatar,"04/20, 17:16","04/22, 07:24",1d 14h
9085625,Yokkaichi, Japan,"05/10, 02:28","05/11, 00:10",21h 42m
9085637,Singapore Anch. 1, Singapore,"02/18, 07:09","02/18, 19:24",12h 14m
9085637,Ras Laffan, Qatar,"02/27, 03:48","02/28, 02:03",22h 14m
9085637,Shikama, Japan,"03/21, 04:13","03/22, 06:05",1d 1h
9085637,Ras Laffan Anch., Qatar,"04/09, 08:13","04/17, 06:21",7d 22h
9085637,Ras Laffan, Qatar,"04/17, 07:06","04/19, 13:12",2d 6h
9085637,Kisarazu, Japan,"05/10, 01:44","05/11, 00:04",22h 19m
9085649,Yokkaichi, Japan,"02/22, 02:11","02/23, 00:23",22h 11m
9085649,Niigata, Japan,"04/03, 01:12","04/04, 02:31",1d 1h
9085649,Singapore Anch. 1, Singapore,"04/11, 10:40","04/12, 02:48",16h 7m
9085649,Ras Laffan Anch., Qatar,"04/22, 02:11","04/22, 06:59",4h 47m
9085651,Sakai, Japan,"02/19, 00:28","02/20, 03:12",1d 2h
9085651,Singapore Anch. 1, Singapore,"02/26, 14:37","02/27, 03:58",13h 21m
9085651,Ras Laffan, Qatar,"03/08, 17:44","03/09, 16:05",22h 20m
9085651,Sendai, Japan,"03/28, 01:29","03/29, 01:47",1d
9085651,Ras Laffan Anch., Qatar,"04/15, 02:04","04/19, 16:04",4d 14h
9085651,Ras Laffan, Qatar,"04/19, 16:33","04/20, 23:36",1d 7h
9085651,Nagoya, Japan,"05/08, 01:21",,
9086734,Yokohama, Japan,"02/27, 02:04","02/28, 04:18",1d 2h
9086734,Singapore Anch. 1, Singapore,"03/06, 20:44","03/07, 18:04",21h 20m
9086734,Ras Laffan Anch., Qatar,"03/17, 08:09","04/14, 22:33",28d 14h
9086734,Ras Laffan, Qatar,"04/14, 23:37","04/16, 20:10",1d 20h
9086734,Anegasaki, Japan,"05/03, 00:49","05/04, 01:43",1d
9086734,Singapore Anch. 1, Singapore,"05/10, 19:18","05/11, 08:58",13h 39m
9086746,Ras Laffan, Qatar,"02/14, 12:13","02/15, 16:05",1d 3h
9086746,Yokohama, Japan,"03/04, 01:57","03/05, 03:44",1d 1h
9086746,Ras Laffan Anch., Qatar,"03/20, 06:33","03/21, 07:57",1d 1h
9086746,Ras Laffan, Qatar,"03/21, 09:15","03/22, 10:19",1d 1h
9086746,Yokohama, Japan,"04/15, 02:23","04/16, 04:27",1d 2h
9086746,Singapore Anch. 1, Singapore,"04/22, 22:50","04/23, 14:37",15h 46m
9086746,Ras Laffan Anch., Qatar,"05/05, 03:52","05/05, 08:14",4h 22m
9086746,Ras Laffan, Qatar,"05/05, 09:01","05/06, 12:14",1d 3h
9132741,Kawasaki, Japan,"02/26, 03:09","02/27, 02:16",23h 6m
9132741,Ras Laffan, Qatar,"03/14, 21:17","03/15, 22:57",1d 1h
9132741,Kisarazu, Japan,"04/02, 23:54","04/04, 01:19",1d 1h
9132741,Singapore Anch. 1, Singapore,"04/11, 06:46","04/11, 22:55",16h 9m
9132741,Ras Laffan, Qatar,"04/23, 07:37","04/24, 06:26",22h 49m
9132791,Anegasaki, Japan,"02/23, 00:40","02/24, 03:58",1d 3h
9132791,Ras Laffan, Qatar,"03/13, 12:13","03/15, 00:11",1d 11h
9132791,Ras Laffan Anch., Qatar,"03/15, 00:43","03/16, 09:51",1d 9h
9132791,Kawasaki, Japan,"04/03, 02:57","04/04, 02:07",23h 10m
9132791,Singapore Anch. 1, Singapore,"04/13, 04:40","04/13, 23:33",18h 52m
9132791,Ras Laffan, Qatar,"04/25, 12:43","04/26, 10:14",21h 31m
9132818,Ras Laffan Anch., Qatar,"03/05, 16:51","03/06, 06:42",13h 50m
9132818,Anegasaki, Japan,"03/23, 05:23","03/24, 05:54",1d
9132818,Singapore Anch. 1, Singapore,"03/31, 01:55","03/31, 15:02",13h 7m
9132818,Ras Laffan Anch., Qatar,"04/09, 14:37","04/10, 05:18",14h 40m
9132818,Ras Laffan, Qatar,"04/10, 05:44",,
9132818,Ras Laffan Anch., Qatar,"05/04, 13:40","05/09, 08:31",4d 18h
9134323,Sendai, Japan,"02/25, 00:49","02/26, 01:08",1d
9134323,Sendai, Japan,"03/15, 04:20","03/16, 01:08",20h 48m
9134323,Sendai, Japan,"04/02, 07:17","04/03, 01:03",17h 45m
9134323,Bintulu,"Sarawak, Malaysia","04/11, 09:22","04/12, 02:14",16h 52m
9134323,Sendai, Japan,"04/20, 01:11","04/21, 01:10",23h 59m
9134323,Sendai, Japan,"05/08, 02:11",,
9155078,Incheon, Korea,"02/16, 01:35","02/18, 07:35",2d 6h
9155078,Pyeongtaek, Korea,"03/19, 22:34","03/20, 22:48",1d
9155078,Qalhat, Oman,"04/03, 14:38","04/04, 17:08",1d 2h
9155078,Pyeongtaek, Korea,"04/19, 23:49","04/20, 23:42",23h 53m
9155078,Anjeong, Korea,"04/28, 03:14",,
9155145,Ras Laffan, Qatar,"03/26, 15:55","03/28, 03:57",1d 12h
9155145,Incheon, Korea,"04/12, 04:31","04/13, 01:28",20h 57m
9155145,Ras Laffan, Qatar,"04/29, 11:11","04/30, 09:13",22h 1m
9155157,Pyeongtaek, Korea,"03/02, 21:57","03/04, 01:56",1d 3h
9155157,Ras Laffan, Qatar,"03/19, 15:44","03/20, 12:50",21h 6m
9155157,Incheon, Korea,"04/05, 03:32","04/06, 05:51",1d 2h
9155157,Okpo Anch., Korea,"04/07, 05:56","04/13, 08:52",6d 2h
9155157,Ras Laffan, Qatar,"04/30, 22:36","05/01, 19:19",20h 43m
9157624,Incheon, Korea,"02/25, 04:07","02/26, 07:11",1d 3h
9157624,Anjeong, Korea,"03/30, 03:49","03/31, 00:46",20h 57m
9157624,Ras Laffan, Qatar,"04/15, 12:32","04/16, 09:42",21h 9m
9157624,Pyeongtaek, Korea,"05/01, 23:44","05/03, 00:34",1d
9157636,Qalhat, Oman,"02/17, 05:05","02/18, 04:25",23h 19m
9157636,Pyeongtaek, Korea,"04/04, 23:21","04/06, 00:36",1d 1h
9157636,Qalhat, Oman,"04/20, 15:39","04/21, 17:50",1d 2h
9157636,Incheon, Korea,"05/05, 23:42","05/07, 01:46",1d 2h
9157739,Ras Laffan, Qatar,"02/26, 09:20","02/27, 06:25",21h 5m
9157739,Incheon, Korea,"03/14, 23:30","03/15, 23:34",1d
9157739,Ras Laffan, Qatar,"03/30, 20:19","03/31, 17:06",20h 46m
9157739,Pyeongtaek, Korea,"04/15, 21:43","04/16, 23:30",1d 1h
9157739,Ras Laffan, Qatar,"05/02, 03:46","05/03, 01:28",21h 41m
9161510,Benoa, Indonesia,"02/21, 04:23","02/23, 10:33",2d 6h
9161510,Benoa Anch., Indonesia,"02/23, 12:27","03/14, 23:00",19d 10h
9161510,Benoa Anch., Indonesia,"03/15, 01:25","04/08, 05:21",24d 3h
9161510,Suralaya Anch., Indonesia,"04/11, 08:25",,
9176008,Anjeong, Korea,"02/16, 02:54","02/17, 01:55",23h
9176008,Ras Laffan, Qatar,"03/03, 21:08","03/04, 16:58",19h 49m
9176008,Incheon, Korea,"03/20, 01:52","03/21, 01:37",23h 44m
9176008,Okpo Anch., Korea,"03/22, 01:47","03/26, 09:59",4d 8h
9176008,Ras Laffan, Qatar,"04/10, 23:17","04/11, 20:08",20h 51m
9176008,Pyeongtaek, Korea,"04/27, 05:09","04/28, 01:28",20h 18m
9176010,Qalhat, Oman,"02/25, 04:50","02/26, 02:21",21h 31m
9176010,Incheon, Korea,"03/12, 22:37","03/13, 23:34",1d
9176010,Qalhat, Oman,"03/27, 09:48","03/28, 12:21",1d 2h
9176010,Qalhat, Oman,"04/27, 04:50","04/28, 06:38",1d 1h
9179581,Qalhat, Oman,"02/14, 13:49","02/15, 11:34",21h 44m
9179581,Anjeong, Korea,"03/02, 02:59","03/03, 02:21",23h 21m
9179581,Qalhat, Oman,"03/17, 05:38","03/18, 06:10",1d
9179581,Incheon, Korea,"04/01, 06:20","04/02, 05:12",22h 51m
9179581,Qalhat, Oman,"04/16, 15:46","04/17, 17:27",1d 1h
9179581,Anjeong, Korea,"05/01, 04:06","05/02, 01:42",21h 36m
9180231,Pyeongtaek, Korea,"02/13, 20:59","02/15, 01:06",1d 4h
9180231,Qalhat, Oman,"02/28, 12:49","03/01, 11:01",22h 12m
9180231,Anjeong, Korea,"03/16, 03:55","03/17, 01:32",21h 37m
9180231,Qalhat, Oman,"03/30, 12:41","03/31, 13:21",1d
9180231,Anjeong, Korea,"04/15, 03:53","04/16, 01:31",21h 38m
9180231,Qalhat, Oman,"05/01, 04:41","05/02, 04:44",1d
9180243,Ras Laffan, Qatar,"02/18, 21:18","02/19, 17:57",20h 39m
9180243,Incheon, Korea,"03/07, 03:22","03/08, 06:58",1d 3h
9180243,Okpo Anch., Korea,"03/09, 05:03","03/17, 01:40",7d 20h
9180243,Ras Laffan, Qatar,"04/02, 09:16","04/03, 05:01",19h 44m
9180243,Incheon, Korea,"04/19, 02:22","04/20, 01:34",23h 12m
9180243,Ras Laffan, Qatar,"05/09, 00:08","05/09, 20:32",20h 24m
9183269,Pyeongtaek, Korea,"02/22, 02:34","02/23, 01:41",23h 6m
9183269,Incheon, Korea,"03/24, 03:23","03/25, 04:32",1d 1h
9183269,Qalhat, Oman,"04/08, 04:29","04/09, 07:10",1d 2h
9183269,Incheon, Korea,"04/23, 03:22","04/24, 23:29",1d 20h
9183269,Port Klang Anch., Malaysia,"05/01, 14:21",,
9183269,Qalhat, Oman,"05/09, 10:32","05/10, 13:05",1d 2h
9186584,Incheon, Korea,"02/22, 03:01","02/23, 01:37",22h 36m
9186584,Ras Laffan, Qatar,"03/11, 12:09","03/12, 08:00",19h 50m
9186584,Okpo Anch., Korea,"03/26, 23:32","03/27, 04:57",5h 24m
9186584,Ras Laffan, Qatar,"04/17, 01:30","04/17, 22:09",20h 39m
9187356,Bontang, Indonesia,"03/01, 01:24","03/03, 09:01",2d 7h
9187356,Bontang, Indonesia,"03/11, 06:19","03/12, 04:00",21h 41m
9187356,Benoa, Indonesia,"03/15, 02:12","03/16, 02:58",1d
9187356,Bontang, Indonesia,"04/03, 06:26","04/04, 07:05",1d
9187356,Benoa, Indonesia,"04/07, 01:12","04/08, 03:44",1d 2h
9187356,Bontang, Indonesia,"04/15, 06:34","04/16, 02:11",19h 36m
9187356,Bontang, Indonesia,"04/26, 13:13","04/27, 12:06",22h 53m
