Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
TAITAR NO. 2,9403645,372307000,Panama,290,49,118634,77089,"Taichung, Taiwan",2021-05-15-21:53,"Ras Laffan, Qatar",,2021-05-31-21:00,10.3,,282.0°,15.7 kn,Under way,2021-05-21,2021-05-21-07:12
IBRI LNG,9317315,355580000,Panama,290,49,118608,77282,"Adriatic LNG LNG Term., Italy",2021-05-05-11:42,"Lake Charles, United States (USA)",,2021-05-21-10:00,10.0,,188.2°,14.2 kn,-,2021-05-21,2021-05-19-04:06
ARCTIC VOYAGER,9275335,309998000,Bahamas,290,49,118571,75485,"Bilbao Anch., Spain",2021-04-23-04:15,"Ferrol, Spain",,2021-05-03-02:25,9.2,,0.0°,0.0 kn,-,2021-05-21,2021-05-20-13:14
ARCTIC DISCOVERER,9276389,309481000,Bahamas,290,49,118571,75485,"Ingleside, United States (USA)",2021-05-19-00:14,"Corpus Christi, United States (USA)",,2021-05-14-22:00,10.3,,124.0°,0.0 kn,Moored,2021-05-21,2021-05-21-06:55
LALLA FATMA N'SOUMER,9275347,311775000,Bahamas,290,49,118363,80920,"Arzew, Algeria",2021-05-19-14:06,FOS CAVAOU FRANCE,,2021-05-22-06:00,11.7,,39.0°,11.1 kn,-,2021-05-21,2021-05-21-06:58
ELISA LARUS,9852975,228385600,France,297,46,118286,82244,"Dunkerque, France",2021-04-26-17:50,"Freeport, United States (USA)",,2021-05-23-17:00,9.6,,331.0°,3.4 kn,-,2021-05-21,2021-05-20-12:21
FUJI LNG,9275359,229443000,Malta,290,49,118219,77351,"Sergipe Anch., Brazil",2021-04-23-11:38,Destination not available,,-,10.7,,121.1°,10.9 kn,-,2021-05-21,2021-04-12-03:45
SYMPHONIC BREEZE,9330745,309839000,Bahamas,290,49,117895,77163,"Darwin, Australia",2021-05-12-22:57,"Kisarazu, Japan",,2021-05-20-21:00,11.6,,345.0°,15.2 kn,-,2021-05-21,2021-05-14-13:57
DIAMOND GAS METROPOLIS,9862487,311000968,Bahamas,297,46,117564,81950,"Tieshan, China",2021-05-19-07:18,"Apra, Guam",,2021-05-25-00:00,9.8,,214.6°,18.2 kn,-,2021-05-21,2021-05-19-15:55
YAMAL SPIRIT,9781920,311000666,Bahamas,294,48,117162,91610,"Pyeongtaek, Korea",2021-05-20-23:44,"As Suways / Suez Port, Egypt",,2021-06-07-08:00,9.4,,82.1°,16.2 kn,-,2021-05-21,2021-05-19-18:52
SK AUDACE,9693161,373808000,Panama,292,48,117031,94665,"Sabine, United States (USA)",2021-05-01-08:17,"Cameron, United States (USA)",,2021-05-29-11:00,9.9,,96.1°,17.8 kn,-,2021-05-21,2021-05-16-21:15
SK RESOLUTE,9693173,354184000,Panama,292,48,117031,94665,"Panama Canal Anch. Pacific, Panama",2021-05-17-08:01,"Freeport, United States (USA)",,2021-05-22-11:00,9.4,,254.0°,16.3 kn,-,2021-05-21,2021-05-21-06:17
SCF LA PEROUSE,9849887,636019530,Liberia,299,46,116779,81855,"Lake Charles, United States (USA)",2021-05-20-20:54,"Port Said, Egypt",,2021-06-05-07:00,11.7,,144.0°,18.1 kn,-,2021-05-21,2021-05-21-07:02
SCF BARENTS,9864746,636019878,Liberia,299,46,116779,81855,"Bilbao, Spain",2021-05-09-06:21,US NSS,,2021-05-21-10:00,9.5,,323.0°,14.9 kn,-,2021-05-21,2021-05-21-07:04
SCF TIMMERMAN,9870525,636020078,Liberia,299,46,116779,81855,"Panama Canal Anch. Pacific, Panama",2021-05-01-22:11,FOR ORDER,,2021-05-25-18:00,11.2,,181.4°,16.1 kn,-,2021-05-21,2021-05-01-23:42
UMM AL ASHTAN,9074652,636010647,Liberia,290,48,116703,73100,"Das Island, United Arab Emirates (UAE)",2021-05-20-06:33,"Kawasaki, Japan",,2021-06-05-16:00,11.5,,124.7°,17.3 kn,Moored,2021-05-21,2021-05-21-07:08
AL HAMRA,9074640,636010544,Liberia,289,48,116703,72990,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-19-06:24,IN DAH>AE FJR D,,2021-05-19-06:06,9.6,,258.6°,0.3 kn,At anchor,2021-05-21,2021-05-21-07:11
MUBARAZ,9074626,636010373,Liberia,290,48,116703,72950,"Dubai Anch., United Arab Emirates (UAE)",2021-05-19-08:03,"Das Island Anch., United Arab Emirates (UAE)",,2021-05-20-05:21,9.6,,134.0°,0.0 kn,At anchor,2021-05-21,2021-05-21-07:06
MRAWEH,9074638,636010457,Liberia,290,48,116703,73040,"Shanghai, China",2021-04-30-03:42,"Das Island, United Arab Emirates (UAE)",,2021-05-05-23:23,8.5,,108.8°,15.4 kn,Under way,2021-05-21,2021-05-21-07:00
LNG ABALAMABIE,9690171,310731000,Bermuda,292,48,116568,86925,"Aliaga, Turkey",2021-04-27-10:47,"Bonny, Nigeria",,2021-05-22-18:30,9.0,,135.3°,17.5 kn,-,2021-05-21,2021-05-15-02:14
LNG FINIMA II,9690145,310722000,Bermuda,292,48,116568,86867,"Yung An, Taiwan",2021-05-17-01:30,"Kanda, Fukuoka, Japan",,2021-05-24-00:00,8.4,,227.2°,13.2 kn,-,2021-05-21,2021-05-17-07:08
LNG ABUJA II,9690169,310730000,Bermuda,292,48,116568,87147,"Escombreras, Spain",2021-04-28-12:47,WEST AFRICA,,2021-05-24-07:00,9.3,,146.2°,8.7 kn,-,2021-05-21,2021-05-17-07:45
LNG PORT-HARCOURT II,9690157,310719000,Bermuda,292,48,116568,87139,"Rotterdam Maasvlakte, Netherlands",2021-05-13-10:52,"Bonny, Nigeria",,2021-05-28-01:30,9.6,,179.3°,14.5 kn,Under way,2021-05-21,2021-05-21-07:13
LA SEINE,9845764,215503000,Malta,299,46,116542,93200,"Freeport, United States (USA)",2021-05-10-19:44,"Gibraltar, Gibraltar",,2021-05-22-04:00,10.5,,96.0°,17.7 kn,Under way,2021-05-21,2021-05-21-07:13
FLEX AURORA,9857365,538008764,Marshall Islands,297,46,116430,83000,"Rotterdam Maasvlakte, Netherlands",2021-05-19-22:06,"Corpus Christi, United States (USA)",,2021-06-02-05:00,9.7,,186.9°,15.8 kn,Under way,2021-05-21,2021-05-21-07:13
COOL DISCOVERER,9861031,215567000,Malta,299,46,116354,92800,"Sines, Portugal",2021-05-16-08:45,USA FOR ORDER,,2021-06-03-06:00,9.3,,248.0°,13.3 kn,-,2021-05-21,2021-05-19-01:15
LA MANCHA KNUTSEN,9721724,224444000,Spain,284,46,116246,92802,"Xiuyu, China",2021-05-19-04:00,AD DXB,,2021-06-07-03:00,9.5,,206.7°,17.8 kn,-,2021-05-21,2021-05-19-22:50
RIOJA KNUTSEN,9721736,224451000,Spain,290,46,116246,92782,"Ingleside, United States (USA)",2021-05-20-07:10,"Mejillones, Chile",,2021-06-11-18:00,11.7,,109.2°,17.8 kn,Under way,2021-05-21,2021-05-21-01:01
LNG LAGOS II,9692014,310721000,Bermuda,300,46,115995,99025,"Dubai / Port Rashid, United Arab Emirates (UAE)",2021-05-15-12:17,"MAPTA PHUT, THAILA",,2021-04-27-23:00,11.6,,333.6°,0.0 kn,Moored,2021-05-21,2021-05-21-06:11
LNG BONNY II,9692002,310720000,Bermuda,300,46,115995,98954,"Escombreras, Spain",2021-05-13-19:48,"Bonny, Nigeria",,2021-06-10-08:13,9.7,,92.0°,12.1 kn,Under way,2021-05-21,2021-05-21-06:40
LNG CROSS RIVER,9262223,310478000,Bermuda,288,48,115993,79591,"Montoir, France",2021-05-10-23:39,WEST AFFRICA,,2021-06-06-17:00,10.0,,296.2°,12.3 kn,Under way,2021-05-21,2021-05-21-06:39
LNG RIVER NIGER,9262235,310479000,Bermuda,288,48,115993,79541,"Bonny, Nigeria",2021-05-21-05:33,"Sines, Portugal",,2021-05-31-07:00,11.4,,138.8°,13.0 kn,-,2021-05-21,2021-05-11-12:00
LNG ADAMAWA,9262211,310469000,Bermuda,289,48,115993,79566,"Mundra Anch., India",2021-05-09-11:29,"Bonny, Nigeria",,2021-06-07-05:00,10.3,,208.2°,12.5 kn,-,2021-05-21,2021-05-10-00:16
LNG AKWA IBOM,9262209,310453000,Bermuda,289,48,115993,79633,"Bonny, Nigeria",2021-05-14-20:56,"Fos sur mer, France",,2021-05-31-06:00,11.4,,358.9°,13.1 kn,Under way,2021-05-21,2021-05-21-07:11
SM EAGLE,9761827,370895000,Panama,295,46,115716,97975,"Pena Blanca Anch., Panama",2021-05-09-15:44,"Tongyeong, Korea",,2021-06-06-02:00,11.3,,178.0°,18.3 kn,-,2021-05-21,2021-05-10-00:44
GASLOG GEORGETOWN,9864916,310800000,Bermuda,293,46,115636,89000,"Ingleside, United States (USA)",2021-04-15-02:31,INDIAN OCEAN,,2021-04-28-12:30,11.4,,87.9°,15.9 kn,-,2021-05-21,2021-05-16-09:57
HYUNDAI PEACEPIA,9761853,374816000,Panama,296,46,115541,98344,"Sabine, United States (USA)",2021-05-20-22:13,"Cristobal, Panama",,2021-05-24-19:00,11.6,,141.0°,16.9 kn,-,2021-05-21,2021-05-21-07:03
BRITISH CONTRIBUTOR,9766554,232006298,Isle of Man,295,46,115366,94558,"Gibraltar West Anch., Gibraltar",2021-05-16-17:51,US GULF OF MEXICO,,2021-06-01-12:00,10.0,,255.4°,16.3 kn,Under way,2021-05-21,2021-05-21-06:24
BRITISH MENTOR,9766578,232006296,Isle of Man,295,46,115366,94528,"Panama Canal Anch. Pacific, Panama",2021-05-18-01:56,"Kisarazu, Japan",,2021-06-07-21:00,11.7,,178.4°,19.1 kn,-,2021-05-21,2021-05-18-03:11
BRITISH LISTENER,9766566,232006297,Isle of Man,295,46,115366,94494,"Ingleside, United States (USA)",2021-05-12-17:50,"Rio de Janeiro, Brazil",,2021-05-28-09:00,10.5,,117.3°,17.6 kn,-,2021-05-21,2021-05-18-18:24
BRITISH PARTNER,9766530,232006301,Isle of Man,295,46,115366,94442,"Freeport, United States (USA)",2021-05-15-14:33,"Singapore, Singapore",,2021-06-01-12:00,11.3,,108.4°,18.3 kn,Under way,2021-05-21,2021-05-20-19:25
PEARL LNG,9862346,215573000,Malta,293,46,115345,88000,"Savannah, United States (USA)",2021-05-18-02:57,FOR ORDERS,,2021-05-21-21:01,11.7,,103.3°,12.3 kn,-,2021-05-21,2021-05-18-05:40
FLEX RANGER,9709025,538007621,Marshall Islands,293,46,115174,88684,"Pena Blanca Anch., Panama",2021-05-03-15:25,PACIFIC FOR ORDERS,,2021-05-28-06:00,11.2,,180.6°,17.7 kn,-,2021-05-21,2021-05-04-01:18
FLEX RAINBOW,9709037,538007620,Marshall Islands,293,46,115174,88684,"Gladstone, Australia",2021-05-11-06:37,FOR ORDERS,,2021-05-27-22:00,11.5,,347.2°,18.6 kn,Under way,2021-05-21,2021-05-21-07:11
GASLOG GLADSTONE,9744025,310779000,Bermuda,293,46,115024,87955,"Pyeongtaek, Korea",2021-05-13-06:58,FOR ORDERS,,2021-05-21-07:00,9.6,,245.1°,15.6 kn,-,2021-05-21,2021-05-13-09:11
PAN EUROPE,9750244,477157300,Hong Kong,290,47,114996,88613,"Sabine, United States (USA)",2021-05-20-00:33,CHENIERE LNG TERMIN,,2021-05-19-17:00,9.6,,227.0°,0.1 kn,Moored,2021-05-21,2021-05-21-07:12
PAN AMERICAS,9750232,477142700,Hong Kong,290,47,114996,88425,"Point Fortin, Trinidad & Tobago",2021-05-19-16:37,FOR ORDERS,,2021-06-07-08:00,11.2,,55.6°,17.9 kn,-,2021-05-21,2021-05-19-20:52
PAN AFRICA,9750256,477168300,Hong Kong,290,47,114996,88438,"Singapore Anch. 1, Singapore",2021-05-18-08:23,PGBG,,2021-05-31-16:01,9.7,,270.6°,0.4 kn,At anchor,2021-05-21,2021-05-21-07:10
LNG PHECDA,9834313,477345700,Hong Kong,295,45,114790,97000,"As Suways (Suez) Anch., Egypt",2021-05-15-04:32,"Zeebrugge, Belgium",,2021-05-22-22:00,9.5,,34.0°,19.5 kn,-,2021-05-21,2021-05-21-07:05
LNG DUBHE,9834296,477327900,Hong Kong,295,45,114790,91588,"Port Said Anch., Egypt",2021-05-12-07:43,"Incheon, Korea",,2021-06-02-15:01,12.2,,151.0°,15.4 kn,-,2021-05-21,2021-05-15-04:58
LNG MERAK,9834301,477345800,Hong Kong,295,45,114790,91451,"Zeebrugge, Belgium",2021-05-09-20:43,"Chittagong, Bangladesh",,2021-06-05-08:00,11.4,,142.0°,19.5 kn,-,2021-05-21,2021-05-16-08:46
PATRIS,9766889,636018010,Liberia,295,46,114758,95743,"Ingleside, United States (USA)",2021-05-05-15:01,"Sines, Portugal",,2021-05-22-05:00,11.1,,176.7°,17.2 kn,Under way,2021-05-21,2021-05-21-06:31
KINISIS,9785158,636018011,Liberia,295,46,114758,95673,"Freeport, United States (USA)",2021-04-28-21:42,FOR ORDERS,,2021-06-02-11:00,9.6,,253.6°,16.2 kn,Under way,2021-05-21,2021-05-21-07:13
BW MAGNOLIA,9850666,563092200,Singapore,295,46,114622,95547,"Sakai, Japan",2021-05-15-22:46,OKPO S.KOREA,,2021-05-21-10:00,9.8,,295.5°,12.4 kn,Under way,2021-05-21,2021-05-20-23:50
GASLOG HONG KONG,9748904,310773000,Bermuda,290,46,114470,92266,"Yung An, Taiwan",2021-05-20-23:30,"As Suways / Suez Port, Egypt",,2021-06-06-16:00,9.6,,216.8°,17.1 kn,Under way,2021-05-21,2021-05-21-02:09
FLEX RESOLUTE,9851646,538008815,Marshall Islands,295,46,114380,95500,"Niigata, Japan",2021-05-19-01:30,FOR ORDERS,,2021-05-27-00:00,9.0,,254.0°,17.8 kn,-,2021-05-21,2021-05-19-17:40
FLEX FREEDOM,9862308,538008814,Marshall Islands,295,46,114380,95500,"Tianjin Xingang, China",2021-05-09-00:40,"Darwin Anch., Australia",,2021-05-18-01:08,9.6,,300.0°,0.1 kn,At anchor,2021-05-21,2021-05-21-06:35
BW LILAC,9758076,248587000,Malta,295,46,114364,95978,"Lake Charles, United States (USA)",2021-05-20-17:39,USCXM,,2021-05-19-06:00,9.0,,335.9°,0.0 kn,Moored,2021-05-21,2021-05-21-07:11
BW TULIP,9758064,563041600,Singapore,295,46,114364,95785,"Pyeongtaek, Korea",2021-05-11-05:23,"Balboa, Panama",,2021-05-31-16:00,9.5,,220.6°,12.2 kn,-,2021-05-21,2021-05-11-06:59
BW PAVILION ARANDA,9792606,563082400,Singapore,295,46,114355,95876,"Gibraltar West Anch., Gibraltar",2021-04-22-09:15,OGISHIMA JP,,2021-06-18-05:00,11.4,,118.1°,14.8 kn,-,2021-05-21,2021-05-08-21:30
LNG SOKOTO,9216303,310378000,Bermuda,289,48,114354,79822,"Las Palmas (Gr.Canaria) Anch., Spain",2021-04-26-13:11,WEST AFRICA,,2021-05-25-11:30,10.1,,128.2°,11.2 kn,-,2021-05-21,2021-05-04-03:13
LNG RIVERS,9216298,310370000,Bermuda,289,48,114354,79885,"Hazira, India",2021-04-13-05:31,"Bonny, Nigeria",,2021-05-29-13:00,10.4,,337.0°,15.4 kn,-,2021-05-21,2021-05-02-12:37
LNG BAYELSA,9241267,310381000,Bermuda,289,48,114354,79822,"Las Palmas (Gr.Canaria) Anch., Spain",2021-05-09-19:00,WEST AFRICA,,2021-05-10-20:00,10.4,,148.1°,12.5 kn,-,2021-05-21,2021-05-13-13:54
GIGIRA LAITEBO,9360922,309415000,Bahamas,298,46,114277,87194,"Lese, Papua New Guinea",2021-05-20-20:14,"Qingdao, China",,2021-05-31-07:00,11.8,,133.0°,18.8 kn,-,2021-05-21,2021-05-10-09:24
SPIRIT OF HELA,9361639,311013700,Bahamas,298,46,114277,87130,"Dongjiakou, China",2021-05-02-02:12,SHIMIZU,,2021-05-20-21:00,11.8,,187.0°,6.4 kn,Under way,2021-05-21,2021-05-21-06:28
ENERGY ENDEAVOUR,9854624,538008879,Marshall Islands,295,46,114195,93500,"Panama Canal Anch. Pacific, Panama",2021-05-12-07:45,FOR ORDERS,,2021-05-27-19:00,9.7,,266.0°,1.6 kn,-,2021-05-21,2021-05-21-06:33
ENERGY PACIFIC,9854612,538008878,Marshall Islands,295,46,114195,95000,"Cape Town Anch., South Africa",2021-05-13-07:52,FOR ORDERS,,2021-05-28-10:00,11.1,,79.3°,15.5 kn,-,2021-05-21,2021-05-14-15:59
PAPUA,9613135,477518900,Hong Kong,290,47,114166,96319,"Dongjiakou, China",2021-05-21-05:51,"Port Moresby, Papua New Guinea",,2021-05-31-19:00,9.4,,138.0°,12.1 kn,Under way,2021-05-21,2021-05-21-07:13
MARVEL KITE,9760782,563069500,Singapore,293,46,114084,89266,"Panama Canal Anch. Pacific, Panama",2021-05-20-08:29,...,,2021-05-25-22:00,9.5,,8.1°,14.3 kn,Under way,2021-05-21,2021-05-20-21:54
MARVEL HAWK,9760770,563063200,Singapore,293,46,114084,89432,"Tianjin Xingang, China",2021-05-15-07:28,Destination not available,,-,9.5,,37.7°,19.9 kn,-,2021-05-21,2021-05-17-19:41
MARVEL FALCON,9760768,563048500,Singapore,293,46,114084,89431,"Lake Charles, United States (USA)",2021-05-06-21:43,"Mina' al Ahmadi, Kuwait",,2021-06-07-00:00,11.5,,134.0°,18.5 kn,-,2021-05-21,2021-05-08-00:25
MINERVA KALYMNOS,9869942,215890000,Malta,293,46,115636,89000,"Yangkou, China",2021-05-18-22:43,PACIFIC OCEAN,,2021-05-27-01:00,9.4,,135.8°,18.3 kn,-,2021-05-21,2021-05-19-07:15
HYUNDAI TECHNOPIA,9155145,441231000,Korea,289,48,113998,77584,"Okpo Anch., Korea",2021-05-20-07:05,KRPTK=>KRJIP,,2021-05-20-07:30,9.8,,298.4°,11.6 kn,-,2021-05-21,2021-05-20-06:28
HYUNDAI COSMOPIA,9155157,441260000,Korea,289,48,113998,77591,"Okpo Anch., Korea",2021-05-19-00:26,"Ras Laffan, Qatar",,2021-06-06-21:01,10.1,,73.6°,18.7 kn,-,2021-05-21,2021-05-18-17:24
PSKOV,9630028,636016229,Liberia,300,46,113876,93152,"Ras Laffan, Qatar",2021-05-15-07:50,Destination not available,,-,10.8,,126.6°,18.8 kn,-,2021-05-21,2021-05-16-03:12
SCF MITRE,9654880,636016378,Liberia,300,46,113876,93585,"Bonny, Nigeria",2021-05-08-05:48,FOR ORDERS,,2021-05-30-03:30,11.7,,117.0°,17.9 kn,-,2021-05-21,2021-05-14-05:44
SCF MELAMPUS,9654878,636016376,Liberia,300,46,113876,93508,"Withnell Bay, Australia",2021-05-17-12:30,SODEGAURA / JPCHB,,2021-05-25-23:00,11.8,,31.8°,16.0 kn,-,2021-05-21,2021-05-17-14:21
VELIKIY NOVGOROD,9630004,636016219,Liberia,300,46,113876,93486,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-04-18-21:57,"Kribi, Cameroon",,2021-05-18-22:59,10.9,,70.2°,7.3 kn,-,2021-05-21,2021-05-18-21:48
GLOBAL ENERGY,9845013,538008899,Marshall Islands,295,46,113822,96000,"Gibraltar West Anch., Gibraltar",2021-05-13-17:20,Destination not available,,-,9.4,,185.2°,0.0 kn,At anchor,2021-05-21,2021-05-21-02:15
GLOBAL STAR,9859741,538009028,Marshall Islands,295,46,113822,95000,"Gladstone, Australia",2021-05-02-16:50,"YUEDONG, CHINA",,2021-05-20-02:00,11.1,,264.5°,1.5 kn,Under way,2021-05-21,2021-05-21-07:12
MINERVA PSARA,9854363,215865000,Malta,295,46,113817,93500,"Sabine, United States (USA)",2021-05-07-02:24,FOR ORDERS,,2021-05-24-10:00,11.3,,90.0°,16.6 kn,Under way,2021-05-21,2021-05-21-06:28
MARAN GAS ANDROS,9810379,241670000,Greece,295,46,113793,96000,"Kisarazu, Japan",2021-05-04-02:22,FOR ORDERS,,2021-06-10-06:00,9.5,,336.9°,15.2 kn,Under way,2021-05-21,2021-05-21-07:10
MARAN GAS SPETSES,9767950,241579000,Greece,295,46,113763,94945,"Barrow Island, Australia",2021-04-09-22:06,FOR ORDERS,,2021-05-27-05:00,11.3,,37.1°,16.0 kn,Under way,2021-05-21,2021-05-21-07:11
MARAN GAS CHIOS,9753014,241636000,Greece,295,46,113763,94945,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-11-06:24,FOR ORDERS,,2021-06-14-10:00,10.3,,181.2°,15.4 kn,-,2021-05-21,2021-05-12-04:25
WOODSIDE CHANEY,9753026,241637000,Greece,295,46,113763,95000,"Singapore Anch. 3, Singapore",2021-05-05-23:08,FOR ORDERS,,2021-06-06-11:00,9.6,,287.4°,17.8 kn,-,2021-05-21,2021-05-19-08:21
MARIA ENERGY,9659725,636017445,Liberia,290,46,113664,93301,"Galveston, United States (USA)",2021-05-20-13:28,"GALVESTON,USA",,2021-05-20-12:30,9.4,,190.0°,0.0 kn,-,2021-05-21,2021-05-21-06:52
MARAN GAS ACHILLES,9682588,241365000,Greece,290,46,113502,92713,"Singapore Anch. 1, Singapore",2021-05-11-20:11,FOR ORDERS,,2021-05-21-00:00,9.0,,65.3°,18.0 kn,-,2021-05-21,2021-05-17-20:43
MARAN GAS LETO,9682576,241355000,Greece,290,46,113502,81739,"Lese, Papua New Guinea",2021-05-04-04:13,PGCAU-001,,2021-05-29-14:01,9.0,,100.3°,17.0 kn,-,2021-05-21,2021-05-15-09:48
MARAN GAS ULYSSES,9709491,241404000,Greece,290,46,113502,92621,"Bonny, Nigeria",2021-04-25-00:21,FOR ORDERS,,2021-05-23-06:00,11.3,,72.8°,16.9 kn,-,2021-05-21,2021-05-17-13:21
MARAN GAS PERICLES,9709489,241424000,Greece,290,46,113502,92776,"Gladstone Anch., Australia",2021-05-16-20:43,FOR ORDERS,,2021-05-27-01:00,10.6,,99.7°,17.1 kn,-,2021-05-21,2021-05-16-22:26
MARAN GAS AGAMEMNON,9682590,241405000,Greece,290,46,113502,92762,"Singapore Anch. 1, Singapore",2021-05-20-23:10,FOR ORDERS,,2021-05-21-07:00,11.6,,296.9°,0.2 kn,At anchor,2021-05-21,2021-05-21-07:11
FLEX COURAGEOUS,9825439,538008206,Marshall Islands,295,46,113428,95618,"Sakai, Japan",2021-05-08-07:13,FOR ORDERS,,2021-05-31-12:00,10.2,,61.9°,17.4 kn,-,2021-05-21,2021-05-09-08:09
CESI LIANYUNGANG,9672818,477151600,Hong Kong,290,46,113397,95713,"Gladstone, Australia",2021-05-18-11:29,BEIHAI CN,,2021-05-29-23:00,11.3,,12.0°,16.6 kn,-,2021-05-21,2021-05-18-14:52
CESI GLADSTONE,9672820,477348600,Hong Kong,290,46,113397,95638,"Dongjiakou, China",2021-05-13-23:45,AUS GLT,,2021-05-27-14:01,9.2,,91.7°,16.1 kn,-,2021-05-21,2021-05-14-09:45
CESI QINGDAO,9672832,477584200,Hong Kong,290,46,113397,95641,"Tieshan, China",2021-05-11-08:12,"Gladstone, Australia",,2021-05-24-10:15,9.4,,90.8°,16.5 kn,-,2021-05-21,2021-05-14-10:43
CESI WENZHOU,9694751,477121700,Hong Kong,290,46,113397,95530,"Gladstone, Australia",2021-05-07-17:23,"Gladstone, Australia",,2021-06-02-14:01,9.3,,106.6°,12.5 kn,-,2021-05-21,2021-05-19-08:58
CESI BEIHAI,9672844,477884800,Hong Kong,290,46,113397,95599,"Dongjiakou, China",2021-05-18-02:27,"Gladstone, Australia",,2021-05-30-14:01,9.2,,130.6°,17.8 kn,-,2021-05-21,2021-05-19-02:10
BAHRAIN SPIRIT,9771080,408919000,Bahrain,295,46,113274,95289,"Qalhat, Oman",2021-05-04-18:32,FAR EAST FOR ORDERS,,2021-05-21-06:00,11.5,,59.0°,14.9 kn,-,2021-05-21,2021-05-12-21:35
OAK SPIRIT,9681699,311000247,Bahamas,295,46,113263,95452,"Panama Canal Anch. Atlantic, Panama",2021-05-19-22:45,FOR ORDERS,,2021-05-19-23:59,11.3,,266.8°,0.0 kn,At anchor,2021-05-21,2021-05-21-07:13
MEGARA,9770945,311000478,Bahamas,295,46,113263,95452,"Gladstone, Australia",2021-05-19-14:06,SG JUR,,2021-06-01-00:01,11.3,,99.4°,17.5 kn,-,2021-05-21,2021-05-19-17:26
MAGDALA,9770921,311000476,Bahamas,295,46,113263,95449,"Sabine, United States (USA)",2021-05-03-08:22,FOR ORDERS,,2021-05-29-12:00,11.2,,132.0°,17.8 kn,-,2021-05-21,2021-05-04-12:33
TORBEN SPIRIT,9721401,311000520,Bahamas,295,46,113263,95253,"Sabine, United States (USA)",2021-05-13-16:12,FOR ORDERS,,2021-05-31-06:00,11.3,,92.4°,18.2 kn,-,2021-05-21,2021-05-16-04:12
MUREX,9705641,311000475,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-04-20-08:06,SGSEM,,2021-04-20-08:30,8.8,,-,0.0 kn,-,2021-05-21,2021-05-21-07:04
MACOMA,9705653,311000472,Bahamas,295,46,113263,95253,"Quintero, Chile",2021-05-12-19:58,ATLANTIC OCEAN,,2021-06-01-06:00,9.9,,208.8°,13.5 kn,-,2021-05-21,2021-05-12-22:54
MYRINA,9770933,311000477,Bahamas,295,46,113263,95378,"Incheon, Korea",2021-05-03-01:41,"Gladstone Anch., Australia",,2021-05-20-05:38,10.1,,42.9°,0.9 kn,At anchor,2021-05-21,2021-05-21-07:12
FLEX ENDEAVOUR,9762261,215386000,Malta,295,46,113049,95803,"Ingleside, United States (USA)",2021-05-15-14:07,OPEN SEA FOR ORDER,,2021-05-14-06:00,11.2,,1.7°,21.3 kn,-,2021-05-21,2021-05-18-02:18
MARAN GAS VERGINA,9732369,241467000,Greece,295,46,113037,95194,"Yung An, Taiwan",2021-05-03-23:38,Destination not available,,-,9.5,,208.3°,15.2 kn,-,2021-05-21,2021-05-04-17:26
MARAN GAS ROXANA,9701229,241415000,Greece,295,46,113037,95194,"Quintero, Chile",2021-05-03-20:46,FOR ORDERS,,2021-06-03-11:00,9.5,,206.0°,16.6 kn,-,2021-05-21,2021-05-03-22:53
MARAN GAS AMPHIPOLIS,9701217,241414000,Greece,295,46,113037,95194,"Ningbo, China",2021-05-16-06:20,FOR ORDERS,,2021-05-26-06:00,9.5,,111.0°,18.6 kn,-,2021-05-21,2021-05-17-06:56
TESSALA,9761243,605076060,Algeria,291,46,112867,94575,"Arzew, Algeria",2021-05-20-14:32,GBIOG,,2021-05-25-03:30,11.7,,256.0°,15.3 kn,Under way,2021-05-21,2021-05-21-07:13
OUGARTA,9761267,605076070,Algeria,291,46,112867,94575,"Arzew, Algeria",2021-05-18-16:08,"Marmara Ereglisi, Turkey",,2021-05-23-02:00,11.5,,91.0°,13.6 kn,Under way,2021-05-21,2021-05-21-01:40
PRACHI,9723801,563178000,Singapore,295,46,112791,90328,"Gladstone, Australia",2021-05-20-13:40,"Zhoushan, China",,2021-05-30-00:01,11.6,,11.0°,14.9 kn,-,2021-05-21,2021-05-20-16:41
GASLOG GIBRALTAR,9707510,310757000,Bermuda,291,46,112764,87981,"Panama Canal Anch. Atlantic, Panama",2021-05-19-08:27,"Incheon, Korea",,2021-06-11-01:00,11.5,,175.6°,18.1 kn,-,2021-05-21,2021-05-19-23:38
GASLOG GENEVA,9707508,310755000,Bermuda,291,46,112764,87760,"Kisarazu, Japan",2021-05-19-04:41,"Gladstone, Australia",,2021-05-28-19:00,9.4,,153.0°,17.5 kn,-,2021-05-21,2021-05-19-09:11
GASLOG GREECE,9687019,310732000,Bermuda,291,46,112764,87975,"Punta Europa, Equatorial Guinea",2021-04-02-13:02,"Singapore Anch. 5, Singapore",,2021-05-19-01:52,8.6,,78.3°,0.5 kn,At anchor,2021-05-21,2021-05-21-07:10
