Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
TRADER,9238038,235496000,Isle of Man,279,43,93498,75109,"Singapore Anch. 1, Singapore",2021-04-17-15:00,SG SIN>ID NIP,,2021-04-17-14:14,9.6,,255.9°,0.0 kn,At anchor,2021-05-09,2021-05-09-07:51
MERCHANT,9250191,538008352,Marshall Islands,279,42,93498,75059,"Darwin, Australia",2021-04-17-14:28,"Yung An, Taiwan",,2021-05-15-00:01,11.6,,-,0.0 kn,-,2021-05-09,2021-05-04-05:25
METHANE KARI ELIN,9256793,310440000,Bermuda,279,43,93410,73989,"Barcelona Anch., Spain",2021-05-08-03:18,"Barcelona, Spain",,2021-05-08-03:26,11.0,,176.2°,0.0 kn,Moored,2021-05-09,2021-05-09-08:54
FUWAIRIT,9256200,311605000,Bahamas,279,43,93227,74067,"Ras Laffan, Qatar",2021-05-06-16:07,"Taichung, Taiwan",,2021-05-21-22:00,11.4,,132.4°,15.8 kn,-,2021-05-09,2021-05-07-23:53
MILAHA RAS LAFFAN,9255854,229130000,Malta,279,43,93226,73705,"Ras Laffan, Qatar",2021-05-08-12:00,"Port Qasim, Pakistan",,2021-05-11-01:01,11.5,,160.9°,17.0 kn,Under way,2021-05-09,2021-05-09-08:55
SK SUNRISE,9247194,354159000,Panama,279,43,92927,75249,"Incheon, Korea",2021-04-26-03:02,"Ras Laffan, Qatar",,2021-05-12-00:01,9.5,,237.5°,0.6 kn,Under way,2021-05-09,2021-05-09-02:07
SK SUPREME,9157739,441768000,Korea,279,43,92866,75319,"Ras Laffan, Qatar",2021-05-03-01:28,PTK KR,,2021-05-18-22:00,11.6,,144.0°,17.6 kn,-,2021-05-09,2021-05-05-19:42
SK STELLAR,9180243,441237000,Korea,279,43,92866,75135,"Ras Laffan, Qatar",2021-05-09-00:08,TYG KR,,2021-05-25-03:00,9.5,,6.6°,0.0 kn,Moored,2021-05-09,2021-05-09-08:02
CATALUNYA SPIRIT,9236420,224941000,Spain,284,43,90835,77204,"Point Fortin, Trinidad & Tobago",2021-05-07-14:13,"Boston, United States (USA)",,2021-05-15-04:01,10.3,,346.3°,13.3 kn,-,2021-05-09,2021-05-07-17:46
CADIZ KNUTSEN,9246578,224263000,Spain,284,43,90835,77228,"Golar Freeze FSRU Term., Jamaica",2021-05-02-14:00,Destination not available,,-,9.7,,106.9°,6.3 kn,Under way,2021-05-09,2021-05-09-01:13
CASTILLO DE VILLALBA,9236418,224383000,Spain,284,43,90835,77217,"Point Fortin, Trinidad & Tobago",2021-04-30-11:59,Destination not available,,-,11.0,,350.2°,0.0 kn,-,2021-05-09,2021-05-06-21:20
BILBAO KNUTSEN,9236432,224606000,Spain,284,43,90835,77217,"Huelva Anch., Spain",2021-05-06-16:28,Destination not available,,-,9.3,,146.0°,6.8 kn,Under way,2021-05-09,2021-05-09-08:52
MADRID SPIRIT,9259276,224152000,Spain,284,43,90835,77213,"Savannah, United States (USA)",2021-05-06-19:17,FOR ORDERS,,2021-05-17-00:01,11.3,,107.9°,8.0 kn,-,2021-05-09,2021-05-06-20:47
SESTAO KNUTSEN,9338797,225372000,Spain,284,43,90478,77204,"Pyeongtaek, Korea",2021-04-15-03:05,Destination not available,,-,9.8,,320.3°,15.3 kn,-,2021-05-09,2021-04-15-03:17
HL PYEONGTAEK,9061928,441563000,Korea,264,43,89956,71041,"Anjeong, Korea",2021-05-03-02:10,"Gladstone, Australia",,2021-05-15-03:00,9.7,,331.9°,16.5 kn,-,2021-05-09,2021-04-29-14:38
PUTERI DELIMA,9030814,533022000,Malaysia,274,43,86205,73519,"Kawasaki, Japan",2021-05-07-01:27,"Bintulu, Sarawak, Malaysia",,2021-05-15-00:00,9.7,,221.0°,14.9 kn,-,2021-05-09,2021-05-07-08:39
ARCTIC SPIRIT,9001784,311118000,Bahamas,239,40,66174,48857,"Shanghai, China",2021-04-30-03:34,"Shanghai, China",,2021-05-12-10:00,8.6,,224.1°,17.6 kn,-,2021-05-09,2021-05-01-20:36
POLAR SPIRIT,9001772,311153000,Bahamas,239,40,66174,48817,"Hongqiao, China",2021-05-08-02:41,"Bintulu, Sarawak, Malaysia",,2021-05-13-05:00,8.8,,191.6°,15.4 kn,Under way,2021-05-09,2021-05-09-05:31
CHEIKH BOUAMAMA,9324344,311006300,Bahamas,220,35,52855,39520,"Skikda, Algeria",2021-05-06-00:47,"La Spezia, Italy",,2021-05-07-10:42,9.2,,263.8°,0.0 kn,Moored,2021-05-09,2021-05-09-08:55
CHEIKH EL MOKRANI,9324332,309979000,Bahamas,220,35,52855,39520,"La Spezia Anch., Italy",2021-05-06-07:18,"Skikda Anch., Algeria",,2021-05-08-14:57,7.8,,119.0°,0.1 kn,Under way,2021-05-09,2021-05-09-04:47
GLOBAL ENERGY,9269207,226308000,France,220,35,48923,34800,"Skikda, Algeria",2021-05-08-11:11,"La Spezia, Italy",,2021-05-11-07:00,9.3,,53.0°,13.7 kn,Under way,2021-05-09,2021-05-09-07:21
PORTOVENERE,9064073,563075400,Singapore,216,34,46555,35760,"Pasir Gudang, Johor Anch., Malaysia",2021-04-22-23:05,"Pasir Gudang, Johor, Malaysia",,2021-04-23-01:19,7.2,,131.4°,0.0 kn,Moored,2021-05-09,2021-05-09-08:53
LERICI,9064085,563074500,Singapore,216,34,46555,35760,"Pasir Gudang, Johor, Malaysia",2021-04-20-07:53,PGU MY,,2021-04-20-04:00,5.5,,39.6°,0.0 kn,Restricted,2021-05-09,2021-05-09-08:55
SAGA DAWN,9769855,563070400,Singapore,195,30,32158,31712,"Dongguan, China",2021-05-05-05:04,"Bintulu, Sarawak, Malaysia",,2021-05-08-22:00,6.9,,187.8°,14.7 kn,-,2021-05-09,2021-05-05-12:56
SUN ARROWS,9349942,309296000,Bahamas,151,28,20620,11142,"Hiroshima, Japan",2021-05-03-00:07,"Prigorodnoye, Russia",,2021-05-10-06:00,5.7,,81.5°,14.3 kn,-,2021-05-09,2021-04-15-08:03
SURYA AKI,9060534,309521000,Bahamas,151,28,20519,11612,"Batam, Indonesia",2021-03-15-05:41,Destination not available,,-,5.1,,-,0.0 kn,-,2021-05-09,2021-03-31-06:16
LUCIA AMBITION,9016492,372255000,Panama,130,26,16399,11001,"Macun, China",2021-05-09-07:30,CN MCN,,2021-05-09-07:00,6.9,,121.1°,0.0 kn,Moored,2021-05-09,2021-05-09-08:51
PELITA ENERGY,9161510,525300941,Indonesia,130,26,16336,10951,"Suralaya Anch., Indonesia",2021-04-11-08:25,TBA,,2021-04-11-02:00,5.9,,324.0°,0.1 kn,-,2021-05-09,2021-04-23-09:01
CORAL ENERGICE,9783124,244090097,Netherlands,164,25,16100,9125,"Brofjorden, Sweden",2021-05-06-23:13,"Vysotsk, Russia",,2021-05-13-07:00,6.4,,37.0°,12.1 kn,Under way,2021-05-09,2021-05-09-08:55
CORAL ENERGY,9617698,246878000,Netherlands,156,23,13501,12344,"Zeebrugge, Belgium",2021-05-05-04:29,"Vysotsk, Russia",,2021-05-09-19:00,6.2,,76.9°,15.8 kn,Under way,2021-05-09,2021-05-09-08:55
KAKUYU MARU,9675200,431004914,Japan,89,15,3031,1865,"Ishikariwan Shinko, Japan",2021-05-07-00:07,"Ishinomaki, Japan",,2021-05-08-04:50,4.7,,11.3°,11.2 kn,-,2021-05-09,2020-09-19-19:56
KAKUREI MARU,9469235,431000792,Japan,86,15,2952,1801,"Hachinohe, Japan",2021-05-04-02:19,"Aomori, Japan",,2021-05-08-13:00,4.7,,36.0°,12.9 kn,-,2021-05-09,2020-09-04-07:02
PIONEER KNUTSEN,9275074,259393000,Norway,69,12,1687,817,"Maloy, Norway",2021-05-08-22:16,"Kollsnes, Norway",,2021-05-09-09:00,3.6,,125.7°,0.0 kn,Moored,2021-05-09,2021-05-09-08:52
PUTERI INTAN,9030802,533009000,Malaysia,274,43,86205,73519,"Sakai, Japan",2021-04-28-08:40,MY LABUAN,,2021-05-05-08:00,9.4,,210.1°,15.6 kn,-,2021-05-09,2021-05-01-21:28
HYUNDAI AQUAPIA,9179581,441268000,Korea,289,48,113998,77564,"Anjeong, Korea",2021-05-02-01:42,"Qalhat, Oman",,2021-05-17-04:00,9.9,,317.0°,17.6 kn,-,2021-05-09,2021-05-08-21:34
SK SUMMIT,9157624,441456000,Korea,277,43,95378,76064,"Pyeongtaek, Korea",2021-05-03-00:34,"RLF,QA",,2021-05-18-21:01,9.8,,203.5°,14.3 kn,-,2021-05-09,2021-05-05-14:56
NORTHWEST SNIPE,8608884,503000051,Australia,272,47,105010,66695,"Yokohama, Japan",2021-05-05-06:40,"Dampier, Australia",,2021-05-20-23:00,9.2,,170.7°,14.3 kn,-,2021-05-09,2021-05-05-10:23
GASLOG HOUSTON,9748899,310772000,Bermuda,290,46,114240,92345,"Barrow Island, Australia",2021-03-29-01:48,WEST AFRICA REGION,,2021-05-14-10:00,9.3,,342.7°,14.1 kn,Under way,2021-05-09,2021-05-09-08:55
PUTERI ZAMRUD SATU,9245031,533754000,Malaysia,276,43,94446,76144,"Kawasaki, Japan",2021-04-29-04:54,"Bintulu, Sarawak, Malaysia",,2021-05-13-00:30,9.4,,228.2°,17.6 kn,-,2021-05-09,2021-05-01-23:11
RIAS BAIXAS KNUTSEN,9825568,224989000,Spain,299,48,122261,96354,"Sagunto, Spain",2021-04-28-06:59,"Cameron, United States (USA)",,2021-05-12-00:01,9.7,,187.3°,15.8 kn,-,2021-05-09,2021-05-08-16:28
AMADI,9682552,508111182,Brunei,288,44,102585,85466,"Singapore Anch. 1, Singapore",2021-05-08-02:40,PGBG,,2021-05-08-02:00,9.6,,260.0°,0.1 kn,-,2021-05-09,2021-05-09-08:50
PUTERI FIRUS SATU,9248502,533808000,Malaysia,276,43,94446,76197,"Bintulu, Sarawak, Malaysia",2021-05-04-14:26,JP SOM,,2021-05-12-01:00,11.2,,24.2°,19.0 kn,-,2021-05-09,2021-05-08-18:29
AL KHOR,9085613,431894000,Japan,298,46,111083,72176,"Anegasaki, Japan",2021-04-16-06:01,"Ras Laffan Anch., Qatar",,2021-05-04-08:08,9.1,,190.7°,0.0 kn,At anchor,2021-05-09,2021-05-09-08:13
NORTH PIONEER,9317200,431301776,Japan,89,15,3056,1938,"Ishikariwan Shinko, Japan",2021-05-05-23:58, >JP KUH OFF,,2021-05-10-06:00,4.5,,221.0°,0.1 kn,-,2021-05-09,2020-06-21-09:59
ZEKREET,9132818,431325000,Japan,298,46,111124,72316,"Ras Laffan Anch., Qatar",2021-05-09-08:31,QA_RL,,2021-05-09-08:45,9.0,,268.7°,1.9 kn,Under way,2021-05-09,2021-05-09-08:55
GASLOG GALVESTON,9864928,310806000,Bermuda,293,46,115636,89000,"Ingleside, United States (USA)",2021-05-08-08:28,"Corpus Christi, United States (USA)",,2021-04-29-17:00,9.9,,271.9°,0.0 kn,Moored,2021-05-09,2021-05-09-08:49
BEIDOU STAR,9613159,477314400,Hong Kong,290,47,114166,96355,"Singapore Anch. 1, Singapore",2021-05-08-23:56,WPBG-A,,2021-05-08-23:00,11.0,,250.1°,0.1 kn,At anchor,2021-05-09,2021-05-09-08:54
SHINJU MARU NO. 2,9433884,431000767,Japan,86,15,2930,1781,"Shikama, Japan",2021-05-09-06:19,JP TAP OFF,,2021-05-09-19:00,4.3,,237.0°,13.4 kn,Under way,2021-05-09,2021-05-09-08:32
MARVEL SWAN,9880192,219028242,Denmark,-,-,114931,89000,"Okpo Anch., Korea",2021-04-09-03:18,TBC,,2021-05-25-11:00,9.1,,289.1°,16.1 kn,-,2021-05-09,2021-05-02-17:58
COBIA LNG,9869306,215583000,Malta,-,-,116542,93200,"Sabine, United States (USA)",2021-04-25-06:31,ORDERS,,2021-06-07-15:01,11.4,,97.7°,15.4 kn,-,2021-05-09,2021-04-30-03:21
LNG VENUS,9645736,432994000,Japan,288,49,136710,86241,"Sakai, Japan",2021-04-08-03:34,JP SBK,,2021-05-09-22:00,11.7,,59.1°,13.6 kn,-,2021-05-09,2021-05-03-05:22
DIAMOND GAS ORCHID,9779226,311000769,Bahamas,294,49,144828,94028,"Lake Charles, United States (USA)",2021-05-03-08:04,"Nagoya, Japan",,2021-06-12-22:00,11.4,,111.0°,17.4 kn,-,2021-05-09,2021-05-04-18:21
FLEX AMBER,9857377,538008881,Marshall Islands,297,46,116430,83000,"Dampier Anch., Australia",2021-05-01-01:24,TANGHAN,,2021-04-30-00:00,11.7,,359.6°,15.8 kn,-,2021-05-09,2021-05-01-09:57
WOODSIDE ROGERS,9627485,241254000,Greece,294,44,103928,90327,"Darwin, Australia",2021-05-07-03:24,FOR ORDERS,,2021-05-16-21:00,11.5,,322.4°,13.0 kn,-,2021-05-09,2021-05-07-04:25
HYUNDAI GREENPIA,9075333,441659000,Korea,274,47,103764,71684,"Pyeongtaek, Korea",2021-05-08-01:07,"Bintulu, Sarawak, Malaysia",,2021-05-15-02:00,9.2,,144.0°,14.2 kn,Under way,2021-05-09,2021-05-08-23:28
CELSIUS COPENHAGEN,9864784,538009022,Marshall Islands,299,46,119338,98000,"Tianjin Xingang, China",2021-05-06-07:01,SABINE PASS USA,,2021-06-10-00:01,9.9,,69.9°,19.4 kn,-,2021-05-09,2021-05-08-02:32
CNTIC VPOWER GLOBAL,9696735,477468400,Hong Kong,177,28,23516,15996,"Singapore Anch. 1, Singapore",2021-04-02-01:18,Destination not available,,-,7.9,,58.3°,0.0 kn,Moored,2021-05-09,2021-05-09-06:38
SERI AMANAH,9293844,533937000,Malaysia,283,43,95729,83400,"Pasir Gudang, Johor Anch., Malaysia",2021-05-04-21:46,"Qingdao, China",,2021-05-13-01:00,11.5,,49.0°,14.5 kn,-,2021-05-09,2021-05-04-23:23
UMM SLAL,9372731,538003300,Marshall Islands,345,54,163922,130059,"Ras Laffan, Qatar",2021-05-08-14:14,"Dalian, China",,2021-05-24-22:00,12.2,,94.8°,16.9 kn,Under way,2021-05-09,2021-05-09-01:52
LNG KOLT,9372963,370799000,Panama,289,44,100189,86778,"Gladstone, Australia",2021-04-29-22:39,"INCHEON,S.KOREA",,2021-05-11-02:30,11.1,,18.0°,15.2 kn,-,2021-05-09,2021-04-30-01:19
CORAL ENCANTO,9693719,538008666,Marshall Islands,181,28,26166,18637,"San Juan, Puerto Rico",2021-05-05-15:39,"Port Esquivel, Jamaica",,2021-05-07-11:00,6.7,,274.0°,16.4 kn,-,2021-05-09,2021-05-07-06:23
AMBERJACK LNG,9845776,215534000,Malta,299,46,116542,93535,"Sabine, United States (USA)",2021-04-12-11:06,OPEN SEA FOR ORDER,,2021-05-16-10:00,11.6,,73.7°,16.7 kn,-,2021-05-09,2021-05-01-15:25
VIVIT AMERICAS LNG,9864667,215574000,Malta,299,46,116542,93200,"Port Rashid, Egypt",2021-04-08-05:14,FOR OREDERS,,2021-05-28-00:01,9.5,,307.4°,18.0 kn,-,2021-05-09,2021-05-08-06:24
NORTHWEST SANDERLING,8608872,503000050,Australia,272,47,105010,66810,"Dampier Anch., Australia",2021-05-02-01:17,"Himeji, Japan",,2021-05-13-20:00,11.1,,40.0°,15.8 kn,-,2021-05-09,2021-05-04-21:44
AMUR RIVER,9317999,538003001,Marshall Islands,288,44,100244,84598,"Gaolan, China",2021-05-06-09:12,"Prigorodnoye, Russia",,2021-05-13-09:00,9.3,,91.1°,15.6 kn,-,2021-05-09,2021-05-07-13:48
ENERGY PROGRESS,9274226,309463000,Bahamas,290,49,119100,79983,"Barrow Island, Australia",2021-04-26-01:55,"Taichung, Taiwan",,2021-05-10-21:00,11.3,,28.8°,12.2 kn,-,2021-05-09,2021-04-26-14:42
AKEBONO MARU,9554729,431003094,Japan,99,17,4505,2528,"Ishikariwan Shinko, Japan",2021-05-08-13:07,JP ISW OFF,,2021-05-08-22:20,4.8,,213.9°,13.1 kn,-,2021-05-09,2021-01-19-22:50
GASLOG GENOA,9744013,310774000,Bermuda,293,46,115024,88016,"Ningbo, China",2021-04-24-01:50,"Savannah, United States (USA)",,2021-05-27-02:00,9.6,,307.3°,18.0 kn,-,2021-05-09,2021-04-29-01:59
WOODSIDE CHARLES ALLEN,9859753,241712000,Greece,295,46,113822,96000,"Anegasaki, Japan",2021-05-05-10:06,FOR ORDERS,,2021-05-14-21:00,9.6,,196.1°,17.3 kn,-,2021-05-09,2021-05-05-14:50
GOLAR GRAND,9303560,538003804,Marshall Islands,277,43,97491,84894,"Dubai Anch., United Arab Emirates (UAE)",2021-05-09-02:57,FOR_ORDERS,,2021-05-13-20:21,9.3,,161.3°,0.1 kn,At anchor,2021-05-09,2021-05-09-08:50
TANGGUH TOWUTI,9325893,563214000,Singapore,285,43,97432,84992,"Jakarta Term., Indonesia",2021-05-08-07:17,ID TPP,,2021-05-08-07:00,10.7,,154.0°,0.0 kn,Moored,2021-05-09,2021-05-09-07:01
TANGGUH BATUR,9334284,564090000,Singapore,285,43,97432,84980,"Blang Lancang, Indonesia",2021-05-06-07:35,ID BINTUNI,,2021-05-13-03:00,9.2,,67.0°,16.0 kn,-,2021-05-09,2021-05-08-04:08
CREOLE SPIRIT,9681687,311000246,Bahamas,295,46,113263,95452,"Rotterdam Maasvlakte, Netherlands",2021-04-21-12:22,FOR ORDERS,,2021-05-18-05:01,9.9,,258.7°,8.6 kn,-,2021-05-09,2021-04-28-00:32
NORTHWEST STORMPETREL,9045132,503009000,Australia,274,47,105010,66875,"Withnell Bay, Australia",2021-05-07-02:56,JP KG,,2021-05-16-23:00,11.2,,32.7°,15.9 kn,-,2021-05-09,2021-05-07-05:36
HYUNDAI OCEANPIA,9183269,441291000,Korea,289,48,113998,77512,"Port Klang Anch., Malaysia",2021-05-01-14:21,"Qalhat, Oman",,2021-05-09-10:00,9.6,,279.6°,19.3 kn,-,2021-05-09,2021-05-08-04:12
BISHU MARU,9691137,374216000,Panama,293,49,127088,83752,"Yura, Wakayama, Japan",2021-04-16-00:37,"Port Moresby, Papua New Guinea",,2021-05-13-20:00,10.0,,181.7°,8.6 kn,-,2021-05-09,2021-04-16-09:30
MARAN GAS OLYMPIAS,9732371,241452000,Greece,292,46,113037,95194,"Gladstone, Australia",2021-05-07-11:49,FOR ORDERS,,2021-05-16-22:00,11.2,,97.4°,17.9 kn,-,2021-05-09,2021-05-07-14:45
DORADO LNG,9863182,215578000,Malta,293,46,115345,88000,"Ingleside, United States (USA)",2021-05-02-01:55,ATL OCEAN FOR ORDERS,,2021-05-16-22:01,11.4,,3.9°,17.3 kn,-,2021-05-09,2021-05-05-03:46
SEAN SPIRIT,9781918,311000665,Bahamas,294,48,117162,91546,"As Suways (Suez) Anch., Egypt",2021-05-05-04:49,"Fairport Harbor, United States (USA)",,2021-05-21-03:00,9.6,,263.7°,18.2 kn,Under way,2021-05-09,2021-05-09-02:32
MARAN GAS LINDOS,9627502,241351000,Greece,294,44,103893,89343,"Pisco Anch., Peru",2021-04-17-22:16,FOR ORDERS,,2021-05-20-02:00,11.3,,338.9°,0.1 kn,-,2021-05-09,2021-03-22-10:41
OCEANIC BREEZE,9698111,538007671,Marshall Islands,288,49,136894,79883,"Singapore, Singapore",2021-05-08-06:55,SG KEPPEL SHIPYARD,,2021-05-08-01:00,5.8,,242.0°,0.1 kn,-,2021-05-09,2021-05-08-06:54
PUTERI INTAN SATU,9213416,533730000,Malaysia,276,43,94430,75849,"Sakai, Japan",2021-04-18-02:15,"Boryeong, Korea",,2021-05-12-21:00,11.2,,21.0°,16.7 kn,Under way,2021-05-09,2021-05-09-04:08
MIN RONG,9305116,477141800,Hong Kong,292,43,97871,82359,"Xiuyu, China",2021-05-07-09:02,ID TGH,,2021-05-14-23:00,9.4,,199.2°,15.0 kn,-,2021-05-09,2021-05-08-09:51
AL GHASHAMIYA,9397286,538003353,Marshall Islands,315,50,135423,108988,"Ras Laffan, Qatar",2021-05-08-08:16,"SODEGOURA, JAPAN",,2021-05-30-05:05,11.4,,113.9°,1.8 kn,Under way,2021-05-09,2021-05-09-08:21
NIKOLAY URVANTSEV,9750660,477327300,Hong Kong,299,50,128806,96779,"Sabetta, Russia",2021-05-06-03:35,"Rotterdam, Netherlands",,2021-05-13-10:10,12.0,,46.4°,16.9 kn,-,2021-05-09,2021-04-29-11:18
ARISTOS I,9862891,215668000,Malta,299,46,116581,92789,"Lese, Papua New Guinea",2021-04-25-00:35,"Tianjin Xingang, China",,2021-05-10-22:00,11.8,,359.5°,11.9 kn,Under way,2021-05-09,2021-05-09-05:27
RAAHI,9253703,215718000,Malta,277,43,94058,81237,"Ras Laffan, Qatar",2021-05-04-03:59,"Dahej, India",,2021-05-08-14:36,12.5,,200.0°,0.2 kn,Moored,2021-05-09,2021-05-09-06:56
BW PAVILION ARANTHERA,9850678,563104600,Singapore,295,46,114622,95000,"Ras Laffan, Qatar",2021-04-29-22:24,"Escobar LNG LNG Term., Argentina",,2021-05-23-03:00,10.2,,54.5°,15.0 kn,-,2021-05-09,2021-04-30-11:35
HONGKONG ENERGY,9250725,538008396,Marshall Islands,287,43,96165,73659,"Sungai Linggi, Malaysia",2021-04-11-02:19,LINGGI,,2021-04-11-05:00,9.2,,114.0°,0.1 kn,-,2021-05-09,2021-05-09-08:36
SK SPLENDOR,9180231,440514000,Korea,279,43,92866,75154,"Qalhat, Oman",2021-05-02-04:44,"Tongyeong, Korea",,2021-05-16-02:00,11.8,,125.0°,9.0 kn,-,2021-05-09,2021-05-09-08:52
METHANE MICKIE HARPER,9520376,310609000,Bermuda,291,45,109004,86170,"Singapore Anch. 1, Singapore",2021-04-30-00:03,Destination not available,,-,9.1,,309.0°,14.4 kn,-,2021-05-09,2021-04-30-20:08
AL WAJBAH,9085625,431908000,Japan,298,46,111161,72348,"Ras Laffan, Qatar",2021-04-22-07:24,"Yokkaichi, Japan",,2021-05-09-22:00,11.0,,83.7°,10.7 kn,-,2021-05-09,2021-05-02-04:02
AL JASRA,9132791,431104000,Japan,298,46,111168,72218,"Ras Laffan, Qatar",2021-04-26-10:14,"Singapore, Singapore",,2021-05-18-00:15,4.5,,50.0°,15.7 kn,-,2021-05-09,2021-05-08-06:00
AMANI,9661869,508111181,Brunei,288,44,102585,85466,"Anegasaki, Japan",2021-04-30-05:44,"LUMUT,BRUNEI",,2021-05-04-22:30,9.6,,166.5°,15.1 kn,-,2021-05-09,2021-04-30-11:21
SHINJU MARU NO. 1,9260603,431101044,Japan,86,15,2936,1781,"Tokushima, Japan",2021-05-09-03:40,"Himeji, Japan",,2021-05-09-09:15,3.8,,294.0°,12.0 kn,Under way,2021-05-09,2021-05-09-08:55
SOUTHERN CROSS,9613147,477476100,Hong Kong,290,47,114166,96319,"Singapore Anch. 1, Singapore",2021-04-23-07:58,"Barrow Island Anch., Australia",,2021-04-27-02:08,9.5,,201.0°,0.2 kn,At anchor,2021-05-09,2021-05-08-22:36
FLEX ENTERPRISE,9762273,215385000,Malta,295,46,113049,95889,"Dampier Anch., Australia",2021-04-28-12:57,FOR ORDERS,,2021-05-10-23:00,11.7,,28.5°,14.8 kn,-,2021-05-09,2021-04-29-11:23
HL RAS LAFFAN,9176008,441292000,Korea,280,43,93769,75079,"Pyeongtaek, Korea",2021-04-28-01:28,"Ras Laffan, Qatar",,2021-05-13-21:01,9.8,,320.0°,17.1 kn,-,2021-05-09,2021-05-05-02:07
GASLOG WESTMINSTER,9855812,310795000,Bermuda,297,47,120709,92800,"Rotterdam Maasvlakte, Netherlands",2021-04-26-12:21,"Port Arthur, United States (USA)",,2021-05-12-12:00,9.3,,275.1°,13.9 kn,-,2021-05-09,2021-05-01-04:42
SM SEAHAWK,9761839,355658000,Panama,295,46,115716,98064,"Panama Canal Anch. Atlantic, Panama",2021-04-24-10:01,KR HAS,,2021-05-15-22:00,11.1,,286.3°,17.0 kn,-,2021-05-09,2021-05-01-23:32
CELSIUS CANBERRA,9864796,538009123,Marshall Islands,299,46,119338,98000,"Sabine, United States (USA)",2021-04-24-16:53,OUT AT SEA FOR ORDER,,2021-04-24-18:00,11.5,,98.4°,16.9 kn,-,2021-05-09,2021-04-30-02:32
MARAN GAS HYDRA,9767962,241638000,Greece,295,46,113763,94945,"Pena Blanca Anch., Panama",2021-05-06-15:04,FOR ORDERS,,2021-05-28-04:00,11.3,,180.6°,18.8 kn,-,2021-05-09,2021-05-07-01:36
PACIFIC ENLIGHTEN,9351971,308078000,Bahamas,288,49,122361,80023,"Yokohama, Japan",2021-05-07-04:11,"Dampier, Australia",,2021-05-21-23:00,9.1,,208.0°,10.6 kn,-,2021-05-09,2021-05-07-09:56
HYUNDAI PRINCEPIA,9761841,374219000,Panama,295,46,115541,98344,"Okpo Anch., Korea",2021-05-08-08:18,KRINC -> KRJIP,,2021-05-08-07:00,9.5,,80.1°,18.4 kn,-,2021-05-09,2021-05-07-22:40
SERI AYU,9329679,533942000,Malaysia,283,43,95729,83365,"Bintulu, Sarawak, Malaysia",2021-04-26-01:55,DONGGI SENORO,,2021-05-14-00:00,8.9,,100.5°,15.8 kn,-,2021-05-09,2021-04-15-11:25
MIN LU,9305128,477264500,Hong Kong,292,43,97871,82598,"Tangguh, Indonesia",2021-05-08-14:13,XIU YU CN,,2021-05-13-22:00,10.0,,191.5°,16.9 kn,-,2021-05-09,2021-05-01-23:24
BRITISH ACHIEVER,9766542,232006300,Isle of Man,295,46,115366,94303,"Freeport, United States (USA)",2021-04-03-13:20,JP SBK XX,,2021-05-12-21:00,11.4,,68.9°,0.3 kn,Drifting,2021-05-09,2021-05-09-01:16
FLEX ARTEMIS,9851634,538008816,Marshall Islands,295,46,114380,95500,"Freeport, United States (USA)",2021-05-03-00:41,FOR ORDERS,,2021-06-01-14:00,11.9,,38.6°,19.6 kn,-,2021-05-09,2021-05-05-08:24
HAI YANG SHI YOU 301,9696266,413481620,China,185,28,25309,16405,"Fangcheng, China",2021-05-06-01:39,YP,,2021-05-06-12:00,6.6,,79.3°,0.2 kn,At anchor,2021-05-09,2021-05-09-08:30
WOODSIDE REES WITHERS,9810367,241669000,Greece,295,46,113822,94732,"Singapore Anch. 1, Singapore",2021-05-05-18:06,"Sendai, Japan",,2021-05-13-22:00,11.4,,42.6°,16.4 kn,Under way,2021-05-09,2021-05-09-00:01
FLEX CONSTELLATION,9825427,538008205,Marshall Islands,295,46,113428,95453,"Kisarazu, Japan",2021-05-07-01:07,FOR ORDERS,,2021-05-16-22:10,9.6,,207.4°,14.1 kn,-,2021-05-09,2021-05-07-07:01
TRIPUTRA,9187356,525020429,Indonesia,151,28,20017,12493,"Bontang, Indonesia",2021-05-04-12:07,"Bontang, Indonesia",,2021-05-09-00:00,6.0,,51.4°,12.9 kn,-,2021-05-09,2021-02-20-12:49
QOGIR,9851787,215524000,Malta,293,46,115345,88000,"Sabine, United States (USA)",2021-05-09-01:36,S.KOREA,,2021-06-08-21:00,11.8,,141.6°,13.6 kn,Under way,2021-05-09,2021-05-09-08:56
ARKAT,9496305,508111131,Brunei,284,43,98490,72800,"Anegasaki, Japan",2021-04-25-04:49,KR BYG,,2021-05-10-00:00,11.4,,163.4°,18.4 kn,-,2021-05-09,2021-04-25-09:21
K. JASMINE,9373008,352906000,Panama,285,43,97529,84935,"Prigorodnoye, Russia",2021-05-06-08:00,KRHAS,,2021-05-08-22:00,11.5,,219.0°,17.7 kn,-,2021-05-09,2021-04-28-04:03
COOL RACER,9869265,215553000,Malta,-,-,116354,92800,"Lake Charles, United States (USA)",2021-04-16-19:47,INDIAN OCEAN,,2021-05-19-00:30,10.6,,73.7°,15.1 kn,-,2021-05-09,2021-05-07-17:01
