Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
PEARL LNG,9862346,215573000,Malta,293,46,115345,88000,"Panama Canal Anch. Pacific, Panama",2021-05-23-18:03,FOR ORDERS,,2021-06-14-12:00,11.7,,178.4°,17.6 kn,-,2021-06-04,2021-05-23-19:27
FLEX RANGER,9709025,538007621,Marshall Islands,293,46,115174,88684,"Tianjin Xingang, China",2021-05-31-02:02,PACIFIC FOR ORDERS,,2021-06-22-00:01,9.4,,130.9°,19.2 kn,-,2021-06-04,2021-06-01-12:12
FLEX RAINBOW,9709037,538007620,Marshall Islands,293,46,115174,88684,"Tianjin Xingang, China",2021-05-24-01:57,SGSIN FOR ORDER,,2021-06-01-18:00,9.1,,314.0°,17.7 kn,-,2021-06-04,2021-06-01-16:13
GASLOG GLADSTONE,9744025,310779000,Bermuda,293,46,115024,87955,"Gladstone, Australia",2021-05-31-23:01,FOR ORDERS,,2021-06-10-22:00,10.8,,98.3°,15.3 kn,-,2021-06-04,2021-06-01-02:26
PAN EUROPE,9750244,477157300,Hong Kong,290,47,114996,88613,"Pena Blanca Anch., Panama",2021-05-30-13:57,YUEDONG CHINA,,2021-06-25-00:01,11.6,,79.6°,0.2 kn,-,2021-06-04,2021-05-31-01:40
PAN AMERICAS,9750232,477142700,Hong Kong,290,47,114996,88425,"Point Fortin, Trinidad & Tobago",2021-05-19-16:37,FOR ORDERS,,2021-06-07-08:00,11.2,,55.6°,17.9 kn,-,2021-06-04,2021-05-19-20:52
PAN AFRICA,9750256,477168300,Hong Kong,290,47,114996,88438,"Singapore Anch. 1, Singapore",2021-05-21-09:45,FOR ORDERS,,2021-06-01-00:01,9.6,,241.9°,12.5 kn,-,2021-06-04,2021-05-24-15:47
LNG PHECDA,9834313,477345700,Hong Kong,295,45,114790,97000,"Zeebrugge, Belgium",2021-05-24-07:37,"Pyeongtaek, Korea",,2021-06-28-06:30,11.5,,144.5°,18.0 kn,-,2021-06-04,2021-05-31-03:31
LNG DUBHE,9834296,477327900,Hong Kong,295,45,114790,91588,"Incheon, Korea",2021-06-03-03:16,Destination not available,,-,9.4,,219.8°,17.1 kn,-,2021-06-04,2021-06-03-12:19
LNG MERAK,9834301,477345800,Hong Kong,295,45,114790,91451,"Zeebrugge, Belgium",2021-05-09-20:43,"Chittagong, Bangladesh",,2021-06-05-15:00,11.4,,67.2°,17.5 kn,-,2021-06-04,2021-05-25-00:37
PATRIS,9766889,636018010,Liberia,295,46,114758,95743,"Dumyat, Egypt",2021-06-01-08:47,KWMAE,,2021-06-15-21:00,10.9,,62.2°,17.3 kn,Under way,2021-06-04,2021-06-04-06:34
KINISIS,9785158,636018011,Liberia,295,46,114758,95673,"Ingleside, United States (USA)",2021-06-02-20:38,"Rio de Janeiro, Brazil",,2021-06-15-11:00,10.8,,115.1°,18.8 kn,-,2021-06-04,2021-06-03-05:08
BW MAGNOLIA,9850666,563092200,Singapore,295,46,114622,95547,"Okpo, Korea",2021-05-21-01:30,OKPO S.KOREA,,2021-05-21-10:00,9.8,,295.5°,12.4 kn,-,2021-06-04,2021-05-20-23:50
GASLOG HONG KONG,9748904,310773000,Bermuda,290,46,114470,92266,"Yung An, Taiwan",2021-05-20-23:30,"As Suways / Suez Port, Egypt",,2021-06-06-16:00,9.6,,328.7°,17.8 kn,Under way,2021-06-04,2021-06-04-00:48
FLEX RESOLUTE,9851646,538008815,Marshall Islands,295,46,114380,95500,"Singapore Anch. 1, Singapore",2021-05-28-06:06,INDIAN OCEAN F/O,,2021-05-27-00:00,9.9,,284.6°,15.3 kn,-,2021-06-04,2021-05-28-06:38
FLEX FREEDOM,9862308,538008814,Marshall Islands,295,46,114380,95500,"Darwin, Australia",2021-05-26-03:53,Destination not available,,-,11.2,,334.4°,1.9 kn,-,2021-06-04,2021-06-01-05:29
BW LILAC,9758076,248587000,Malta,295,46,114364,95978,"Rotterdam Maasvlakte, Netherlands",2021-06-03-18:18,"Cameron, United States (USA)",,2021-06-17-06:00,9.0,,254.0°,17.7 kn,Under way,2021-06-04,2021-06-04-07:07
BW TULIP,9758064,563041600,Singapore,295,46,114364,95785,"Panama Canal Anch. Pacific, Panama",2021-06-02-07:06,CARTEGANA,,2021-06-04-11:00,9.4,,51.2°,13.2 kn,-,2021-06-04,2021-06-02-21:13
BW PAVILION ARANDA,9792606,563082400,Singapore,295,46,114355,95876,"Gibraltar West Anch., Gibraltar",2021-04-22-09:15,OGISHIMA JP,,2021-06-17-05:00,11.2,,75.7°,14.2 kn,-,2021-06-04,2021-05-27-15:53
LNG SOKOTO,9216303,310378000,Bermuda,289,48,114354,79822,"Bonny, Nigeria",2021-05-27-03:02,EUROPE,,2021-06-08-11:15,11.1,,3.2°,12.3 kn,-,2021-06-04,2021-06-03-03:35
LNG RIVERS,9216298,310370000,Bermuda,289,48,114354,79885,"Bonny, Nigeria",2021-06-03-07:02,FR MONTOIR,,2021-06-14-08:00,11.2,,337.0°,15.4 kn,-,2021-06-04,2021-05-02-12:37
LNG BAYELSA,9241267,310381000,Bermuda,289,48,114354,79822,"Bonny, Nigeria",2021-05-30-02:42,"Kuwait, Kuwait",,2021-06-24-20:00,11.4,,148.1°,12.5 kn,-,2021-06-04,2021-05-13-13:54
GIGIRA LAITEBO,9360922,309415000,Bahamas,298,46,114277,87194,"Dongjiakou, China",2021-06-02-04:46,"Port Moresby, Papua New Guinea",,2021-06-10-19:00,9.8,,81.0°,19.0 kn,-,2021-06-04,2021-06-02-10:48
SPIRIT OF HELA,9361639,311013700,Bahamas,298,46,114277,87130,"Lese Anch., Papua New Guinea",2021-06-03-05:14,"Port Moresby, Papua New Guinea",,2021-06-04-19:00,10.0,,186.0°,18.5 kn,-,2021-06-04,2021-05-23-10:03
ENERGY ENDEAVOUR,9854624,538008879,Marshall Islands,295,46,114195,93500,"Panama Canal Anch. Pacific, Panama",2021-05-12-07:45,FOR ORDERS,,2021-06-08-06:00,9.7,,292.0°,1.0 kn,-,2021-06-04,2021-06-04-06:53
ENERGY PACIFIC,9854612,538008878,Marshall Islands,295,46,114195,95000,"Cape Town Anch., South Africa",2021-05-13-07:52,FOR ORDERS,,2021-05-28-10:00,11.1,,54.0°,14.3 kn,-,2021-06-04,2021-05-27-15:35
PAPUA,9613135,477518900,Hong Kong,290,47,114166,96319,"Lese, Papua New Guinea",2021-06-01-22:13,"Qingdao, China",,2021-06-10-22:00,11.6,,121.0°,15.5 kn,-,2021-06-04,2021-05-21-20:40
MARVEL KITE,9760782,563069500,Singapore,293,46,114084,89266,"Lake Charles, United States (USA)",2021-06-01-17:04,...,,2021-07-10-02:00,11.6,,148.7°,15.7 kn,-,2021-06-04,2021-06-03-06:41
MARVEL HAWK,9760770,563063200,Singapore,293,46,114084,89432,"Tianjin Xingang, China",2021-05-15-07:28,Destination not available,,-,9.5,,124.2°,18.7 kn,-,2021-06-04,2021-05-29-13:55
MARVEL FALCON,9760768,563048500,Singapore,293,46,114084,89431,"Lake Charles, United States (USA)",2021-05-06-21:43,INHAZ,,2021-06-04-18:31,11.1,,25.1°,18.9 kn,-,2021-06-04,2021-05-29-12:31
MINERVA KALYMNOS,9869942,215890000,Malta,293,46,115636,89000,"Barrow Island, Australia",2021-05-28-10:05,PACIFIC OCEAN,,2021-05-06-02:00,11.5,,37.4°,16.8 kn,-,2021-06-04,2021-05-28-20:00
HYUNDAI TECHNOPIA,9155145,441231000,Korea,289,48,113998,77584,"Okpo Anch., Korea",2021-05-23-05:42,Destination not available,,-,5.8,,46.0°,5.5 kn,-,2021-06-04,2021-05-23-05:23
HYUNDAI COSMOPIA,9155157,441260000,Korea,289,48,113998,77591,"Okpo Anch., Korea",2021-05-22-23:31,"Ras Laffan, Qatar",,2021-06-06-21:01,10.0,,312.0°,19.6 kn,-,2021-06-04,2021-05-29-05:57
PSKOV,9630028,636016229,Liberia,300,46,113876,93152,"Ras Laffan, Qatar",2021-05-15-07:50,ARBHI (BAHIA BLANCA),,2021-06-08-09:00,10.8,,50.1°,14.2 kn,-,2021-06-04,2021-05-27-13:18
SCF MITRE,9654880,636016378,Liberia,300,46,113876,93585,"Mundra, India",2021-05-31-06:46,FOR ORDERS,,2021-06-24-05:00,9.3,,206.3°,18.5 kn,-,2021-06-04,2021-06-01-02:14
SCF MELAMPUS,9654878,636016376,Liberia,300,46,113876,93508,"Anegasaki, Japan",2021-05-27-07:14,P-MELCHORITA / PEPMC,,2021-06-15-01:00,9.4,,67.6°,21.4 kn,-,2021-06-04,2021-05-27-15:08
VELIKIY NOVGOROD,9630004,636016219,Liberia,300,46,113876,93486,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-04-18-21:57,INDIAN OC FOR ORDERR,,2021-06-21-14:59,11.3,,118.4°,17.2 kn,-,2021-06-04,2021-05-31-16:20
GLOBAL ENERGY,9845013,538008899,Marshall Islands,295,46,113822,96000,"Escombreras, Spain",2021-05-29-19:41,FOR ORDERS,,2021-06-21-00:01,10.9,,86.0°,19.5 kn,Under way,2021-06-04,2021-06-04-01:18
GLOBAL STAR,9859741,538009028,Marshall Islands,295,46,113822,95000,"Darwin, Australia",2021-06-02-21:20,"DARWIN, AU",,2021-05-30-19:30,9.4,,168.0°,0.0 kn,Moored,2021-06-04,2021-06-04-07:05
MINERVA PSARA,9854363,215865000,Malta,295,46,113817,93500,"Port Said Anch., Egypt",2021-05-25-04:36,FOR ORDERS,,2021-06-09-18:31,11.1,,148.2°,17.6 kn,Under way,2021-06-04,2021-06-04-01:44
MARAN GAS ANDROS,9810379,241670000,Greece,295,46,113793,94638,"As Suways (Suez) Anch., Egypt",2021-05-24-06:10,FOR ORDERS,,2021-06-12-11:00,9.5,,260.0°,16.5 kn,-,2021-06-04,2021-05-31-05:30
MARAN GAS SPETSES,9767950,241579000,Greece,295,46,113763,94945,"Mugardos, Spain",2021-05-28-16:22,SABINE PPASS,,2021-06-10-12:00,9.9,,254.8°,14.8 kn,-,2021-06-04,2021-05-31-21:51
MARAN GAS CHIOS,9753014,241636000,Greece,295,46,113763,94945,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-11-06:24,FOR ORDERS,,2021-06-04-05:00,10.2,,303.8°,16.6 kn,-,2021-06-04,2021-05-25-17:30
WOODSIDE CHANEY,9753026,241637000,Greece,295,46,113763,94945,"Singapore Anch. 3, Singapore",2021-05-05-23:08,FOR ORDERS,,2021-06-06-11:00,9.6,,287.4°,17.8 kn,-,2021-06-04,2021-05-19-08:21
MARIA ENERGY,9659725,636017445,Liberia,290,46,113664,93301,"Aratu Anch., Brazil",2021-06-04-06:22,"Salvador, Brazil",,2021-06-03-00:01,11.4,,100.2°,0.6 kn,Under way,2021-06-04,2021-06-04-06:42
MARAN GAS ACHILLES,9682588,241365000,Greece,290,46,113502,92713,"Gladstone Anch., Australia",2021-05-27-05:30,FOR ORDERS,,2021-05-21-00:00,9.2,,199.3°,0.1 kn,At anchor,2021-06-04,2021-06-04-07:07
MARAN GAS LETO,9682576,241355000,Greece,290,46,113502,81739,"Lese, Papua New Guinea",2021-05-31-01:29,JP SBK,,2021-06-08-21:00,12.1,,100.3°,17.0 kn,-,2021-06-04,2021-05-15-09:48
MARAN GAS ULYSSES,9709491,241404000,Greece,290,46,113502,92621,"Bonny, Nigeria",2021-04-25-00:21,FOR ORDERS,,2021-06-23-11:00,9.7,,266.6°,15.7 kn,-,2021-06-04,2021-05-25-19:06
MARAN GAS PERICLES,9709489,241424000,Greece,290,46,113502,92776,"Anegasaki, Japan",2021-05-28-09:53,SIG PGBG,,2021-06-05-02:00,8.7,,201.8°,17.0 kn,-,2021-06-04,2021-05-28-15:05
MARAN GAS AGAMEMNON,9682590,241405000,Greece,290,46,113502,92762,"Singapore Anch. 1, Singapore",2021-05-21-23:19,"Gladstone Anch., Australia",,2021-06-01-07:21,9.1,,149.0°,0.1 kn,At anchor,2021-06-04,2021-06-04-07:07
FLEX COURAGEOUS,9825439,538008206,Marshall Islands,295,46,113428,95618,"Sabine, United States (USA)",2021-06-03-02:29,USNSS,,2021-06-02-02:48,9.7,,40.7°,0.0 kn,Moored,2021-06-04,2021-06-04-07:08
CESI LIANYUNGANG,9672818,477151600,Hong Kong,290,46,113397,95713,"Yangpu Anch., China",2021-06-02-05:53,"Gladstone, Australia",,2021-06-13-08:00,9.3,,84.0°,18.4 kn,-,2021-06-04,2021-06-03-00:17
CESI GLADSTONE,9672820,477348600,Hong Kong,290,46,113397,95638,"Gladstone, Australia",2021-05-29-09:23,"Qingdao, China",,2021-06-08-23:00,11.3,,97.6°,16.3 kn,-,2021-06-04,2021-05-29-12:37
CESI QINGDAO,9672832,477584200,Hong Kong,290,46,113397,95641,"Gladstone, Australia",2021-05-25-18:58,"SHENQUAN,JIEYANG",,2021-06-04-02:00,11.4,,204.8°,0.0 kn,Moored,2021-06-04,2021-06-04-07:02
CESI WENZHOU,9694751,477121700,Hong Kong,290,46,113397,95530,"Gladstone, Australia",2021-05-07-17:23,"Gladstone, Australia",,2021-06-03-09:59,9.3,,229.5°,0.0 kn,Moored,2021-06-04,2021-06-04-07:07
CESI BEIHAI,9672844,477884800,Hong Kong,290,46,113397,95599,"Gladstone, Australia",2021-06-01-13:46,"Qingdao, China",,2021-06-12-22:00,11.3,,17.5°,17.8 kn,-,2021-06-04,2021-06-01-17:09
BAHRAIN SPIRIT,9771080,408919000,Bahrain,295,46,113274,95289,"Singapore Anch. 1, Singapore",2021-06-01-15:24,USA,,2021-07-13-06:00,9.5,,315.0°,19.7 kn,-,2021-06-04,2021-06-02-08:30
OAK SPIRIT,9681699,311000247,Bahamas,295,46,113263,95452,"Panama Canal Anch. Atlantic, Panama",2021-05-28-10:11,FOR ORDERS,,2021-06-18-02:00,11.3,,298.3°,19.5 kn,Under way,2021-06-04,2021-06-04-04:56
MEGARA,9770945,311000478,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-06-02-03:41,Destination not available,,-,9.4,,51.0°,18.1 kn,-,2021-06-04,2021-06-02-09:52
MAGDALA,9770921,311000476,Bahamas,295,46,113263,95449,"Quintero, Chile",2021-06-03-15:14,FOR ORDERS,,2021-06-10-06:00,9.4,,279.6°,17.9 kn,-,2021-06-04,2021-06-03-18:44
TORBEN SPIRIT,9721401,311000520,Bahamas,295,46,113263,95253,"Revithoussa Desfa LNG Term., Greece",2021-06-02-06:51,FOR ORDERS,,2021-06-17-20:00,9.8,,277.2°,18.1 kn,Under way,2021-06-04,2021-06-04-06:43
MUREX,9705641,311000475,Bahamas,295,46,113263,95452,"Singapore, Singapore",2021-06-01-05:05,Destination not available,,-,5.8,,-,0.0 kn,-,2021-06-04,2021-06-04-06:52
MACOMA,9705653,311000472,Bahamas,295,46,113263,95253,"Bonny, Nigeria",2021-06-04-03:29,INDIAN OCEAN,,2021-06-23-02:00,10.8,,208.8°,13.5 kn,-,2021-06-04,2021-05-12-22:54
MYRINA,9770933,311000477,Bahamas,295,46,113263,95378,"Gladstone, Australia",2021-05-22-18:53,"Ningbo, China",,2021-06-04-06:00,10.3,,138.0°,0.0 kn,Under way,2021-06-04,2021-06-04-07:07
FLEX ENDEAVOUR,9762261,215386000,Malta,295,46,113049,95803,"Swinoujscie, Poland",2021-05-31-13:03,Destination not available,,-,9.4,,234.0°,13.3 kn,-,2021-06-04,2021-06-03-23:56
MARAN GAS VERGINA,9732369,241467000,Greece,295,46,113037,95194,"Yung An, Taiwan",2021-05-03-23:38,FOR ORDERS,,2021-05-11-04:00,9.5,,224.5°,10.9 kn,-,2021-06-04,2021-05-22-10:49
MARAN GAS ROXANA,9701229,241415000,Greece,295,46,113037,95194,"Quintero, Chile",2021-05-03-20:46,US NSS,,2021-06-04-01:00,9.9,,190.3°,0.1 kn,At anchor,2021-06-04,2021-06-04-07:07
MARAN GAS AMPHIPOLIS,9701217,241414000,Greece,295,46,113037,95194,"Gladstone, Australia",2021-05-26-18:42,FOR ORDERS,,2021-06-05-01:00,11.5,,98.6°,19.1 kn,-,2021-06-04,2021-05-26-22:46
TESSALA,9761243,605076060,Algeria,291,46,112867,94575,"Arzew, Algeria",2021-06-02-06:47,GBIOG,,2021-06-08-03:30,10.7,,267.8°,16.0 kn,Under way,2021-06-04,2021-06-04-07:08
OUGARTA,9761267,605076070,Algeria,291,46,112867,94575,"Nemrut, Turkey",2021-06-03-07:33,"Aliaga, Turkey",,2021-06-03-07:00,11.8,,77.5°,0.0 kn,Moored,2021-06-04,2021-06-04-06:33
PRACHI,9723801,563178000,Singapore,295,46,112791,90328,"Gladstone, Australia",2021-05-20-13:40,"Kochi, India",,2021-06-14-00:01,8.9,,182.6°,15.1 kn,-,2021-06-04,2021-06-02-11:52
GASLOG GIBRALTAR,9707510,310757000,Bermuda,291,46,112764,87981,"Panama Canal Anch. Atlantic, Panama",2021-05-19-08:27,TONGEYONG,,2021-06-11-01:00,11.5,,175.6°,18.1 kn,-,2021-06-04,2021-05-19-23:38
GASLOG GENEVA,9707508,310755000,Bermuda,291,46,112764,87760,"Gladstone, Australia",2021-05-29-22:02,FOR ORDERS,,2021-06-11-00:00,11.1,,97.1°,16.0 kn,-,2021-06-04,2021-05-30-01:16
GASLOG GREECE,9687019,310732000,Bermuda,291,46,112764,87975,"Singapore Anch. 5, Singapore",2021-05-21-23:09,"Singapore, Singapore",,2021-05-22-01:53,8.6,,211.1°,0.0 kn,Moored,2021-06-04,2021-06-04-06:58
GASLOG GLASGOW,9687021,310744000,Bermuda,291,46,112764,87889,"Barrow Island, Australia",2021-05-30-16:22,FOR ORDERS,,2021-06-07-00:00,11.4,,172.9°,16.0 kn,-,2021-06-04,2021-05-20-11:56
LNG JAMAL,9200316,432278000,Japan,290,46,112090,72692,"Sakai, Japan",2021-05-31-00:45,"Singapore, Singapore",,2021-06-06-05:00,9.1,,207.6°,18.5 kn,-,2021-06-04,2021-05-31-09:37
CASTILLO DE SANTISTEBAN,9433717,215739000,Malta,300,46,111665,93796,"Sabine, United States (USA)",2021-05-28-07:12,FOR ORDERS,,2021-06-18-11:00,11.7,,114.2°,19.5 kn,-,2021-06-04,2021-05-30-15:40
PACIFIC NOTUS,9247962,311573000,Bahamas,290,46,111553,72490,"Wheatstone LNG Term., Australia",2021-05-24-05:21,ISKH,,2021-06-06-00:00,11.3,,273.0°,11.0 kn,-,2021-06-04,2021-05-22-16:08
PACIFIC EURUS,9264910,308937000,Bahamas,290,46,111539,68541,"Singapore, Singapore",2021-05-06-00:38,Destination not available,,-,6.0,,357.0°,0.0 kn,-,2021-06-04,2021-06-04-06:58
ABADI,9210828,508011000,Brunei,290,46,111461,72758,"Yangkou, China",2021-05-21-00:31,SUDONG ANCHORAGE,,2021-06-04-06:30,11.2,,321.0°,1.7 kn,Under way,2021-06-04,2021-06-04-07:07
GEMMATA,9253222,563574000,Singapore,290,46,111459,72727,"Point Fortin, Trinidad & Tobago",2021-06-02-20:48,Destination not available,,-,10.1,,201.7°,13.3 kn,Under way,2021-06-04,2021-06-04-06:59
SOHAR LNG,9210816,357186000,Panama,298,46,111203,71997,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-03-11:20,"Qalhat, Oman",,2021-06-05-04:00,9.2,,307.4°,17.1 kn,-,2021-06-04,2021-05-27-18:15
DUKHAN,9265500,636012400,Liberia,298,46,111162,72533,"Sakai, Japan",2021-05-26-07:39,"Darwin, Australia",,2021-06-08-00:01,10.3,,187.9°,12.4 kn,-,2021-06-04,2021-05-28-03:08
AL RAYYAN,9086734,431901000,Japan,298,46,111128,72430,"Ras Laffan, Qatar",2021-05-21-11:15,JP_SBK_XX,,2021-06-05-22:00,11.0,,16.7°,17.3 kn,-,2021-06-04,2021-06-03-11:06
RIBERA DEL DUERO KNUTSEN,9477593,259082000,Norway,290,46,111109,96740,"Ras Laffan, Qatar",2021-06-01-11:03,"As Suways / Suez Port, Egypt",,2021-06-08-06:00,11.6,,136.4°,19.6 kn,-,2021-06-04,2021-06-02-22:10
AL ZUBARAH,9085649,431881000,Japan,298,46,111079,72557,"Ras Laffan Anch., Qatar",2021-05-28-16:29,Destination not available,,-,9.0,,205.3°,0.0 kn,At anchor,2021-06-04,2021-06-04-06:59
BARCELONA KNUTSEN,9401295,224436000,Spain,290,46,110920,97730,"Singapore Anch. 1, Singapore",2021-05-10-17:09,AT ORDERS,,2021-05-06-06:00,9.7,,320.4°,14.2 kn,-,2021-06-04,2021-05-25-21:36
SEVILLA KNUTSEN,9414632,224072000,Spain,290,46,110920,97730,"Singapore Anch. 1, Singapore",2021-05-22-10:08,FOR ORDERS,,2021-06-22-21:00,9.1,,298.7°,15.0 kn,-,2021-06-04,2021-05-22-22:38
VALENCIA KNUTSEN,9434266,225420000,Spain,290,46,110920,97730,"Busan Anch., Korea",2021-05-30-11:00,ORDERS,,2021-06-12-06:00,9.5,,112.1°,14.8 kn,-,2021-06-04,2021-05-31-06:14
SHAHAMAH,9035852,636010085,Liberia,293,46,110895,71931,"Das Island, United Arab Emirates (UAE)",2021-06-03-11:27,"Qingdao, China",,2021-06-26-00:00,11.0,,183.6°,13.8 kn,Under way,2021-06-04,2021-06-04-07:04
GHASHA,9038452,636010183,Liberia,293,46,110895,71593,"Ennore, India",2021-05-31-05:26,"Das Island, United Arab Emirates (UAE)",,2021-06-07-00:00,9.4,,271.9°,13.8 kn,-,2021-06-04,2021-06-01-22:23
ISH,9035864,636010329,Liberia,293,46,110895,71564,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-06-02-04:05,AE DAS>JP FTS,,2021-06-21-06:06,11.0,,126.6°,15.4 kn,-,2021-06-04,2021-06-02-21:17
AL KHAZNAH,9038440,636010034,Liberia,293,46,110895,71543,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-21-15:14,"Shanghai, China",,2021-06-10-03:00,9.2,,-,11.2 kn,-,2021-06-04,2021-06-02-08:26
STENA CRYSTAL SKY,9383900,235099946,United Kingdom,298,46,109949,96889,"Singapore, Singapore",2021-05-27-06:37,Destination not available,,-,20.7,,29.0°,0.0 kn,-,2021-06-04,2021-06-02-00:08
STENA CLEAR SKY,9413327,235100007,United Kingdom,298,46,109949,96811,"Brest, France",2021-05-14-08:43,Destination not available,,-,7.8,,30.6°,0.0 kn,Moored,2021-06-04,2021-06-04-07:06
EKAPUTRA 1,8706155,525022371,Indonesia,290,46,109281,78988,"Bontang, Indonesia",2021-06-03-12:16,Destination not available,,-,8.9,,93.6°,14.8 kn,-,2021-06-04,2021-05-30-13:11
METHANE BECKI ANNE,9516129,310597000,Bermuda,291,45,109004,86269,"Dubai Anch., United Arab Emirates (UAE)",2021-05-03-11:23,FOR ORDERS,,2021-05-29-05:00,9.2,,306.7°,12.7 kn,-,2021-06-04,2021-05-17-11:42
METHANE PATRICIA CAMILA,9425277,310606000,Bermuda,291,45,109004,86272,"Savannah, United States (USA)",2021-05-31-01:05,FOR ORDERS,,2021-05-19-06:30,10.5,,117.4°,12.3 kn,-,2021-06-04,2021-05-31-03:41
METHANE JULIA LOUISE,9412880,310584000,Bermuda,290,45,109004,86125,"Ningbo, China",2021-05-25-02:02,AUS GLT,,2021-06-06-00:00,9.5,,202.4°,15.5 kn,-,2021-06-04,2021-05-29-03:09
SERI BALQIS,9331672,533894000,Malaysia,295,47,107633,91198,"Port Said Anch., Egypt",2021-05-26-03:30,CN PUT,,2021-06-16-22:00,10.9,,138.0°,18.4 kn,-,2021-06-04,2021-05-28-17:17
SERI BALHAF,9331660,533868000,Malaysia,295,47,107633,91201,"Port Said Anch., Egypt",2021-05-23-03:57,BORYEONG FOR ORDERS,,2021-06-10-01:00,11.0,,47.0°,18.6 kn,-,2021-06-04,2021-06-04-01:24
ENERGY ATLANTIC,9649328,256647000,Malta,290,46,106771,89766,"As Suways (Suez) Anch., Egypt",2021-06-01-04:02,"Barcelona, Spain",,2021-06-07-15:00,11.1,,286.8°,13.9 kn,Under way,2021-06-04,2021-06-04-07:08
TORMAN II,9006681,538008702,Marshall Islands,272,47,106151,67554,"Singapore, Singapore",2021-04-21-06:11,Destination not available,,-,9.1,,274.0°,0.0 kn,Moored,2021-06-04,2021-06-04-07:04
ADAM LNG,9501186,538005753,Marshall Islands,289,46,105975,90986,"Panama Canal Anch. Atlantic, Panama",2021-05-18-05:36,"Cristobal, Panama",,2021-05-18-00:10,9.1,,282.6°,0.2 kn,At anchor,2021-06-04,2021-06-04-07:07
BW PAVILION LEEARA,9640645,565515000,Singapore,289,46,105945,91496,"Singapore Anch. 1, Singapore",2021-05-16-10:14,FREEPORT USA,,2021-06-20-05:01,9.7,,289.0°,15.9 kn,-,2021-06-04,2021-05-31-05:31
BW PAVILION VANDA,9640437,565513000,Singapore,289,46,105945,91515,"Ingleside, United States (USA)",2021-05-28-10:06,FOR ORDER,,2021-06-11-05:00,11.3,,11.6°,18.8 kn,-,2021-06-04,2021-05-31-00:01
CLEAN VISION,9655456,256245000,Malta,289,46,105943,89863,"As Suways (Suez) Anch., Egypt",2021-05-31-06:20,ARM GURD ON BOARD,,2021-06-19-01:00,11.3,,148.2°,18.5 kn,-,2021-06-04,2021-06-02-04:35
CLEAN OCEAN,9637492,538005350,Marshall Islands,289,46,105943,89956,"As Suways (Suez) Anch., Egypt",2021-06-01-03:42,"Zeebrugge, Belgium",,2021-06-08-22:30,9.3,,279.0°,20.0 kn,Under way,2021-06-04,2021-06-04-01:52
CLEAN HORIZON,9655444,256083000,Malta,289,46,105943,89831,"Singapore Anch. 1, Singapore",2021-05-30-14:48,"As Suways / Suez Port, Egypt",,2021-06-16-13:00,9.2,,295.5°,12.9 kn,Under way,2021-06-04,2021-06-03-22:35
CLEAN PLANET,9637507,538005351,Marshall Islands,289,46,105943,89848,"As Suways (Suez) Anch., Egypt",2021-05-24-05:59,"Zeebrugge, Belgium",,2021-06-03-02:48,9.0,,275.2°,0.0 kn,Moored,2021-06-04,2021-06-04-07:07
GOLAR GLACIER,9654696,538005373,Marshall Islands,289,46,105832,79602,"Sabine, United States (USA)",2021-04-16-14:51,FOR ORDERS,,2021-06-18-00:01,9.7,,301.3°,18.5 kn,-,2021-06-04,2021-06-01-09:39
GOLAR KELVIN,9654701,538005374,Marshall Islands,289,46,105832,90607,"Dunkerque, France",2021-05-26-16:04,FOR ORDERS,,2021-06-12-00:01,9.3,,257.9°,12.2 kn,-,2021-06-04,2021-05-28-14:30
MARAN GAS APOLLONIA,9633422,241275000,Greece,289,46,105773,90434,"Boryeong, Korea",2021-05-05-02:09,INDIAN OCEAN,,2021-06-06-07:00,9.3,,284.6°,12.1 kn,-,2021-06-04,2021-05-17-07:30
MARAN GAS POSIDONIA,9633434,241290000,Greece,289,46,105773,90349,"Quintero, Chile",2021-05-17-19:44,FOR ORDERS,,2021-06-12-05:01,10.1,,201.2°,14.5 kn,-,2021-06-04,2021-05-17-21:49
MARAN GAS SPARTA,9650042,241289000,Greece,289,46,105773,90392,"Kawasaki, Japan",2021-05-31-02:32,FOR_ORDERS,,2021-06-12-14:01,9.5,,152.8°,13.3 kn,-,2021-06-04,2021-05-31-08:06
SERI BAKTI,9331634,533380000,Malaysia,290,47,105335,90065,"Tianjin Xingang, China",2021-05-28-06:38,"Bontang, Indonesia",,2021-06-27-16:01,9.5,,199.2°,13.1 kn,-,2021-06-04,2021-05-31-00:47
SERI BEGAWAN,9331646,533016000,Malaysia,290,47,105335,89902,"Hongqiao, China",2021-06-03-23:08,"Yangshan Port, China",,2021-06-03-21:15,10.5,,58.8°,0.1 kn,Moored,2021-06-04,2021-06-04-07:08
