Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
AL SAFLIYA,9337963,308171000,Bahamas,315,50,137535,121963,"Singapore Anch. 1, Singapore",2021-06-22-02:04,"Ras Laffan, Qatar",,2021-06-30-15:00,9.5,,317.0°,18.0 kn,-,2021-06-26,2021-06-22-15:34
AL GHARIYA,9337987,308248000,Bahamas,315,50,137535,121730,"Ras Laffan, Qatar",2021-06-23-17:25,"Singapore, Singapore",,2021-07-02-05:00,12.1,,129.4°,18.6 kn,-,2021-06-26,2021-06-24-15:52
DUHAIL,9337975,309599000,Bahamas,315,50,137535,121639,"Swinoujscie, Poland",2021-06-16-21:39,"Port Said, Egypt",,2021-06-27-18:00,10.0,,105.1°,16.7 kn,Under way,2021-06-26,2021-06-26-10:36
AL SHEEHANIYA,9360831,538003364,Marshall Islands,315,50,136980,122006,"Antwerpen Anch., Belgium",2021-06-25-09:20,WESTHINDER ANCHORAGE,,2021-06-25-09:09,9.4,,120.6°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:36
AL BAHIYA,9431147,538003349,Marshall Islands,315,50,136980,121957,"Port Said Anch., Egypt",2021-06-20-03:51,"Doha, Qatar",,2021-06-28-15:00,9.2,,118.0°,16.7 kn,-,2021-06-26,2021-06-23-19:46
AL KHATTIYA,9431111,538003350,Marshall Islands,315,50,136980,121946,"Port Said Anch., Egypt",2021-06-25-03:36,GULF,,2021-07-03-09:09,9.3,,147.4°,17.0 kn,Under way,2021-06-26,2021-06-26-10:38
AL NUAMAN,9431135,538003351,Marshall Islands,315,50,136980,121910,"Ras Laffan, Qatar",2021-06-16-07:20,FAR EAST,,2021-07-02-22:22,12.3,,48.0°,17.1 kn,-,2021-06-26,2021-06-25-06:53
AL KARAANA,9431123,538003358,Marshall Islands,315,50,136980,122052,"Singapore, Singapore",2021-06-18-08:20,"Ras Laffan, Qatar",,2021-06-27-03:00,9.3,,329.1°,19.0 kn,Under way,2021-06-26,2021-06-26-10:29
ONAIZA,9397353,538003363,Marshall Islands,315,50,136980,121939,"Ras Laffan, Qatar",2021-06-21-20:10,"Incheon, Korea",,2021-07-10-21:21,12.1,,111.8°,15.7 kn,-,2021-06-26,2021-06-22-22:05
AL SADD,9397341,538003361,Marshall Islands,315,50,136980,121913,"Ras Laffan, Qatar",2021-06-06-19:48,SUMMIT LNG,,2021-06-17-06:06,10.8,,102.1°,0.0 kn,-,2021-06-26,2021-06-20-17:29
SEISHU MARU,9666558,311000261,Bahamas,288,49,136740,86414,"Caofeidian, China",2021-05-30-09:47,JP FUT,,2021-07-07-07:00,11.3,,185.5°,11.4 kn,-,2021-06-26,2021-06-04-09:39
ESSHU MARU,9666560,311000285,Bahamas,288,49,136740,86455,"Yokkaichi, Japan",2021-06-25-00:22,AU_DARWIN,,2021-07-02-22:00,10.6,,192.7°,15.9 kn,-,2021-06-26,2021-06-25-04:39
LNG SATURN,9696149,311000439,Bahamas,288,49,136739,86044,"Singapore Anch. 1, Singapore",2021-05-29-05:26,"Darwin Anch., Australia",,2021-06-26-02:27,10.6,,203.0°,0.0 kn,At anchor,2021-06-26,2021-06-26-07:59
LNG JUROJIN,9666998,311000420,Bahamas,288,49,136739,86121,"Gladstone, Australia",2021-06-23-03:36,"Ningbo, China",,2021-07-06-00:00,11.3,,65.4°,13.2 kn,-,2021-06-26,2021-06-23-07:47
PACIFIC MIMOSA,9743875,431778000,Japan,288,49,136716,86497,"Yokohama, Japan",2021-06-07-23:14,JP YOK XX HNN,,2021-06-08-00:01,6.0,,142.3°,0.0 kn,-,2021-06-26,2021-06-24-06:45
LNG MARS,9645748,431177000,Japan,288,49,136710,86161,"Sakai, Japan",2021-06-08-02:22,QL OMAN,,2021-06-23-03:00,10.8,,303.2°,15.2 kn,-,2021-06-26,2021-06-16-05:00
FRAIHA,9360817,538003101,Marshall Islands,306,50,136685,121914,"Mina' al Ahmadi, Kuwait",2021-06-23-09:15,"Ras Laffan Anch., Qatar",,2021-06-24-02:40,9.5,,250.0°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:34
MURWAB,9360805,538003100,Marshall Islands,315,50,136685,121843,"Ras Laffan Anch., Qatar",2021-06-17-11:53,"Mab Tapud, Thailand",,2021-07-02-06:00,12.1,,118.0°,15.2 kn,-,2021-06-26,2021-06-18-13:20
UMM AL AMAD,9360829,538003073,Marshall Islands,315,50,136685,121730,"Ras Laffan, Qatar",2021-06-15-08:57,BANGLADESH,,2021-06-25-02:00,11.0,,160.0°,0.0 kn,Moored,2021-06-26,2021-06-26-10:37
AL AAMRIYA,9338266,538003099,Marshall Islands,315,50,136685,121935,"Milford Haven, United Kingdom (UK)",2021-06-21-17:03,"Port Said, Egypt",,2021-06-28-18:00,9.4,,107.6°,16.1 kn,Under way,2021-06-26,2021-06-26-10:37
AL ORAIQ,9360790,538003072,Marshall Islands,315,50,136685,122079,"Ras Laffan Anch., Qatar",2021-06-23-15:24,"Port Elizabeth, South Africa",,2021-07-06-08:00,12.1,,125.0°,18.7 kn,-,2021-06-26,2021-06-24-16:09
AL GHARRAFA,9337717,538002920,Marshall Islands,315,50,136410,106898,"Singapore Anch. 1, Singapore",2021-06-21-20:05,JP SDU,,2021-06-29-03:10,11.5,,54.0°,17.2 kn,-,2021-06-26,2021-06-22-01:41
TEMBEK,9337731,538002921,Marshall Islands,315,50,136410,106896,"Ras Laffan, Qatar",2021-06-08-16:26,CN ZHE,,2021-06-26-22:22,12.0,,357.7°,14.3 kn,Under way,2021-06-26,2021-06-26-04:19
AL GATTARA,9337705,538002917,Marshall Islands,315,50,136410,106898,"Singapore Anch. 1, Singapore",2021-06-20-14:42,SG SIN->JAP,,2021-06-27-21:21,11.6,,55.4°,16.8 kn,-,2021-06-26,2021-06-20-21:46
AL HAMLA,9337743,538002922,Marshall Islands,315,50,136410,106983,"As Suways (Suez) Anch., Egypt",2021-06-21-05:01,"Porto Levante, Italy",,2021-06-26-15:00,11.5,,337.1°,14.1 kn,Under way,2021-06-26,2021-06-26-10:38
AL UTOURIYA,9360867,538003020,Marshall Islands,315,50,136355,104561,"Ras Laffan Anch., Qatar",2021-06-21-13:21,"Chittagong, Bangladesh",,2021-06-30-00:00,11.7,,110.5°,17.7 kn,-,2021-06-26,2021-06-22-15:00
AL SAHLA,9360855,538003019,Marshall Islands,315,50,136355,104666,"Singapore Anch. 1, Singapore",2021-06-15-08:17,"Ras Laffan Anch., Qatar",,2021-06-23-21:35,9.4,,349.2°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:37
AL THUMAMA,9360843,538003018,Marshall Islands,315,50,136355,104701,"Singapore Anch. 1, Singapore",2021-06-10-03:14,"Barrow Island, Australia",,2021-06-29-04:00,9.7,,178.0°,14.8 kn,-,2021-06-26,2021-06-13-09:15
MESAIMEER,9337729,538003360,Marshall Islands,315,50,136168,107160,"Kali Limenes Term., Greece",2021-06-26-03:29,CRETE,,2021-06-26-03:03,9.5,,310.2°,0.1 kn,At anchor,2021-06-26,2021-06-26-10:22
AL REKAYYAT,9397339,538003347,Marshall Islands,315,50,136168,107160,"Ras Laffan Anch., Qatar",2021-06-25-01:48,"Soroosh Term., Iran",,2021-06-25-17:17,9.6,,356.2°,0.1 kn,At anchor,2021-06-26,2021-06-26-10:37
AL KHARAITIYAT,9397327,538003352,Marshall Islands,315,50,136168,107153,"Ras Laffan, Qatar",2021-06-21-17:06,FAR EAST,,2021-07-08-13:13,11.7,,129.8°,18.6 kn,-,2021-06-26,2021-06-22-21:23
LNG SAKURA,9774135,311000760,Bahamas,300,49,135977,82137,"Singapore Anch. 1, Singapore",2021-04-29-09:48,"Cristobal, Panama",,2021-06-27-20:00,11.8,,124.1°,16.3 kn,-,2021-06-26,2021-06-23-16:56
SOHSHU MARU,9791212,311000580,Bahamas,300,49,135951,82254,"Panama Canal Anch. Atlantic, Panama",2021-05-13-10:59,"Balboa, Panama",,2021-07-04-23:00,10.3,,90.7°,16.8 kn,-,2021-06-26,2021-06-13-07:57
SHINSHU MARU,9791200,311000845,Bahamas,300,49,135951,82287,"Freeport, United States (USA)",2021-06-25-17:39,PANAMA,,2021-06-30-00:00,11.7,,122.0°,14.4 kn,-,2021-06-26,2021-06-26-10:15
AL KHUWAIR,9360908,311000140,Bahamas,315,50,135848,109555,"Singapore Anch. 1, Singapore",2021-06-16-09:19,"Ras Laffan, Qatar",,2021-06-27-20:00,9.5,,216.8°,0.1 kn,At anchor,2021-06-26,2021-06-26-10:38
AL KHARSAAH,9360881,309333000,Bahamas,315,50,135848,109484,"Jebel Ali, United Arab Emirates (UAE)",2021-06-19-05:06,"Ras Laffan Anch., Qatar",,2021-06-19-21:24,9.5,,186.2°,0.1 kn,At anchor,2021-06-26,2021-06-26-10:27
AL HUWAILA,9360879,309255000,Bahamas,315,50,135848,109503,"Port Said Anch., Egypt",2021-06-21-02:44,"Ras Laffan, Qatar",,2021-06-29-12:00,9.3,,122.1°,18.2 kn,-,2021-06-26,2021-06-24-14:24
AL SHAMAL,9360893,309781000,Bahamas,315,50,135848,109662,"As Suways (Suez) Anch., Egypt",2021-06-26-04:52,"Revithoussa Desfa LNG Term., Greece",,2021-06-30-21:01,12.1,,349.9°,7.4 kn,Under way,2021-06-26,2021-06-26-10:31
SERI CAMAR,9714305,533130687,Malaysia,290,49,133948,84295,"Pengerang, Malaysia",2021-06-19-01:54,"Gladstone, Australia",,2021-06-28-04:00,9.8,,49.0°,17.6 kn,-,2021-06-26,2021-06-19-03:29
SERI CEMARA,9756389,533130753,Malaysia,290,49,133948,84291,"Tianjin Xingang, China",2021-06-24-01:49,"Gladstone, Australia",,2021-07-04-18:00,10.0,,172.6°,18.8 kn,-,2021-06-26,2021-06-25-10:46
SERI CAMELLIA,9714276,533130463,Malaysia,290,46,133948,84333,"Gladstone, Australia",2021-06-15-10:09,"Zhoushan, China",,2021-07-07-00:00,11.1,,68.2°,16.8 kn,-,2021-06-26,2021-06-15-16:16
SERI CENDERAWASIH,9714288,533180210,Malaysia,290,46,133948,84303,"Tieshan, China",2021-06-25-10:12,"Bintulu, Sarawak, Malaysia",,2021-07-02-02:00,11.1,,201.8°,11.9 kn,-,2021-06-26,2021-06-25-22:22
SERI CEMPAKA,9714290,533130607,Malaysia,290,49,133948,84311,"Kisarazu, Japan",2021-06-08-02:17,PFLNG 1,,2021-06-26-02:00,9.4,,290.1°,10.4 kn,-,2021-06-26,2021-06-25-12:23
RUDOLF SAMOYLOVICH,9750713,311000627,Bahamas,299,50,128975,96703,"Dunkerque, France",2021-06-26-01:46,"Sabetta, Russia",,2021-07-03-09:00,11.2,,21.9°,15.5 kn,Under way,2021-06-26,2021-06-26-10:33
EDUARD TOLL,9750696,311000548,Bahamas,299,50,128975,96840,"Rotterdam Maasvlakte, Netherlands",2021-06-14-01:20,"Sabetta, Russia",,2021-06-22-09:00,11.0,,62.8°,15.5 kn,-,2021-06-26,2021-06-18-00:02
NIKOLAY YEVGENOV,9750725,311000631,Bahamas,299,50,128969,96821,"Sagunto Anch., Spain",2021-06-26-02:45,"Sagunto, Spain",,2021-06-26-03:29,11.9,,121.4°,0.1 kn,Moored,2021-06-26,2021-06-26-10:38
YAKOV GAKKEL,9750672,311000634,Bahamas,299,50,128969,96839,"Mugardos, Spain",2021-06-14-04:30,"Sabetta, Russia",,2021-06-23-20:00,10.8,,75.3°,15.2 kn,-,2021-06-26,2021-06-20-11:32
GEORGIY USHAKOV,9750749,311000633,Bahamas,299,50,128969,96796,"Sabetta, Russia",2021-06-21-05:22,RU SAB>>JP FTS,,2021-07-07-15:01,12.0,,63.3°,15.2 kn,-,2021-06-26,2021-06-14-21:27
VLADIMIR VORONIN,9750737,311000632,Bahamas,299,50,128969,96840,"Sabetta, Russia",2021-06-25-10:25,"Montoir, France",,2021-07-04-01:24,12.2,,36.8°,15.0 kn,-,2021-06-26,2021-06-19-15:26
MARVEL EAGLE,9759240,374375000,Panama,300,49,128917,83571,"Sakaide, Japan",2021-06-24-21:44,"Yeosu, Korea",,2021-06-27-06:00,9.6,,206.2°,20.0 kn,-,2021-06-26,2021-06-25-13:39
MARVEL PELICAN,9759252,356051000,Panama,300,49,128917,83636,"Yung An, Taiwan",2021-06-13-23:33,>PA PCN,,2021-07-11-17:00,9.8,,45.7°,15.5 kn,-,2021-06-26,2021-06-15-11:42
VLADIMIR RUSANOV,9750701,477150100,Hong Kong,299,50,128806,96844,"Bilbao, Spain",2021-06-09-05:37,"Zhoushan, China",,2021-07-11-16:01,12.0,,47.3°,15.1 kn,-,2021-06-26,2021-06-14-17:18
CHRISTOPHE DE MARGERIE,9737187,212611000,Cyprus,299,50,128806,96779,"Bilbao, Spain",2021-06-26-04:00,ESBIO/ BILBAO,,2021-06-25-11:00,11.8,,-,0.0 kn,Moored,2021-06-26,2021-06-26-10:36
FEDOR LITKE,9768370,212660000,Cyprus,299,50,128806,96839,"Huelva, Spain",2021-06-21-11:24,"Sabetta, Russia",,2021-07-01-17:00,10.8,,46.4°,19.4 kn,Under way,2021-06-26,2021-06-26-04:25
GEORGIY BRUSILOV,9768382,212770000,Cyprus,299,50,128806,96847,"Sabetta, Russia",2021-06-22-15:24,"Dunkerque, France",,2021-06-29-04:00,12.0,,204.1°,18.7 kn,Under way,2021-06-26,2021-06-26-10:33
VLADIMIR VIZE,9750658,477194200,Hong Kong,299,50,128806,96851,"Sabetta, Russia",2021-06-20-00:08,"Bilbao, Spain",,2021-06-27-17:00,12.0,,197.0°,17.2 kn,-,2021-06-26,2021-06-26-10:10
BORIS VILKITSKY,9768368,212654000,Cyprus,299,50,128806,96958,"Thamesport, United Kingdom (UK)",2021-06-17-02:40,"Sabetta, Russia",,2021-06-24-11:00,10.7,,61.1°,15.4 kn,-,2021-06-26,2021-06-21-08:08
LNG FUKUROKUJU,9666986,311000365,Bahamas,293,49,127242,83809,"Mugardos, Spain",2021-06-07-13:26,"Ferrol, Spain",,2021-06-14-06:43,10.2,,0.0°,0.0 kn,Moored,2021-06-26,2021-06-26-10:37
CASTILLO DE CALDELAS,9742819,248720000,Malta,297,49,126004,93241,"Yangkou, China",2021-06-13-07:34,USNSS,,2021-07-19-19:00,10.2,,248.5°,19.1 kn,-,2021-06-26,2021-06-20-14:51
CASTILLO DE MERIDA,9742807,248516000,Malta,287,49,126004,93241,"Revithoussa Desfa LNG Term., Greece",2021-06-17-08:10,USNSS,,2021-07-08-05:01,9.0,,266.3°,11.8 kn,-,2021-06-26,2021-06-23-13:59
PACIFIC ARCADIA,9621077,311072200,Bahamas,288,49,123005,78311,"Kisarazu, Japan",2021-06-15-03:07,"Kaohsiung, Taiwan",,2021-06-28-23:30,11.6,,226.8°,14.4 kn,-,2021-06-26,2021-06-17-04:31
NIKOLAY ZUBOV,9768526,209351000,Cyprus,299,50,122806,96865,"Zeebrugge, Belgium",2021-06-17-19:37,"Sabetta, Russia",,2021-06-25-12:34,10.4,,95.7°,14.5 kn,-,2021-06-26,2021-06-22-02:33
BORIS DAVYDOV,9768394,209356000,Cyprus,299,50,122806,96765,"Dunkerque, France",2021-06-19-08:11,"Sabetta, Russia",,2021-06-28-02:00,11.0,,53.6°,15.7 kn,-,2021-06-26,2021-06-24-18:22
CYGNUS PASSAGE,9376294,309739000,Bahamas,288,49,122444,79555,"Prigorodnoye, Russia",2021-06-20-06:24,JP KWSXX,,2021-06-23-00:45,11.2,,242.0°,9.4 kn,Under way,2021-06-26,2021-06-26-10:38
ALTO ACRUX,9343106,308592000,Bahamas,288,49,122361,80229,"Darwin, Australia",2021-06-24-22:18,JP CTA,,2021-07-03-21:00,11.4,,304.0°,12.1 kn,-,2021-06-26,2021-06-24-23:40
ADRIANO KNUTSEN,9831220,224983000,Spain,299,48,122261,96354,"Ingleside, United States (USA)",2021-06-16-02:08,"Huelva, Spain",,2021-06-30-04:30,11.3,,112.5°,15.0 kn,-,2021-06-26,2021-06-19-07:45
TRAIANO KNUTSEN,9854765,257575000,Norway,299,48,122261,95870,"Ingleside, United States (USA)",2021-06-22-15:55,"Cristobal, Panama",,2021-06-26-06:00,11.5,,119.2°,18.7 kn,-,2021-06-26,2021-06-22-19:01
GRAND ANIVA,9338955,212883000,Cyprus,288,49,122239,74044,"Gwangyang, Korea",2021-06-12-02:08,JP JTS,,2021-06-27-23:30,11.3,,38.9°,11.9 kn,-,2021-06-26,2021-06-12-11:05
PRISM BRILLIANCE,9810551,371086000,Panama,299,48,122166,97494,"Freeport Anch., United States (USA)",2021-06-20-15:28,"Freeport Anch., United States (USA)",,2021-06-21-13:25,9.5,,80.4°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:37
PRISM AGILITY,9810549,372487000,Panama,299,48,122166,97494,"Ciwandan Anch., Indonesia",2021-05-18-03:54,"Freeport Anch., United States (USA)",,2021-06-21-12:27,9.3,,46.7°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:36
ENERGY UNIVERSE,9758844,354114000,Panama,300,49,122142,88700,"Withnell Bay, Australia",2021-05-24-07:22,"Yeosu, Korea",,2021-06-26-07:00,9.6,,240.1°,12.8 kn,-,2021-06-26,2021-06-23-07:32
ENERGY LIBERTY,9736092,431540000,Japan,300,49,121982,88676,"Withnell Bay, Australia",2021-06-24-05:18,"Hitachi, Japan",,2021-07-06-23:00,11.3,,30.7°,14.1 kn,-,2021-06-26,2021-06-24-07:27
ENERGY GLORY,9752565,431776000,Japan,300,49,121981,88677,"Yokohama, Japan",2021-05-21-03:43,AUS DRW,,2021-07-18-22:00,9.6,,160.7°,11.8 kn,-,2021-06-26,2021-06-19-07:46
LNG JUPITER,9341689,311019200,Bahamas,290,49,121675,81950,"KinNakagusuku, Japan",2021-06-17-08:14,"Barrow Island, Australia",,2021-07-01-00:00,9.6,,57.4°,12.5 kn,-,2021-06-26,2021-06-06-05:57
ARCTIC PRINCESS,9271248,257739000,Norway,288,49,121597,84878,"Panama Canal Anch. Atlantic, Panama",2021-06-05-09:55,"Qingdao, China",,2021-06-28-23:00,10.8,,292.9°,19.0 kn,-,2021-06-26,2021-06-13-08:28
ARCTIC LADY,9284192,257742000,Norway,288,49,121597,84878,"Panama Canal Anch. Atlantic, Panama",2021-06-18-09:06,GWANGYANG FOR ORDERS,,2021-07-11-20:00,11.3,,181.5°,17.5 kn,-,2021-06-26,2021-06-18-23:11
LNG BARKA,9341299,308579000,Bahamas,290,49,121514,82308,"Yokohama, Japan",2021-06-05-00:32,"Barrow Island, Australia",,2021-07-12-16:01,10.2,,258.0°,8.9 kn,-,2021-06-26,2021-06-06-12:12
ENERGY CONFIDENCE,9405588,432694000,Japan,290,49,121413,75891,"Darwin, Australia",2021-06-25-10:59,"Darwin, Australia",,2021-07-04-22:30,9.7,,314.5°,11.4 kn,-,2021-06-26,2021-06-25-12:11
GASLOG WARSAW,9816763,241662000,Greece,297,47,120859,92996,"Quintero, Chile",2021-06-17-03:08,"Corpus Christi, United States (USA)",,2021-07-17-17:00,9.1,,221.2°,18.4 kn,-,2021-06-26,2021-06-17-05:27
GASLOG WINDSOR,9819650,310787000,Bermuda,297,47,120709,98000,"Swinoujscie, Poland",2021-06-26-06:37,KADETTRENDEN,,2021-06-26-20:00,9.5,,353.3°,11.7 kn,Under way,2021-06-26,2021-06-26-10:38
GRAND MEREYA,9338929,209856000,Cyprus,290,49,120525,74497,"Shikama, Japan",2021-06-16-03:08,"Prigorodnoye, Russia",,2021-06-21-00:00,9.7,,85.2°,12.3 kn,-,2021-06-26,2021-06-17-06:18
GAIL BHUWAN,9877145,209997000,Cyprus,298,48,119891,98300,"Dahej, India",2021-06-24-05:40,"Cove Point, United States (USA)",,2021-07-24-00:06,11.6,,102.7°,0.0 kn,-,2021-06-26,2021-06-24-01:05
LNG SCHNEEWEISSCHEN,9771913,357315000,Panama,298,48,119660,98747,"Singapore Anch. 1, Singapore",2021-06-05-06:29,"Freeport, United States (USA)",,2021-07-16-11:30,9.2,,301.7°,16.8 kn,-,2021-06-26,2021-06-20-06:32
ENERGY FRONTIER,9245720,432420000,Japan,290,49,119393,73795,"Nagoya, Japan",2021-05-19-00:24,"Singapore Anch. 1, Singapore",,2021-06-26-04:37,9.8,,8.7°,0.0 kn,At anchor,2021-06-26,2021-06-26-10:37
ENERGY ADVANCE,9269180,432495000,Japan,290,49,119233,73739,"Yokohama, Japan",2021-06-26-06:20,"Hiroshima, Japan",,2021-06-30-17:05,9.7,,212.4°,14.6 kn,Under way,2021-06-26,2021-06-26-10:37
LNG DREAM,9277620,309065000,Bahamas,290,49,118876,80889,"Withnell Bay, Australia",2021-06-25-02:27,JP SBK,,2021-07-14-22:00,11.6,,23.6°,12.1 kn,-,2021-06-26,2021-06-25-04:19
ENERGY NAVIGATOR,9355264,432634000,Japan,290,49,118842,73640,"Hitachi, Japan",2021-06-21-03:09,"Prigorodnoye, Russia",,2021-07-04-20:00,9.8,,4.0°,10.9 kn,-,2021-06-26,2021-06-18-22:30
TAITAR NO. 4,9403657,351767000,Panama,290,49,118634,77053,"Ras Laffan, Qatar",2021-06-18-23:50,"Taichung, Taiwan",,2021-06-30-22:00,11.3,,119.0°,19.7 kn,-,2021-06-26,2021-06-26-10:35
TAITAR NO. 1,9403669,371846000,Panama,290,49,118634,77089,"Ras Laffan, Qatar",2021-06-13-07:33,"Taichung, Taiwan",,2021-06-25-21:25,11.3,,0.8°,0.0 kn,Moored,2021-06-26,2021-06-26-10:13
TAITAR NO. 3,9403671,372195000,Panama,290,49,118634,77089,"Taichung, Taiwan",2021-06-19-03:27,"Ras Laffan, Qatar",,2021-07-02-00:00,9.9,,310.0°,19.2 kn,-,2021-06-26,2021-06-23-20:52
TAITAR NO. 2,9403645,372307000,Panama,290,49,118634,77089,"Manila Anch., Philippines",2021-06-18-05:23,"Ras Laffan, Qatar",,2021-07-01-09:00,10.5,,307.0°,17.1 kn,-,2021-06-26,2021-06-22-08:48
